Iteration,Particle_ID,Dim_0,Dim_1,Fitness,Best_So_far
49,7,50.0,100.0,20550.9792711366,20550.9792711366
49,8,50.0,100.0,20550.9792711366,20550.9792711366
49,9,50.0,100.0,20550.9792711366,20550.9792711366
50,0,50.0,100.0,20550.9792711366,20550.9792711366
50,1,50.0,100.0,20550.9792711366,20550.9792711366
50,2,50.0,100.0,20550.9792711366,20550.9792711366
50,3,50.0,100.0,20550.9792711366,20550.9792711366
50,4,50.0,100.0,20550.9792711366,20550.9792711366
50,5,50.0,100.0,20550.9792711366,20550.9792711366
50,6,50.0,100.0,20550.9792711366,20550.9792711366
50,7,50.0,100.0,20550.9792711366,20550.9792711366
50,8,50.0,100.0,20550.9792711366,20550.9792711366
50,9,50.0,100.0,20550.9792711366,20550.9792711366
51,0,50.0,100.0,20550.9792711366,20550.9792711366
51,1,50.0,100.0,20550.9792711366,20550.9792711366
51,2,50.0,100.0,20550.9792711366,20550.9792711366
51,3,50.0,100.0,20550.9792711366,20550.9792711366
51,4,50.0,100.0,20550.9792711366,20550.9792711366
51,5,50.0,100.0,20550.9792711366,20550.9792711366
51,6,50.0,100.0,20550.9792711366,20550.9792711366
51,7,50.0,100.0,20550.9792711366,20550.9792711366
51,8,50.0,100.0,20550.9792711366,20550.9792711366
51,9,50.0,100.0,20550.9792711366,20550.9792711366
52,0,50.0,100.0,20550.9792711366,20550.9792711366
52,1,50.0,100.0,20550.9792711366,20550.9792711366
52,2,50.0,100.0,20550.9792711366,20550.9792711366
52,3,50.0,100.0,20550.9792711366,20550.9792711366
52,4,50.0,100.0,20550.9792711366,20550.9792711366
52,5,50.0,100.0,20550.9792711366,20550.9792711366
52,6,50.0,100.0,20550.9792711366,20550.9792711366
52,7,50.0,100.0,20550.9792711366,20550.9792711366
52,8,50.0,100.0,20550.9792711366,20550.9792711366
52,9,50.0,100.0,20550.9792711366,20550.9792711366
53,0,50.0,100.0,20550.9792711366,20550.9792711366
53,1,50.0,100.0,20550.9792711366,20550.9792711366
53,2,50.0,100.0,20550.9792711366,20550.9792711366
53,3,50.0,100.0,20550.9792711366,20550.9792711366
53,4,50.0,100.0,20550.9792711366,20550.9792711366
53,5,50.0,100.0,20550.9792711366,20550.9792711366
53,6,50.0,100.0,20550.9792711366,20550.9792711366
53,7,50.0,100.0,20550.9792711366,20550.9792711366
53,8,50.0,100.0,20550.9792711366,20550.9792711366
53,9,50.0,100.0,20550.9792711366,20550.9792711366
54,0,50.0,100.0,20550.9792711366,20550.9792711366
54,1,50.0,100.0,20550.9792711366,20550.9792711366
54,2,50.0,100.0,20550.9792711366,20550.9792711366
54,3,50.0,100.0,20550.9792711366,20550.9792711366
54,4,50.0,100.0,20550.9792711366,20550.9792711366
54,5,50.0,100.0,20550.9792711366,20550.9792711366
54,6,50.0,100.0,20550.9792711366,20550.9792711366
54,7,50.0,100.0,20550.9792711366,20550.9792711366
54,8,50.0,100.0,20550.9792711366,20550.9792711366
54,9,50.0,100.0,20550.9792711366,20550.9792711366
55,0,50.0,100.0,20550.9792711366,20550.9792711366
55,1,50.0,100.0,20550.9792711366,20550.9792711366
55,2,50.0,100.0,20550.9792711366,20550.9792711366
55,3,50.0,100.0,20550.9792711366,20550.9792711366
55,4,50.0,100.0,20550.9792711366,20550.9792711366
55,5,50.0,100.0,20550.9792711366,20550.9792711366
55,6,50.0,100.0,20550.9792711366,20550.9792711366
55,7,50.0,100.0,20550.9792711366,20550.9792711366
55,8,50.0,100.0,20550.9792711366,20550.9792711366
55,9,50.0,100.0,20550.9792711366,20550.9792711366
56,0,50.0,100.0,20550.9792711366,20550.9792711366
56,1,50.0,100.0,20550.9792711366,20550.9792711366
56,2,50.0,100.0,20550.9792711366,20550.9792711366
56,3,50.0,100.0,20550.9792711366,20550.9792711366
56,4,50.0,100.0,20550.9792711366,20550.9792711366
56,5,50.0,100.0,20550.9792711366,20550.9792711366
56,6,50.0,100.0,20550.9792711366,20550.9792711366
56,7,50.0,100.0,20550.9792711366,20550.9792711366
56,8,50.0,100.0,20550.9792711366,20550.9792711366
56,9,50.0,100.0,20550.9792711366,20550.9792711366
57,0,50.0,100.0,20550.9792711366,20550.9792711366
57,1,50.0,100.0,20550.9792711366,20550.9792711366
57,2,50.0,100.0,20550.9792711366,20550.9792711366
57,3,50.0,100.0,20550.9792711366,20550.9792711366
57,4,50.0,100.0,20550.9792711366,20550.9792711366
57,5,50.0,100.0,20550.9792711366,20550.9792711366
57,6,50.0,100.0,20550.9792711366,20550.9792711366
57,7,50.0,100.0,20550.9792711366,20550.9792711366
57,8,50.0,100.0,20550.9792711366,20550.9792711366
57,9,50.0,100.0,20550.9792711366,20550.9792711366
58,0,50.0,100.0,20550.9792711366,20550.9792711366
58,1,50.0,100.0,20550.9792711366,20550.9792711366
58,2,50.0,100.0,20550.9792711366,20550.9792711366
58,3,50.0,100.0,20550.9792711366,20550.9792711366
58,4,50.0,100.0,20550.9792711366,20550.9792711366
58,5,50.0,100.0,20550.9792711366,20550.9792711366
58,6,50.0,100.0,20550.9792711366,20550.9792711366
58,7,50.0,100.0,20550.9792711366,20550.9792711366
58,8,50.0,100.0,20550.9792711366,20550.9792711366
58,9,50.0,100.0,20550.9792711366,20550.9792711366
59,0,50.0,100.0,20550.9792711366,20550.9792711366
59,1,50.0,100.0,20550.9792711366,20550.9792711366
59,2,50.0,100.0,20550.9792711366,20550.9792711366
59,3,50.0,100.0,20550.9792711366,20550.9792711366
59,4,50.0,100.0,20550.9792711366,20550.9792711366
59,5,50.0,100.0,20550.9792711366,20550.9792711366
59,6,50.0,100.0,20550.9792711366,20550.9792711366
59,7,50.0,100.0,20550.9792711366,20550.9792711366
59,8,50.0,100.0,20550.9792711366,20550.9792711366
59,9,50.0,100.0,20550.9792711366,20550.9792711366
60,0,50.0,100.0,20550.9792711366,20550.9792711366
60,1,50.0,100.0,20550.9792711366,20550.9792711366
60,2,50.0,100.0,20550.9792711366,20550.9792711366
60,3,50.0,100.0,20550.9792711366,20550.9792711366
60,4,50.0,100.0,20550.9792711366,20550.9792711366
60,5,50.0,100.0,20550.9792711366,20550.9792711366
60,6,50.0,100.0,20550.9792711366,20550.9792711366
60,7,50.0,100.0,20550.9792711366,20550.9792711366
60,8,50.0,100.0,20550.9792711366,20550.9792711366
60,9,50.0,100.0,20550.9792711366,20550.9792711366
61,0,50.0,100.0,20550.9792711366,20550.9792711366
61,1,50.0,100.0,20550.9792711366,20550.9792711366
61,2,50.0,100.0,20550.9792711366,20550.9792711366
61,3,50.0,100.0,20550.9792711366,20550.9792711366
61,4,50.0,100.0,20550.9792711366,20550.9792711366
61,5,50.0,100.0,20550.9792711366,20550.9792711366
61,6,50.0,100.0,20550.9792711366,20550.9792711366
61,7,50.0,100.0,20550.9792711366,20550.9792711366
61,8,50.0,100.0,20550.9792711366,20550.9792711366
61,9,50.0,100.0,20550.9792711366,20550.9792711366
62,0,50.0,100.0,20550.9792711366,20550.9792711366
62,1,50.0,100.0,20550.9792711366,20550.9792711366
62,2,50.0,100.0,20550.9792711366,20550.9792711366
62,3,50.0,100.0,20550.9792711366,20550.9792711366
62,4,50.0,100.0,20550.9792711366,20550.9792711366
62,5,50.0,100.0,20550.9792711366,20550.9792711366
62,6,50.0,100.0,20550.9792711366,20550.9792711366
62,7,50.0,100.0,20550.9792711366,20550.9792711366
62,8,50.0,100.0,20550.9792711366,20550.9792711366
62,9,50.0,100.0,20550.9792711366,20550.9792711366
63,0,50.0,100.0,20550.9792711366,20550.9792711366
63,1,50.0,100.0,20550.9792711366,20550.9792711366
63,2,50.0,100.0,20550.9792711366,20550.9792711366
63,3,50.0,100.0,20550.9792711366,20550.9792711366
63,4,50.0,100.0,20550.9792711366,20550.9792711366
63,5,50.0,100.0,20550.9792711366,20550.9792711366
63,6,50.0,100.0,20550.9792711366,20550.9792711366
63,7,50.0,100.0,20550.9792711366,20550.9792711366
63,8,50.0,100.0,20550.9792711366,20550.9792711366
63,9,50.0,100.0,20550.9792711366,20550.9792711366
64,0,50.0,100.0,20550.9792711366,20550.9792711366
64,1,50.0,100.0,20550.9792711366,20550.9792711366
64,2,50.0,100.0,20550.9792711366,20550.9792711366
64,3,50.0,100.0,20550.9792711366,20550.9792711366
64,4,50.0,100.0,20550.9792711366,20550.9792711366
64,5,50.0,100.0,20550.9792711366,20550.9792711366
64,6,50.0,100.0,20550.9792711366,20550.9792711366
64,7,50.0,100.0,20550.9792711366,20550.9792711366
64,8,50.0,100.0,20550.9792711366,20550.9792711366
64,9,50.0,100.0,20550.9792711366,20550.9792711366
65,0,50.0,100.0,20550.9792711366,20550.9792711366
65,1,50.0,100.0,20550.9792711366,20550.9792711366
65,2,50.0,100.0,20550.9792711366,20550.9792711366
65,3,50.0,100.0,20550.9792711366,20550.9792711366
65,4,50.0,100.0,20550.9792711366,20550.9792711366
65,5,50.0,100.0,20550.9792711366,20550.9792711366
65,6,50.0,100.0,20550.9792711366,20550.9792711366
65,7,50.0,100.0,20550.9792711366,20550.9792711366
65,8,50.0,100.0,20550.9792711366,20550.9792711366
65,9,50.0,100.0,20550.9792711366,20550.9792711366
66,0,50.0,100.0,20550.9792711366,20550.9792711366
66,1,50.0,100.0,20550.9792711366,20550.9792711366
66,2,50.0,100.0,20550.9792711366,20550.9792711366
66,3,50.0,100.0,20550.9792711366,20550.9792711366
66,4,50.0,100.0,20550.9792711366,20550.9792711366
66,5,50.0,100.0,20550.9792711366,20550.9792711366
66,6,50.0,100.0,20550.9792711366,20550.9792711366
66,7,50.0,100.0,20550.9792711366,20550.9792711366
66,8,50.0,100.0,20550.9792711366,20550.9792711366
66,9,50.0,100.0,20550.9792711366,20550.9792711366
67,0,50.0,100.0,20550.9792711366,20550.9792711366
67,1,50.0,100.0,20550.9792711366,20550.9792711366
67,2,50.0,100.0,20550.9792711366,20550.9792711366
67,3,50.0,100.0,20550.9792711366,20550.9792711366
67,4,50.0,100.0,20550.9792711366,20550.9792711366
67,5,50.0,100.0,20550.9792711366,20550.9792711366
67,6,50.0,100.0,20550.9792711366,20550.9792711366
67,7,50.0,100.0,20550.9792711366,20550.9792711366
67,8,50.0,100.0,20550.9792711366,20550.9792711366
67,9,50.0,100.0,20550.9792711366,20550.9792711366
68,0,50.0,100.0,20550.9792711366,20550.9792711366
68,1,50.0,100.0,20550.9792711366,20550.9792711366
68,2,50.0,100.0,20550.9792711366,20550.9792711366
68,3,50.0,100.0,20550.9792711366,20550.9792711366
68,4,50.0,100.0,20550.9792711366,20550.9792711366
68,5,50.0,100.0,20550.9792711366,20550.9792711366
68,6,50.0,100.0,20550.9792711366,20550.9792711366
68,7,50.0,100.0,20550.9792711366,20550.9792711366
68,8,50.0,100.0,20550.9792711366,20550.9792711366
68,9,50.0,100.0,20550.9792711366,20550.9792711366
69,0,50.0,100.0,20550.9792711366,20550.9792711366
69,1,50.0,100.0,20550.9792711366,20550.9792711366
69,2,50.0,100.0,20550.9792711366,20550.9792711366
69,3,50.0,100.0,20550.9792711366,20550.9792711366
69,4,50.0,100.0,20550.9792711366,20550.9792711366
69,5,50.0,100.0,20550.9792711366,20550.9792711366
69,6,50.0,100.0,20550.9792711366,20550.9792711366
69,7,50.0,100.0,20550.9792711366,20550.9792711366
69,8,50.0,100.0,20550.9792711366,20550.9792711366
69,9,50.0,100.0,20550.9792711366,20550.9792711366
70,0,50.0,100.0,20550.9792711366,20550.9792711366
70,1,50.0,100.0,20550.9792711366,20550.9792711366
70,2,50.0,100.0,20550.9792711366,20550.9792711366
70,3,50.0,100.0,20550.9792711366,20550.9792711366
70,4,50.0,100.0,20550.9792711366,20550.9792711366
70,5,50.0,100.0,20550.9792711366,20550.9792711366
70,6,50.0,100.0,20550.9792711366,20550.9792711366
70,7,50.0,100.0,20550.9792711366,20550.9792711366
70,8,50.0,100.0,20550.9792711366,20550.9792711366
70,9,50.0,100.0,20550.9792711366,20550.9792711366
71,0,50.0,100.0,20550.9792711366,20550.9792711366
71,1,50.0,100.0,20550.9792711366,20550.9792711366
71,2,50.0,100.0,20550.9792711366,20550.9792711366
71,3,50.0,100.0,20550.9792711366,20550.9792711366
71,4,50.0,100.0,20550.9792711366,20550.9792711366
71,5,50.0,100.0,20550.9792711366,20550.9792711366
71,6,50.0,100.0,20550.9792711366,20550.9792711366
71,7,50.0,100.0,20550.9792711366,20550.9792711366
71,8,50.0,100.0,20550.9792711366,20550.9792711366
71,9,50.0,100.0,20550.9792711366,20550.9792711366
72,0,50.0,100.0,20550.9792711366,20550.9792711366
72,1,50.0,100.0,20550.9792711366,20550.9792711366
72,2,50.0,100.0,20550.9792711366,20550.9792711366
72,3,50.0,100.0,20550.9792711366,20550.9792711366
72,4,50.0,100.0,20550.9792711366,20550.9792711366
72,5,50.0,100.0,20550.9792711366,20550.9792711366
72,6,50.0,100.0,20550.9792711366,20550.9792711366
72,7,50.0,100.0,20550.9792711366,20550.9792711366
72,8,50.0,100.0,20550.9792711366,20550.9792711366
72,9,50.0,100.0,20550.9792711366,20550.9792711366
73,0,50.0,100.0,20550.9792711366,20550.9792711366
73,1,50.0,100.0,20550.9792711366,20550.9792711366
73,2,50.0,100.0,20550.9792711366,20550.9792711366
73,3,50.0,100.0,20550.9792711366,20550.9792711366
73,4,50.0,100.0,20550.9792711366,20550.9792711366
73,5,50.0,100.0,20550.9792711366,20550.9792711366
73,6,50.0,100.0,20550.9792711366,20550.9792711366
73,7,50.0,100.0,20550.9792711366,20550.9792711366
73,8,50.0,100.0,20550.9792711366,20550.9792711366
73,9,50.0,100.0,20550.9792711366,20550.9792711366
74,0,50.0,100.0,20550.9792711366,20550.9792711366
74,1,50.0,100.0,20550.9792711366,20550.9792711366
74,2,50.0,100.0,20550.9792711366,20550.9792711366
74,3,50.0,100.0,20550.9792711366,20550.9792711366
74,4,50.0,100.0,20550.9792711366,20550.9792711366
74,5,50.0,100.0,20550.9792711366,20550.9792711366
74,6,50.0,100.0,20550.9792711366,20550.9792711366
74,7,50.0,100.0,20550.9792711366,20550.9792711366
74,8,50.0,100.0,20550.9792711366,20550.9792711366
74,9,50.0,100.0,20550.9792711366,20550.9792711366
75,0,50.0,100.0,20550.9792711366,20550.9792711366
75,1,50.0,100.0,20550.9792711366,20550.9792711366
75,2,50.0,100.0,20550.9792711366,20550.9792711366
75,3,50.0,100.0,20550.9792711366,20550.9792711366
75,4,50.0,100.0,20550.9792711366,20550.9792711366
75,5,50.0,100.0,20550.9792711366,20550.9792711366
75,6,50.0,100.0,20550.9792711366,20550.9792711366
75,7,50.0,100.0,20550.9792711366,20550.9792711366
75,8,50.0,100.0,20550.9792711366,20550.9792711366
75,9,50.0,100.0,20550.9792711366,20550.9792711366
76,0,50.0,100.0,20550.9792711366,20550.9792711366
76,1,50.0,100.0,20550.9792711366,20550.9792711366
76,2,50.0,100.0,20550.9792711366,20550.9792711366
76,3,50.0,100.0,20550.9792711366,20550.9792711366
76,4,50.0,100.0,20550.9792711366,20550.9792711366
76,5,50.0,100.0,20550.9792711366,20550.9792711366
76,6,50.0,100.0,20550.9792711366,20550.9792711366
76,7,50.0,100.0,20550.9792711366,20550.9792711366
76,8,50.0,100.0,20550.9792711366,20550.9792711366
76,9,50.0,100.0,20550.9792711366,20550.9792711366
77,0,50.0,100.0,20550.9792711366,20550.9792711366
77,1,50.0,100.0,20550.9792711366,20550.9792711366
77,2,50.0,100.0,20550.9792711366,20550.9792711366
77,3,50.0,100.0,20550.9792711366,20550.9792711366
77,4,50.0,100.0,20550.9792711366,20550.9792711366
77,5,50.0,100.0,20550.9792711366,20550.9792711366
77,6,50.0,100.0,20550.9792711366,20550.9792711366
77,7,50.0,100.0,20550.9792711366,20550.9792711366
77,8,50.0,100.0,20550.9792711366,20550.9792711366
77,9,50.0,100.0,20550.9792711366,20550.9792711366
78,0,50.0,100.0,20550.9792711366,20550.9792711366
78,1,50.0,100.0,20550.9792711366,20550.9792711366
78,2,50.0,100.0,20550.9792711366,20550.9792711366
78,3,50.0,100.0,20550.9792711366,20550.9792711366
78,4,50.0,100.0,20550.9792711366,20550.9792711366
78,5,50.0,100.0,20550.9792711366,20550.9792711366
78,6,50.0,100.0,20550.9792711366,20550.9792711366
78,7,50.0,100.0,20550.9792711366,20550.9792711366
78,8,50.0,100.0,20550.9792711366,20550.9792711366
78,9,50.0,100.0,20550.9792711366,20550.9792711366
79,0,50.0,100.0,20550.9792711366,20550.9792711366
79,1,50.0,100.0,20550.9792711366,20550.9792711366
79,2,50.0,100.0,20550.9792711366,20550.9792711366
79,3,50.0,100.0,20550.9792711366,20550.9792711366
79,4,50.0,100.0,20550.9792711366,20550.9792711366
79,5,50.0,100.0,20550.9792711366,20550.9792711366
79,6,50.0,100.0,20550.9792711366,20550.9792711366
79,7,50.0,100.0,20550.9792711366,20550.9792711366
79,8,50.0,100.0,20550.9792711366,20550.9792711366
79,9,50.0,100.0,20550.9792711366,20550.9792711366
80,0,50.0,100.0,20550.9792711366,20550.9792711366
80,1,50.0,100.0,20550.9792711366,20550.9792711366
80,2,50.0,100.0,20550.9792711366,20550.9792711366
80,3,50.0,100.0,20550.9792711366,20550.9792711366
80,4,50.0,100.0,20550.9792711366,20550.9792711366
80,5,50.0,100.0,20550.9792711366,20550.9792711366
80,6,50.0,100.0,20550.9792711366,20550.9792711366
80,7,50.0,100.0,20550.9792711366,20550.9792711366
80,8,50.0,100.0,20550.9792711366,20550.9792711366
80,9,50.0,100.0,20550.9792711366,20550.9792711366
81,0,50.0,100.0,20550.9792711366,20550.9792711366
81,1,50.0,100.0,20550.9792711366,20550.9792711366
81,2,50.0,100.0,20550.9792711366,20550.9792711366
81,3,50.0,100.0,20550.9792711366,20550.9792711366
81,4,50.0,100.0,20550.9792711366,20550.9792711366
81,5,50.0,100.0,20550.9792711366,20550.9792711366
81,6,50.0,100.0,20550.9792711366,20550.9792711366
81,7,50.0,100.0,20550.9792711366,20550.9792711366
81,8,50.0,100.0,20550.9792711366,20550.9792711366
81,9,50.0,100.0,20550.9792711366,20550.9792711366
82,0,50.0,100.0,20550.9792711366,20550.9792711366
82,1,50.0,100.0,20550.9792711366,20550.9792711366
82,2,50.0,100.0,20550.9792711366,20550.9792711366
82,3,50.0,100.0,20550.9792711366,20550.9792711366
82,4,50.0,100.0,20550.9792711366,20550.9792711366
82,5,50.0,100.0,20550.9792711366,20550.9792711366
82,6,50.0,100.0,20550.9792711366,20550.9792711366
82,7,50.0,100.0,20550.9792711366,20550.9792711366
82,8,50.0,100.0,20550.9792711366,20550.9792711366
82,9,50.0,100.0,20550.9792711366,20550.9792711366
83,0,50.0,100.0,20550.9792711366,20550.9792711366
83,1,50.0,100.0,20550.9792711366,20550.9792711366
83,2,50.0,100.0,20550.9792711366,20550.9792711366
83,3,50.0,100.0,20550.9792711366,20550.9792711366
83,4,50.0,100.0,20550.9792711366,20550.9792711366
83,5,50.0,100.0,20550.9792711366,20550.9792711366
83,6,50.0,100.0,20550.9792711366,20550.9792711366
83,7,50.0,100.0,20550.9792711366,20550.9792711366
83,8,50.0,100.0,20550.9792711366,20550.9792711366
83,9,50.0,100.0,20550.9792711366,20550.9792711366
84,0,50.0,100.0,20550.9792711366,20550.9792711366
84,1,50.0,100.0,20550.9792711366,20550.9792711366
84,2,50.0,100.0,20550.9792711366,20550.9792711366
84,3,50.0,100.0,20550.9792711366,20550.9792711366
84,4,50.0,100.0,20550.9792711366,20550.9792711366
84,5,50.0,100.0,20550.9792711366,20550.9792711366
84,6,50.0,100.0,20550.9792711366,20550.9792711366
84,7,50.0,100.0,20550.9792711366,20550.9792711366
84,8,50.0,100.0,20550.9792711366,20550.9792711366
84,9,50.0,100.0,20550.9792711366,20550.9792711366
85,0,50.0,100.0,20550.9792711366,20550.9792711366
85,1,50.0,100.0,20550.9792711366,20550.9792711366
85,2,50.0,100.0,20550.9792711366,20550.9792711366
85,3,50.0,100.0,20550.9792711366,20550.9792711366
85,4,50.0,100.0,20550.9792711366,20550.9792711366
85,5,50.0,100.0,20550.9792711366,20550.9792711366
85,6,50.0,100.0,20550.9792711366,20550.9792711366
85,7,50.0,100.0,20550.9792711366,20550.9792711366
85,8,50.0,100.0,20550.9792711366,20550.9792711366
85,9,50.0,100.0,20550.9792711366,20550.9792711366
86,0,50.0,100.0,20550.9792711366,20550.9792711366
86,1,50.0,100.0,20550.9792711366,20550.9792711366
86,2,50.0,100.0,20550.9792711366,20550.9792711366
86,3,50.0,100.0,20550.9792711366,20550.9792711366
86,4,50.0,100.0,20550.9792711366,20550.9792711366
86,5,50.0,100.0,20550.9792711366,20550.9792711366
86,6,50.0,100.0,20550.9792711366,20550.9792711366
86,7,50.0,100.0,20550.9792711366,20550.9792711366
86,8,50.0,100.0,20550.9792711366,20550.9792711366
86,9,50.0,100.0,20550.9792711366,20550.9792711366
87,0,50.0,100.0,20550.9792711366,20550.9792711366
87,1,50.0,100.0,20550.9792711366,20550.9792711366
87,2,50.0,100.0,20550.9792711366,20550.9792711366
87,3,50.0,100.0,20550.9792711366,20550.9792711366
87,4,50.0,100.0,20550.9792711366,20550.9792711366
87,5,50.0,100.0,20550.9792711366,20550.9792711366
87,6,50.0,100.0,20550.9792711366,20550.9792711366
87,7,50.0,100.0,20550.9792711366,20550.9792711366
87,8,50.0,100.0,20550.9792711366,20550.9792711366
87,9,50.0,100.0,20550.9792711366,20550.9792711366
88,0,50.0,100.0,20550.9792711366,20550.9792711366
88,1,50.0,100.0,20550.9792711366,20550.9792711366
88,2,50.0,100.0,20550.9792711366,20550.9792711366
88,3,50.0,100.0,20550.9792711366,20550.9792711366
88,4,50.0,100.0,20550.9792711366,20550.9792711366
88,5,50.0,100.0,20550.9792711366,20550.9792711366
88,6,50.0,100.0,20550.9792711366,20550.9792711366
88,7,50.0,100.0,20550.9792711366,20550.9792711366
88,8,50.0,100.0,20550.9792711366,20550.9792711366
88,9,50.0,100.0,20550.9792711366,20550.9792711366
89,0,50.0,100.0,20550.9792711366,20550.9792711366
89,1,50.0,100.0,20550.9792711366,20550.9792711366
89,2,50.0,100.0,20550.9792711366,20550.9792711366
89,3,50.0,100.0,20550.9792711366,20550.9792711366
89,4,50.0,100.0,20550.9792711366,20550.9792711366
89,5,50.0,100.0,20550.9792711366,20550.9792711366
89,6,50.0,100.0,20550.9792711366,20550.9792711366
89,7,50.0,100.0,20550.9792711366,20550.9792711366
89,8,50.0,100.0,20550.9792711366,20550.9792711366
89,9,50.0,100.0,20550.9792711366,20550.9792711366
90,0,50.0,100.0,20550.9792711366,20550.9792711366
90,1,50.0,100.0,20550.9792711366,20550.9792711366
90,2,50.0,100.0,20550.9792711366,20550.9792711366
90,3,50.0,100.0,20550.9792711366,20550.9792711366
90,4,50.0,100.0,20550.9792711366,20550.9792711366
90,5,50.0,100.0,20550.9792711366,20550.9792711366
90,6,50.0,100.0,20550.9792711366,20550.9792711366
90,7,50.0,100.0,20550.9792711366,20550.9792711366
90,8,50.0,100.0,20550.9792711366,20550.9792711366
90,9,50.0,100.0,20550.9792711366,20550.9792711366
91,0,50.0,100.0,20550.9792711366,20550.9792711366
91,1,50.0,100.0,20550.9792711366,20550.9792711366
91,2,50.0,100.0,20550.9792711366,20550.9792711366
91,3,50.0,100.0,20550.9792711366,20550.9792711366
91,4,50.0,100.0,20550.9792711366,20550.9792711366
91,5,50.0,100.0,20550.9792711366,20550.9792711366
91,6,50.0,100.0,20550.9792711366,20550.9792711366
91,7,50.0,100.0,20550.9792711366,20550.9792711366
91,8,50.0,100.0,20550.9792711366,20550.9792711366
91,9,50.0,100.0,20550.9792711366,20550.9792711366
92,0,50.0,100.0,20550.9792711366,20550.9792711366
92,1,50.0,100.0,20550.9792711366,20550.9792711366
92,2,50.0,100.0,20550.9792711366,20550.9792711366
92,3,50.0,100.0,20550.9792711366,20550.9792711366
92,4,50.0,100.0,20550.9792711366,20550.9792711366
92,5,50.0,100.0,20550.9792711366,20550.9792711366
92,6,50.0,100.0,20550.9792711366,20550.9792711366
92,7,50.0,100.0,20550.9792711366,20550.9792711366
92,8,50.0,100.0,20550.9792711366,20550.9792711366
92,9,50.0,100.0,20550.9792711366,20550.9792711366
93,0,50.0,100.0,20550.9792711366,20550.9792711366
93,1,50.0,100.0,20550.9792711366,20550.9792711366
93,2,50.0,100.0,20550.9792711366,20550.9792711366
93,3,50.0,100.0,20550.9792711366,20550.9792711366
93,4,50.0,100.0,20550.9792711366,20550.9792711366
93,5,50.0,100.0,20550.9792711366,20550.9792711366
93,6,50.0,100.0,20550.9792711366,20550.9792711366
93,7,50.0,100.0,20550.9792711366,20550.9792711366
93,8,50.0,100.0,20550.9792711366,20550.9792711366
93,9,50.0,100.0,20550.9792711366,20550.9792711366
94,0,50.0,100.0,20550.9792711366,20550.9792711366
94,1,50.0,100.0,20550.9792711366,20550.9792711366
94,2,50.0,100.0,20550.9792711366,20550.9792711366
94,3,50.0,100.0,20550.9792711366,20550.9792711366
94,4,50.0,100.0,20550.9792711366,20550.9792711366
94,5,50.0,100.0,20550.9792711366,20550.9792711366
94,6,50.0,100.0,20550.9792711366,20550.9792711366
94,7,50.0,100.0,20550.9792711366,20550.9792711366
94,8,50.0,100.0,20550.9792711366,20550.9792711366
94,9,50.0,100.0,20550.9792711366,20550.9792711366
95,0,50.0,100.0,20550.9792711366,20550.9792711366
95,1,50.0,100.0,20550.9792711366,20550.9792711366
95,2,50.0,100.0,20550.9792711366,20550.9792711366
95,3,50.0,100.0,20550.9792711366,20550.9792711366
95,4,50.0,100.0,20550.9792711366,20550.9792711366
95,5,50.0,100.0,20550.9792711366,20550.9792711366
95,6,50.0,100.0,20550.9792711366,20550.9792711366
95,7,50.0,100.0,20550.9792711366,20550.9792711366
95,8,50.0,100.0,20550.9792711366,20550.9792711366
95,9,50.0,100.0,20550.9792711366,20550.9792711366
96,0,50.0,100.0,20550.9792711366,20550.9792711366
96,1,50.0,100.0,20550.9792711366,20550.9792711366
96,2,50.0,100.0,20550.9792711366,20550.9792711366
96,3,50.0,100.0,20550.9792711366,20550.9792711366
96,4,50.0,100.0,20550.9792711366,20550.9792711366
96,5,50.0,100.0,20550.9792711366,20550.9792711366
96,6,50.0,100.0,20550.9792711366,20550.9792711366
96,7,50.0,100.0,20550.9792711366,20550.9792711366
96,8,50.0,100.0,20550.9792711366,20550.9792711366
96,9,50.0,100.0,20550.9792711366,20550.9792711366
97,0,50.0,100.0,20550.9792711366,20550.9792711366
97,1,50.0,100.0,20550.9792711366,20550.9792711366
97,2,50.0,100.0,20550.9792711366,20550.9792711366
97,3,50.0,100.0,20550.9792711366,20550.9792711366
97,4,50.0,100.0,20550.9792711366,20550.9792711366
97,5,50.0,100.0,20550.9792711366,20550.9792711366
97,6,50.0,100.0,20550.9792711366,20550.9792711366
97,7,50.0,100.0,20550.9792711366,20550.9792711366
97,8,50.0,100.0,20550.9792711366,20550.9792711366
97,9,50.0,100.0,20550.9792711366,20550.9792711366
98,0,50.0,100.0,20550.9792711366,20550.9792711366
98,1,50.0,100.0,20550.9792711366,20550.9792711366
98,2,50.0,100.0,20550.9792711366,20550.9792711366
98,3,50.0,100.0,20550.9792711366,20550.9792711366
98,4,50.0,100.0,20550.9792711366,20550.9792711366
98,5,50.0,100.0,20550.9792711366,20550.9792711366
98,6,50.0,100.0,20550.9792711366,20550.9792711366
98,7,50.0,100.0,20550.9792711366,20550.9792711366
98,8,50.0,100.0,20550.9792711366,20550.9792711366
98,9,50.0,100.0,20550.9792711366,20550.9792711366
99,0,50.0,100.0,20550.9792711366,20550.9792711366
99,1,50.0,100.0,20550.9792711366,20550.9792711366
99,2,50.0,100.0,20550.9792711366,20550.9792711366
99,3,50.0,100.0,20550.9792711366,20550.9792711366
99,4,50.0,100.0,20550.9792711366,20550.9792711366
