Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Fitness,Best_So_far
1,3,0.06323413880180762,9.511789867173306,7.259365099637373,1.0,7.0,6.0,0.4731777831941111,8.54221611088982,7.123552352376335,7.888147709510247,20.0,31.0,38.0,0.09637498282335588,3603.8749048483787,4064.5175724219675
1,4,7.275244003380195,9.766464756280826,2.350664647618488,9.0,5.0,10.0,0.4795696633035902,2.208564465140588,9.761665645332087,3.4584383093798965,31.0,35.0,39.0,0.9581793395984058,1392.603307718289,4064.5175724219675
1,5,5.030358285090988,3.983211589210136,4.081603776162094,3.0,1.0,10.0,0.36544723466853046,5.314618820257094,7.84853513317705,9.302204701619806,28.0,32.0,21.0,0.4269561822839816,373.0987906522808,4064.5175724219675
1,6,0.6806653150654518,0.37325456717355876,5.240742688238482,8.0,6.0,3.0,0.5405574165318214,9.34962256233821,5.562507283519782,8.585084992490062,29.0,24.0,28.0,0.6637048764880336,673.0467987557562,4064.5175724219675
1,7,4.015390684588375,5.079054227229952,8.700161047485944,5.0,3.0,7.0,0.7374050350042382,5.937538852274249,9.999482623448875,1.8977806922930895,35.0,13.0,18.0,0.7554708076563832,571.6071675914078,4064.5175724219675
1,8,3.077277061323307,8.157019187154381,3.2794669584383263,7.0,7.0,1.0,0.5063228826520463,5.207673421850057,1.5252886133203802,2.8935213323290956,26.0,23.0,14.0,0.3533100241389473,3833.5371070542637,4064.5175724219675
1,9,6.998756709225758,6.6125307197465055,9.560119943559792,3.0,5.0,5.0,0.7007751383508186,8.364963444065127,2.7015259937798533,3.2947984436902376,22.0,35.0,22.0,0.5930938354329083,2682.9310663377714,4064.5175724219675
2,0,5.47259042617666,8.98543309860157,0.4132148973396922,10.0,5.0,5.0,0.061365293295666534,8.9796249459529,4.449127297018785,6.323662894273431,22.0,40.0,11.0,0.4639670722274992,3355.8145250572406,4064.5175724219675
2,1,3.7652392251207716,7.472580296896329,0.0,7.0,4.0,4.0,0.0,8.652846732600162,4.4067614147266365,6.834290219290136,17.0,40.0,11.0,0.20616352646946107,13118.30015660861,13118.30015660861
2,2,3.649709906157644,6.952794450620899,0.5570606162783803,7.0,4.0,4.0,0.0,7.442381918356411,3.4384861172298504,6.118207138370216,19.0,40.0,11.0,0.537199585608187,4137.157274466504,13118.30015660861
2,3,5.89623400157132,5.716444136275994,0.0,9.0,3.0,3.0,0.0,7.353875239335329,2.9148655930455494,6.097359794294231,18.0,40.0,11.0,0.35480127466108574,2180.931813827369,13118.30015660861
2,4,4.77711098689946,7.001688141984624,0.4377706487449009,7.0,4.0,5.0,0.2614883700976365,6.869783423922099,4.263974698082691,5.9910795662763405,21.0,40.0,16.0,0.9207496782632346,1978.1054085657959,13118.30015660861
2,5,3.8747152432527296,6.206029588061133,0.5446100648183707,7.0,3.0,4.0,0.05130906350887615,7.271807101799952,4.771557555885427,7.295126854836182,20.0,39.0,13.0,0.8597174828818724,998.7678172434593,13118.30015660861
2,6,1.4335879564164027,2.3259080405866515,3.092397202327733,7.0,5.0,3.0,0.6350579417048807,8.868363509351912,4.563238976664517,7.640077943424448,25.0,30.0,22.0,0.16583375510616732,1203.1415821665987,13118.30015660861
2,7,4.394330395157583,7.979864359185427,0.0,8.0,5.0,3.0,0.11101723311465062,7.8914153709347925,1.1169943753253921,8.25991681014538,12.0,40.0,11.0,0.172785283466379,1000.0,13118.30015660861
2,8,2.8692377884839773,8.408490893016213,3.180487527209536,7.0,7.0,1.0,0.6450270413887793,5.546436168121526,1.598463977511462,3.970973850504422,24.0,26.0,13.0,0.4375656808696812,6114.041570000833,13118.30015660861
2,9,5.186541286459405,6.4771851505786415,4.136288510837422,5.0,4.0,5.0,0.20654071717476047,7.887789213028921,3.639447739654915,5.289936180912628,20.0,38.0,16.0,0.28499563705578035,668.6946704086996,13118.30015660861
3,0,5.508947042540834,9.802860135817943,0.0,10.0,6.0,5.0,0.0,10.0,5.12519430498025,6.372609929698831,20.0,40.0,11.0,0.0,17903.774485028665,17903.774485028665
3,1,1.9690060196792138,10.0,0.0,7.0,4.0,5.0,0.0,10.0,5.1687050259325735,8.129784701162317,11.0,40.0,11.0,0.19530003254802988,27579.05721718101,27579.05721718101
3,2,3.4979453738976054,7.221199109731499,0.361127566877071,7.0,4.0,4.0,0.0,7.900260592191697,3.7089458367854333,6.257147262746134,18.0,40.0,11.0,0.44542534007799195,4796.191871889235,27579.05721718101
3,3,6.45785847475501,5.5854754237025075,0.0,10.0,3.0,3.0,0.0,7.7881272162698565,2.4806548170596168,5.977398925302189,17.0,40.0,11.0,0.34528137492980093,3534.5595901823363,27579.05721718101
3,4,2.568257952967724,6.06595321761654,0.0,6.0,3.0,1.0,0.0,10.0,1.6505661166207615,8.057207298402853,12.0,40.0,11.0,0.22423140861864832,20994.360612881548,27579.05721718101
3,5,3.23358890330117,8.049825139229537,0.0,9.0,5.0,1.0,0.0,9.048991339253938,3.02212436047511,6.025107835487717,14.0,40.0,11.0,0.6981786979968758,12336.43266746063,27579.05721718101
3,6,5.192202428258865,10.0,0.0,7.0,3.0,5.0,0.0,8.315118303402839,3.836627879343723,5.99874719033833,11.0,40.0,11.0,0.0,1000.0,27579.05721718101
3,7,4.46742898610065,9.336430422931677,0.0,9.0,6.0,1.0,0.0,9.009205599719845,0.0,10.0,11.0,40.0,11.0,0.0,18065.864691701932,27579.05721718101
3,8,3.667652454442834,7.591596755231519,0.0,7.0,4.0,4.0,0.0647210908594501,8.844530661605653,4.463511341700101,7.393573733113492,16.0,40.0,11.0,0.2466299970169315,12564.011804896454,27579.05721718101
3,9,3.979524191956509,7.681884761584349,0.6619704417748964,7.0,4.0,4.0,0.09021717770202323,8.909195956737864,4.301421813929907,6.5947937024648455,17.0,40.0,12.0,0.27116395331481236,3799.664949545376,27579.05721718101
4,0,3.250437872995022,10.0,0.0,8.0,5.0,5.0,0.0,10.0,5.491211414591505,7.5271976986191245,13.0,40.0,11.0,0.0,17903.774485028665,27579.05721718101
4,1,1.070889416958435,10.0,0.0,7.0,4.0,6.0,0.0,10.0,5.5496768315355425,8.777531942098408,11.0,40.0,11.0,0.18986828558731428,26277.228956617186,27579.05721718101
4,2,1.304279783694653,10.0,0.0,7.0,4.0,5.0,0.0,10.0,5.8661353376756225,8.920467975825227,11.0,40.0,11.0,0.05308156829403177,1000.0,27579.05721718101
4,3,0.0,10.0,7.6975344812627196,1.0,8.0,7.0,0.42902099275716266,9.281051308435119,8.661987186560953,8.690057108206116,20.0,31.0,39.0,0.0,1000.0,27579.05721718101
4,4,0.6377379232406417,10.0,0.0,7.0,4.0,5.0,0.0,10.0,5.193761456628335,9.19032210842157,11.0,40.0,11.0,0.0,1000.0,27579.05721718101
4,5,2.8034930362522563,9.140638622143737,0.0,10.0,6.0,1.0,0.0,10.0,2.333335290983189,5.572396328222384,11.0,40.0,11.0,0.5738521316905434,18065.864691701932,27579.05721718101
4,6,2.190269985121446,5.642575398676028,0.6768589870051338,7.0,5.0,4.0,0.2729222268022106,9.012261416738856,4.56647665269627,7.462231921083658,20.0,38.0,14.0,0.13134355743177215,19028.3647036068,27579.05721718101
4,7,2.661816210622627,10.0,0.0,8.0,5.0,3.0,0.0,10.0,1.8946946655113466,10.0,11.0,40.0,11.0,0.0014163876224181915,17903.774485028665,27579.05721718101
4,8,2.281808662406251,9.714060671452119,0.0,7.0,2.0,7.0,0.0,10.0,6.637099646561861,9.878533330641636,11.0,40.0,11.0,0.09722120013544544,12462.009687279942,27579.05721718101
4,9,1.4572976971031486,10.0,0.0,8.0,4.0,4.0,0.0,10.0,5.460091926738623,8.712125799713762,11.0,40.0,11.0,0.1918481359764126,23807.001337852656,27579.05721718101
5,0,2.4494418774019424,10.0,0.0,8.0,4.0,5.0,0.0,10.0,5.02948650707804,7.878101620753778,13.0,40.0,11.0,0.1633973659841173,26093.9598460063,27579.05721718101
5,1,2.608962414489758,10.0,0.0,7.0,4.0,4.0,0.0,10.0,4.897242119557667,7.668229945574735,11.0,40.0,11.0,0.1991704444655606,24516.123818896456,27579.05721718101
5,2,3.0455318577151695,8.963301038389549,0.09446445833995304,7.0,4.0,5.0,0.0,9.280407526101822,4.124381957714503,6.817432113957757,14.0,40.0,11.0,0.38021429267071694,20020.99967907543,27579.05721718101
5,3,0.0,10.0,10.0,1.0,9.0,8.0,0.6298333810319646,9.378251533552847,9.722071661950636,9.15938153686838,20.0,28.0,40.0,0.0,1000.0,27579.05721718101
5,4,1.3986507140521653,10.0,0.0,7.0,4.0,6.0,0.0,10.0,6.333922828490854,8.450884928577487,11.0,40.0,11.0,0.04908891749144079,1000.0,27579.05721718101
5,5,2.180694828700265,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.3743700839969297,6.595641573947883,11.0,40.0,11.0,0.32671925752691283,31901.948368177087,31901.948368177087
5,6,0.6650680993595224,3.9411440649978413,0.941150212749418,7.0,6.0,3.0,0.379489401412051,9.469022757345488,4.997364806189293,8.267093219206611,23.0,37.0,15.0,0.2040206686734552,14015.689059120328,31901.948368177087
5,7,1.741729505467322,10.0,0.0,7.0,4.0,4.0,0.0,10.0,3.6882303863924797,9.431833643760507,11.0,40.0,11.0,0.06499450554034716,1000.0,31901.948368177087
5,8,2.3982169981948376,9.36341179623097,0.0,7.0,5.0,4.0,0.0,10.0,4.706122068841756,7.608461373923742,11.0,40.0,11.0,0.22740425272857218,19527.659786693777,31901.948368177087
5,9,0.2010609351435182,10.0,0.0,8.0,4.0,4.0,0.0,10.0,6.0366501199879785,9.765242245608182,11.0,40.0,11.0,0.15222312324171794,19723.418376801696,31901.948368177087
6,0,1.689229880940851,10.0,0.0,9.0,5.0,1.0,0.0,10.0,2.5832748999887807,6.336999544138765,11.0,40.0,11.0,0.4637000148992836,17903.774485028665,31901.948368177087
6,1,2.7790971359337355,10.0,0.0,10.0,5.0,1.0,0.0,10.0,2.4928118421157164,5.6553106549566134,11.0,40.0,11.0,0.3782639869670683,17903.774485028665,31901.948368177087
6,2,3.544153390390642,8.890881450060789,0.10106336259085669,8.0,4.0,4.0,0.0,9.230139711959108,2.930892121017371,5.670512301357949,14.0,40.0,11.0,0.5207700836584827,21833.530049310735,31901.948368177087
6,3,0.0,10.0,5.381955855622978,1.0,6.0,5.0,0.37928085071447165,8.892616407571982,5.80854487398825,7.402240409544039,17.0,33.0,33.0,0.17035118037850278,4701.830378780051,31901.948368177087
6,4,4.04520327559975,5.665847417542973,0.0,8.0,4.0,1.0,0.0,10.0,0.0,5.874893408707324,11.0,40.0,11.0,0.5585206755247882,17903.774485028665,31901.948368177087
6,5,1.8692957249242697,10.0,0.0,8.0,5.0,3.0,0.0,10.0,3.8948874805038,7.1072641968106325,11.0,40.0,11.0,0.20315282044509755,31901.948368177087,31901.948368177087
6,6,2.4692683889299913,6.828109180127397,0.4927045224322474,7.0,5.0,4.0,0.19866769592985958,9.125835011376019,4.248508605906735,7.140538423241277,18.0,39.0,13.0,0.15706316629416256,21195.400555213593,31901.948368177087
6,7,2.961962656052002,9.876208021813733,0.0,8.0,5.0,2.0,0.0,9.70169562559427,2.3941787303209354,8.632437138153334,11.0,40.0,11.0,0.13718993769972684,1000.0,31901.948368177087
6,8,2.230387343929108,9.849585288575014,0.0,9.0,6.0,1.0,0.0,10.0,2.3567697776862113,5.4209739094480875,11.0,40.0,11.0,0.39569698460602265,17903.774485028665,31901.948368177087
6,9,2.4662936513489937,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.4945217481998867,6.572544435716438,11.0,40.0,11.0,0.3196755500207066,27410.261391789743,31901.948368177087
7,0,2.2357006705462474,10.0,0.0,9.0,5.0,3.0,0.0,10.0,4.005020125315704,7.130560227632889,12.0,40.0,11.0,0.2721809589442856,19226.877135851228,31901.948368177087
7,1,1.9434475645572398,10.0,0.0,8.0,5.0,4.0,0.0,10.0,4.223097950397872,7.373051019140721,11.0,40.0,11.0,0.26816886442692184,23136.368315840595,31901.948368177087
7,2,2.5875636976046827,9.83562304391375,0.014978099424481278,9.0,5.0,1.0,0.0,9.88590282727957,2.726377882936252,5.9152758790060025,11.0,40.0,11.0,0.4194212154938657,17903.774485028665,31901.948368177087
7,3,0.0,10.0,2.4355412349056764,2.0,5.0,3.0,0.20908582469437625,8.780947830026907,3.563498760011111,6.428143219270123,15.0,36.0,27.0,0.27404566033122935,5993.653003134586,31901.948368177087
7,4,0.801595736461731,9.971039799521137,0.0,7.0,4.0,1.0,0.0,10.0,2.694378467609492,8.55366537259931,12.0,40.0,11.0,0.03962914185828437,1000.0,31901.948368177087
7,5,2.3597819602635663,10.0,0.0,10.0,5.0,1.0,0.0,10.0,3.0750180102791163,6.301404927598082,11.0,40.0,11.0,0.39778291347885153,17903.774485028665,31901.948368177087
7,6,3.299405938940124,9.062577209679445,0.14561423278766722,8.0,4.0,4.0,0.058714387234994614,9.172234709225876,3.65609353502765,6.441378198263946,14.0,40.0,12.0,0.17589214605114517,21047.048930203677,31901.948368177087
7,7,4.84262312719185,9.352420334953802,0.0,10.0,6.0,1.0,0.0,8.96563561044941,0.0,9.333040024712961,11.0,40.0,11.0,0.06230815313577892,17903.774485028665,31901.948368177087
7,8,2.1196235361178437,10.0,0.0,10.0,5.0,2.0,0.0,10.0,3.300608854625531,6.630543901584666,11.0,40.0,11.0,0.33378887269311286,1000.0,31901.948368177087
7,9,3.5611240522303547,10.0,0.0,10.0,5.0,1.0,0.0,10.0,2.207560978413987,4.979251381873366,11.0,40.0,11.0,0.40433367632230965,17903.774485028665,31901.948368177087
8,0,2.5600402854753037,10.0,0.0,8.0,4.0,4.0,0.0,10.0,4.75957093633519,7.518224445611452,12.0,40.0,11.0,0.16496812114784512,26093.9598460063,31901.948368177087
8,1,1.76702698767097,10.0,0.0,8.0,5.0,3.0,0.0,10.0,4.4336904687563345,7.6103164870972355,11.0,40.0,11.0,0.2567370648078722,23136.368315840595,31901.948368177087
8,2,2.637066524330058,9.606993748532794,0.03581089983093373,9.0,5.0,3.0,0.0,9.727206883364275,3.293303257575607,6.338809128590865,12.0,40.0,11.0,0.38712505232155436,21894.458297563575,31901.948368177087
8,3,1.1157483344711168,10.0,0.0,7.0,4.0,1.0,0.0005287181166446775,9.444931279557167,2.3293002725774805,6.039997927702402,12.0,40.0,15.0,0.35699525222950124,28118.141569630883,31901.948368177087
8,4,1.6633562064684104,7.681953787867586,0.0,6.0,3.0,1.0,0.0,10.0,3.083276174700261,8.660271255720737,12.0,40.0,11.0,0.0883931315148487,1000.0,31901.948368177087
8,5,2.2787673233655625,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.2104375646893724,6.4345103878175385,11.0,40.0,11.0,0.3656354541201874,31901.948368177087,31901.948368177087
8,6,1.644783602070222,7.546194496893195,0.3811609974010448,8.0,6.0,3.0,0.15369125649218246,9.742028921589979,4.033437212866608,7.248800288575067,16.0,39.0,12.0,0.2694361961189082,26031.087789803983,31901.948368177087
8,7,2.637073618747916,9.71299529465274,0.0,8.0,6.0,1.0,0.0,9.683894541213796,2.0153563627766147,7.850263359018404,11.0,40.0,11.0,0.20474457203907875,17903.774485028665,31901.948368177087
8,8,2.204502929511008,9.961280549251043,0.0,8.0,4.0,3.0,0.0,10.0,4.284274135597896,7.519317914636011,11.0,40.0,11.0,0.2628577627569224,23640.960696021524,31901.948368177087
8,9,2.4261505180134595,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.3570207947575597,6.471936149616647,11.0,40.0,11.0,0.3283721273429543,31901.948368177087,31901.948368177087
9,0,2.320221009563584,10.0,0.0,9.0,5.0,4.0,0.0,10.0,4.247141094412806,7.274040931808456,12.0,40.0,11.0,0.24095208204930496,19226.877135851228,31901.948368177087
9,1,1.8833273361444705,10.0,0.0,8.0,4.0,3.0,0.0,10.0,4.495923640903168,7.616858056009165,11.0,40.0,11.0,0.2489225020644034,23807.001337852656,31901.948368177087
9,2,2.5342135975407407,9.602566072085963,0.0362143516262405,9.0,5.0,4.0,0.0,9.724133548899808,3.599432729432469,6.622387688771142,12.0,40.0,11.0,0.3540871380399452,19226.877135851228,31901.948368177087
9,3,1.8038172254142588,10.0,0.0,10.0,4.0,1.0,0.0,9.844782769191598,1.8399657344963034,5.913855334174517,11.0,40.0,11.0,0.3947686652578652,1000.0,31901.948368177087
9,4,2.692073588504636,5.773204010891544,0.0,6.0,3.0,1.0,0.0,10.0,2.4350911961739174,8.154180703512173,12.0,40.0,11.0,0.217556366712556,25006.276338463642,31901.948368177087
9,5,2.1238995178497238,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.469305962036541,6.68895515626494,11.0,40.0,11.0,0.3041822812811369,31901.948368177087,31901.948368177087
9,6,1.4498104926923552,9.683323357796604,0.04919085259326128,9.0,6.0,1.0,0.019834673522552138,10.0,3.444455574215863,6.881829374965295,11.0,40.0,11.0,0.3837982585837294,17903.774485028665,31901.948368177087
9,7,2.1755466485306307,9.93847070319173,0.0,9.0,5.0,2.0,0.0,9.94228117506204,3.1025224172958166,7.202939907681506,11.0,40.0,11.0,0.26928060205888643,1000.0,31901.948368177087
9,8,2.2297061170190506,9.969952802315957,0.0,8.0,4.0,3.0,0.0,10.0,4.117357484371038,7.294984813662658,11.0,40.0,11.0,0.27362643916019846,23807.001337852656,31901.948368177087
9,9,1.4921048106902421,10.0,0.0,8.0,5.0,3.0,0.0,10.0,3.957659807317423,7.403017902816234,11.0,40.0,11.0,0.28792298795297044,27575.356925127635,31901.948368177087
10,0,2.1931407737724444,10.0,0.0,8.0,4.0,3.0,0.0,10.0,3.9205701748175343,7.093282441544394,12.0,40.0,11.0,0.28519624908355273,26093.9598460063,31901.948368177087
10,1,2.1264873131404323,10.0,0.0,7.0,4.0,5.0,0.0,10.0,5.017468933607844,7.947773880104841,11.0,40.0,11.0,0.20269888779736486,27579.05721718101,31901.948368177087
10,2,2.6001098221178496,9.619191923865932,0.03469939681197578,9.0,5.0,3.0,0.0,9.735673868950313,3.3606195073804956,6.407239451920592,12.0,40.0,11.0,0.3781340316300379,21894.458297563575,31901.948368177087
10,3,1.494119888781841,10.0,0.0,7.0,4.0,1.0,0.0,9.640963388488244,2.7339987364228677,6.251325684226854,11.0,40.0,12.0,0.34459445860372623,24981.576045589973,31901.948368177087
10,4,2.628978901302322,9.591764204597693,0.0,9.0,5.0,2.0,0.0,10.0,3.1716406605812812,6.14121938044514,11.0,40.0,11.0,0.40540567752020207,15943.699029107891,31901.948368177087
10,5,2.0987104874956057,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.5114105421123063,6.730340239333174,11.0,40.0,11.0,0.29418700930809016,31901.948368177087,31901.948368177087
10,6,2.1311531040986185,9.586463099283822,0.0642366060959372,9.0,5.0,2.0,0.02590140326789615,10.0,3.486364354521388,6.69327708170758,12.0,40.0,11.0,0.3130927218112376,26041.258506857535,31901.948368177087
10,7,5.052345142980362,9.277778222723812,0.0,9.0,6.0,1.0,0.0,8.847102582601659,0.0,10.0,11.0,40.0,11.0,0.0,18065.864691701932,31901.948368177087
10,8,2.2206906997742095,9.987541602367138,0.0,8.0,5.0,2.0,0.0,10.0,3.7061957386508757,6.874364618648954,11.0,40.0,11.0,0.30242799567955936,26041.258506857535,31901.948368177087
10,9,3.23686280146127,10.0,0.0,10.0,5.0,1.0,0.0,10.0,2.628992254142476,5.485816044140036,11.0,40.0,11.0,0.3766872875196427,1000.0,31901.948368177087
11,0,2.184386633533278,10.0,0.0,8.0,4.0,2.0,0.0,10.0,3.6773839930454817,6.8748524177026225,12.0,40.0,11.0,0.30420509937908746,26093.9598460063,31901.948368177087
11,1,2.0742618917214393,10.0,0.0,9.0,5.0,3.0,0.0,10.0,3.7343518928851283,6.927565676252174,11.0,40.0,11.0,0.3020384561872128,27410.261391789743,31901.948368177087
11,2,2.411433529790489,9.839176413365111,0.01465431486123336,9.0,5.0,2.0,0.0,9.888369288623574,3.2161408951050516,6.373864913279687,12.0,40.0,11.0,0.3651713407107076,25538.56542502427,31901.948368177087
11,3,1.4009006421197359,10.0,0.0,7.0,5.0,2.0,0.0,9.573470702577238,3.176661314556673,6.425207482316972,12.0,40.0,15.0,0.32094718772599884,26881.141465835866,31901.948368177087
11,4,2.34698038612687,6.381960509584321,0.0,6.0,3.0,1.0,0.0,10.0,2.646591537514705,8.341377070288646,12.0,40.0,11.0,0.17255852357918783,29358.694384655602,31901.948368177087
11,5,2.2221404269292986,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.305091930574996,6.527547268553519,11.0,40.0,11.0,0.34316530648397725,31901.948368177087,31901.948368177087
11,6,2.5427013921766117,10.0,0.0,9.0,4.0,3.0,0.0,10.0,3.347093883673174,6.459318471089273,11.0,40.0,11.0,0.2972347881227372,26955.848151126374,31901.948368177087
11,7,3.4407296318434666,9.595258037491561,0.0,9.0,6.0,1.0,0.0,9.425969732878084,0.9208163767802897,8.844310574182341,11.0,40.0,11.0,0.11065589685398675,17903.774485028665,31901.948368177087
11,8,2.1880935386655898,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.267570786243891,6.468304872222968,11.0,40.0,11.0,0.3338887410600852,31901.948368177087,31901.948368177087
11,9,2.4807277083662793,10.0,0.0,10.0,5.0,1.0,0.0,10.0,3.200756046913768,6.313198517901161,11.0,40.0,11.0,0.3384776727522171,31901.948368177087,31901.948368177087
12,0,2.5026670855155393,10.0,0.0,9.0,5.0,5.0,0.0,10.0,5.031472396388531,7.828002191094641,12.0,40.0,11.0,0.15461513952798756,19226.877135851228,31901.948368177087
12,1,2.059893265347433,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.757873624243128,6.952052456460696,11.0,40.0,11.0,0.30062105300577635,27410.261391789743,31901.948368177087
12,2,2.0221808541021624,10.0,0.0,9.0,5.0,1.0,0.0,10.0,3.346139386868723,6.64063750236822,11.0,40.0,11.0,0.30954315526360066,31901.948368177087,31901.948368177087
12,3,1.883266920230665,10.0,0.0,9.0,4.0,1.0,0.0,9.860338809281249,2.6484193173247568,6.259624244069771,12.0,40.0,12.0,0.3565458242410936,19954.500510579383,31901.948368177087
12,4,2.052756163286282,8.11092591899268,0.0,7.0,4.0,1.0,0.0,10.0,3.0546834998833026,7.832835991104448,12.0,40.0,11.0,0.19818741026248776,19723.418376801696,31901.948368177087
12,5,2.1823280510188217,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.371640080541995,6.592958221696044,11.0,40.0,11.0,0.3273673373075525,31901.948368177087,31901.948368177087
12,6,2.5873734364522734,10.0,0.0,9.0,4.0,3.0,0.0,10.0,3.2895972490068113,6.403006403152489,11.0,40.0,11.0,0.3024271577697544,26955.848151126374,31901.948368177087
12,7,3.5646944244275094,9.541851957509795,0.0,9.0,6.0,1.0,0.0,9.35396193811424,0.8854066664223947,9.100950794121403,11.0,40.0,11.0,0.08627600270082969,17903.774485028665,31901.948368177087
12,8,2.1632652957784253,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.1713827400408725,6.412076140476978,11.0,40.0,11.0,0.34135371695475436,31901.948368177087,31901.948368177087
12,9,1.6832975633032534,10.0,0.0,8.0,5.0,3.0,0.0,10.0,3.774360046874019,7.160464237833279,11.0,40.0,11.0,0.3000588994376916,31901.948368177087,31901.948368177087
13,0,2.385534807008903,10.0,0.0,9.0,5.0,4.0,0.0,10.0,4.3997418552413246,7.3527164589052,12.0,40.0,11.0,0.2193148781333757,17386.766674941795,31901.948368177087
13,1,2.0345355439665007,10.0,0.0,8.0,5.0,2.0,0.0,10.0,4.066369113064865,7.21164788647429,11.0,40.0,11.0,0.2777357700241486,23136.368315840595,31901.948368177087
13,2,1.884138125680037,10.0,0.0,9.0,5.0,1.0,0.0,10.0,3.4212159445084924,6.7579619194296106,11.0,40.0,11.0,0.2878602939619099,31901.948368177087,31901.948368177087
13,3,2.3412419266794515,10.0,0.0,10.0,5.0,2.0,0.0,10.0,3.330040748832545,6.595306508733386,11.0,40.0,11.0,0.33209413971652535,31901.948368177087,31901.948368177087
13,4,2.4766032911765428,8.416507738915918,0.0,8.0,4.0,2.0,0.0,10.0,2.9931900505629856,7.021296592691333,11.0,40.0,11.0,0.30916117883146244,20842.846483068464,31901.948368177087
13,5,2.1596193346807553,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.4095987058654846,6.630268197459768,11.0,40.0,11.0,0.3183562800033703,31901.948368177087,31901.948368177087
13,6,1.9955854050212407,10.0,0.0,9.0,5.0,2.0,0.0,10.0,3.444768009523505,6.706531325077774,11.0,40.0,11.0,0.33258670302289534,31901.948368177087,31901.948368177087
