Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Fitness,Best_So_far
3,1,7.584471585450485,9.41552991926759,2.8295546940793512,9.0,5.0,5.0,0.8558025357140457,6.080060479617934,2.5564520315234462,10.0,71.0,100.0,51.0,0.3301294972895454,15035.295521216853,15035.295521216853
3,2,5.621633880113417,10.0,4.6822122291846355,18.0,5.0,14.0,1.0,8.943334155612542,5.9713295529134935,9.629520543380924,84.0,100.0,51.0,0.230358335140311,8627.205643643932,15035.295521216853
3,3,6.668568486737794,8.612152792828924,3.5650439317284626,21.0,7.0,16.0,1.0,6.388822584697812,4.907299696355141,9.220084795241066,74.0,89.0,54.0,0.3880262953340966,6340.702194916744,15035.295521216853
3,4,6.509825753299957,10.0,1.9970094191354844,29.0,5.0,18.0,1.0,5.153163602374857,3.549151420364312,10.0,72.0,100.0,51.0,0.6556731083540975,5946.32229721628,15035.295521216853
3,5,4.0659879188669255,6.022670118107754,4.3920589125422875,14.0,20.0,21.0,0.6345244098398036,7.41825280475796,5.7062629404398075,8.038687159730506,77.0,79.0,70.0,0.3464596155585515,10198.803718924837,15035.295521216853
3,6,6.039141959072093,10.0,3.4322916059497963,19.0,5.0,13.0,1.0,7.026989112399841,4.861588721102516,10.0,66.0,88.0,51.0,0.9327877572350254,6552.915106459464,15035.295521216853
3,7,6.719155474918734,8.603756537156581,3.6820421325730086,21.0,8.0,16.0,0.7997632607330412,6.188409285961626,4.235702117482861,8.209385660852794,74.0,90.0,53.0,0.7441995570797558,8783.78696546731,15035.295521216853
3,8,8.524636318272728,7.483672932591223,4.198861769913113,15.0,17.0,10.0,1.0,3.1777896546902733,2.378388876282288,4.5767411730260825,78.0,89.0,70.0,0.32765558573065273,8741.047081103245,15035.295521216853
3,9,7.214493442398692,7.33343479734738,3.0435675586775295,21.0,13.0,15.0,0.997753424364846,6.5187996806557456,5.026389842082468,8.57494616802906,74.0,84.0,60.0,0.17084757297116815,10070.31480547032,15035.295521216853
4,0,7.720696158721335,10.0,2.371718477334573,6.0,5.0,5.0,1.0,6.583682797574826,1.868019039246576,10.0,69.0,100.0,51.0,0.20374320087281095,384.6169353948875,15035.295521216853
4,1,7.994439436433493,9.300800910085703,2.4978564114349924,5.0,5.0,5.0,0.9346603758877456,5.7440547059657465,1.402005723937421,10.0,68.0,100.0,51.0,0.3378112477183093,325.5722928851673,15035.295521216853
4,2,6.5697436459612515,9.90158901080822,3.7696927754729663,15.0,5.0,10.0,1.0,7.4657285410559115,4.408202715041037,9.708741581424126,77.0,99.0,51.0,0.29573462875446366,19677.28818144315,19677.28818144315
4,3,7.899459529625718,10.0,2.7566726311394536,5.0,5.0,5.0,0.7461146850358419,6.073332812961105,1.791651139220075,10.0,71.0,100.0,51.0,0.3946646541008061,9072.305449400486,19677.28818144315
4,4,7.49576647551536,9.793092510250151,2.685433166194303,11.0,5.0,6.0,0.984188264753728,5.947556504286444,2.5962684352626537,10.0,71.0,100.0,51.0,0.34621987010930716,421.9671277497867,19677.28818144315
4,5,8.188162804191828,10.0,2.936619837673634,11.0,5.0,5.0,0.8783098513691207,5.796306262296495,2.3260722291784224,10.0,71.0,100.0,51.0,0.2897173691716162,319.9730117392575,19677.28818144315
4,6,9.431772492561068,8.326646001020155,3.1448451957567856,6.0,5.0,5.0,1.0,5.313968274095932,1.2565401857295821,10.0,83.0,100.0,51.0,0.03769347215209007,346.78479026226836,19677.28818144315
4,7,6.849569624207609,10.0,2.0010541941904187,13.0,5.0,5.0,1.0,7.419161051715571,3.3719929788658902,10.0,71.0,100.0,51.0,0.20830677314942503,11520.559636744974,19677.28818144315
4,8,8.194648272939071,8.105560096395624,3.910097512953867,14.0,13.0,10.0,1.0,4.299816101247169,2.6294506755238736,6.53474279225261,76.0,92.0,63.0,0.21752919580590846,15442.896934897028,19677.28818144315
4,9,7.7923903077039105,9.010109174952657,2.818876120361475,12.0,6.0,7.0,0.9400545301131387,6.201591652678074,2.4313298730081634,9.664927749258105,70.0,96.0,54.0,0.0,17903.774485028665,19677.28818144315
5,0,5.8870766408042545,9.90345465362083,4.551089783059135,19.0,5.0,11.0,1.0,8.102385277247441,5.919555284197346,10.0,83.0,100.0,51.0,0.3991296846983727,12140.53316142207,19677.28818144315
5,1,6.259310885445676,9.992485653512022,4.023230193974513,17.0,5.0,7.0,0.9470429737635228,7.731183340435972,5.262346882496693,9.934738326268542,79.0,100.0,51.0,0.28961175646731946,10629.04497638257,19677.28818144315
5,2,7.043798528885169,9.85238351621233,3.3134330486171315,13.0,5.0,8.0,1.0,6.7269257337775965,3.626639296104809,9.748352100445729,74.0,99.0,51.0,0.32842277556154,20208.04150663616,20208.04150663616
5,3,8.086515986907994,10.0,2.6788474890852747,5.0,5.0,5.0,0.7009652089529066,6.364170297378838,1.0767904551068055,10.0,72.0,100.0,51.0,0.3661119565695089,7959.9188158020925,20208.04150663616
5,4,6.3300976841499565,9.0728792790752,4.376181908181982,16.0,5.0,15.0,1.0,7.351225976899588,5.097482702787104,9.299161305927857,80.0,93.0,51.0,0.7798887193561546,7839.524278752804,20208.04150663616
5,5,4.890586614386736,7.397635455412985,4.200325066559289,14.0,14.0,17.0,0.7658922441338195,7.486138414702503,5.31695708003168,8.764394982851714,77.0,87.0,62.0,0.3289308467280489,22092.045725097792,22092.045725097792
5,6,9.309677648595311,8.188965918878464,3.6540658298352215,10.0,5.0,9.0,1.0,5.659107968641301,2.007252974076485,9.419840300896881,87.0,100.0,51.0,0.15310044983625337,17680.79222229322,22092.045725097792
5,7,6.732028029783048,10.0,2.315622198941047,10.0,5.0,5.0,1.0,8.064949217083841,3.616865964836884,10.0,74.0,100.0,51.0,0.0,17903.774485028665,22092.045725097792
5,8,7.679535072301623,8.803495109478103,3.735462291182594,14.0,9.0,10.0,1.0,5.542990383426908,3.138250347692641,8.197647031331364,75.0,95.0,57.0,0.17931697255115664,11003.729128481082,22092.045725097792
5,9,7.0214047769233146,10.0,3.530810135721503,10.0,5.0,6.0,0.9631728685096245,7.138890211645726,2.847585835158849,10.0,74.0,100.0,51.0,0.1243508161250817,11922.85134601861,22092.045725097792
6,0,3.8363836262398996,7.003867511546648,5.241648271421474,20.0,14.0,21.0,0.7404371234749934,8.160523278380891,7.259640664801216,8.910301430035123,83.0,86.0,62.0,0.41694527121334085,9371.93689214081,22092.045725097792
6,1,7.041069108378455,9.296295199336539,3.193051978788014,12.0,6.0,6.0,0.811715624340836,6.471707646769429,3.546503117820655,9.87135842707749,74.0,99.0,51.0,0.32418185862648463,14108.583758098192,22092.045725097792
6,2,6.870699638911283,9.360220279398236,3.254231179340259,12.0,6.0,9.0,0.9604827804033543,6.502133000335137,3.5578156006225963,9.580741193339682,73.0,97.0,52.0,0.3448636222377066,16366.784637596487,22092.045725097792
6,3,4.491659087426182,7.596441889566714,4.379974518741977,12.0,14.0,15.0,0.8118122352658408,7.300148125088287,6.273032068508273,8.920291327359259,76.0,90.0,61.0,0.3523925319500966,9568.905237377401,22092.045725097792
6,4,4.400386894881375,7.145333268970029,5.057016086601175,17.0,11.0,22.0,0.7905410155954926,8.179291335182382,6.553440711521277,8.44838864326605,81.0,84.0,59.0,0.5747850804922238,7567.178449552337,22092.045725097792
6,5,3.24179851948419,6.096453183119477,4.832177681002117,16.0,18.0,23.0,0.7096834405161689,8.331054490905506,6.812399505458309,8.146592474277572,80.0,80.0,67.0,0.34853758550626524,8741.730352713992,22092.045725097792
6,6,5.981853173762859,7.53514127820142,4.3124938382556035,15.0,11.0,17.0,0.8537375617483665,7.1822951917153794,4.829281170518613,8.645227838685281,81.0,93.0,59.0,0.34078512741445277,7397.603554408751,22092.045725097792
6,7,4.12242652316673,7.0191071334421,5.083664226321348,14.0,15.0,20.0,0.7400727929575718,7.5860538117590135,6.094329660515395,9.179777032864212,79.0,85.0,66.0,0.35022229248221176,10919.487213292314,22092.045725097792
6,8,4.258252504613404,6.328046202681933,4.509973945975702,14.0,19.0,19.0,0.7024847581947271,7.233350850443343,5.72750719310376,7.671101785567102,79.0,82.0,69.0,0.41448149541642815,9139.693780361084,22092.045725097792
6,9,6.822641910801871,8.935968294264658,3.3180093828046062,13.0,7.0,10.0,0.8893903039088042,6.695622075377036,3.357601307377454,9.550327182672055,73.0,96.0,55.0,0.11393976122536936,17910.36954382906,22092.045725097792
7,0,5.002521675919667,7.484479256182185,4.117936818130023,13.0,14.0,16.0,0.7730284623068587,7.440994190488032,5.162161251230444,8.777893327726684,77.0,87.0,62.0,0.32282316428189434,22280.28055195442,22280.28055195442
7,1,5.155403507609771,6.612635770598194,3.7458696706807233,9.0,16.0,19.0,0.7249006886166177,6.793664744399449,4.072720358282748,8.531375959623041,72.0,84.0,65.0,0.35294943156723096,9171.643348204061,22280.28055195442
7,2,4.310778929335732,7.082419512031945,4.5922024029758735,16.0,16.0,19.0,0.7271275584815917,8.02581186738452,6.012215793569361,8.603248995114027,79.0,85.0,65.0,0.309832675860346,9915.460116154822,22280.28055195442
7,3,2.8371260814342882,6.323450567187157,5.166187778313437,16.0,18.0,21.0,0.8507872532288195,7.834758575867083,8.528687764373968,8.324595075348128,78.0,84.0,66.0,0.33712886730737524,6606.670135213962,22280.28055195442
7,4,4.435636913148422,6.9308079827160505,4.325151714496819,14.0,16.0,18.0,0.7124463949658175,7.65616418854764,5.614981593233794,8.569029832612733,77.0,85.0,64.0,0.2650239467048686,10308.237031477047,22280.28055195442
7,5,4.6293926702059,7.191507735999404,4.3004204499609076,14.0,15.0,18.0,0.7569878863452294,7.619986398641459,5.5538586604107065,8.666525357010661,78.0,86.0,63.0,0.3320368622614206,17448.29597749235,22280.28055195442
7,6,9.060793501765579,8.151996366809989,3.652413100460339,10.0,6.0,9.0,0.9828741461266752,5.742674959459976,2.1504036684049197,9.419799816817173,86.0,99.0,52.0,0.15575049008341738,10666.41248349623,22280.28055195442
7,7,7.166045482462863,10.0,1.814014611071328,10.0,5.0,5.0,1.0,7.999664606304104,3.1758795670792965,9.741224228234765,73.0,100.0,51.0,0.0,17903.774485028665,22280.28055195442
7,8,6.98780444322457,7.135142386706143,4.209748260840426,14.0,17.0,14.0,0.8901126158307747,4.806313951722403,3.531999552480887,6.190818171409236,77.0,87.0,68.0,0.3071670519761426,9256.421373760002,22280.28055195442
7,9,4.0796632173294665,6.2990786906636105,4.418866028813369,16.0,17.0,21.0,0.6835187998243286,7.55563760227708,6.293561065083333,8.250113576383633,78.0,82.0,66.0,0.40290275250392227,8634.995877184603,22280.28055195442
8,0,5.58559070075955,7.724785128499954,3.556081091484297,10.0,14.0,14.0,0.7893241317227915,7.081229646541603,4.113421544445058,8.711689276572464,74.0,88.0,62.0,0.2757621108161711,18473.81512754599,22280.28055195442
8,1,5.956579033163326,7.513198795552253,3.433366413893064,9.0,12.0,15.0,0.7878442011505632,6.574464018116239,3.465273131264983,8.990184710267291,72.0,89.0,61.0,0.3440242721584381,12990.266907004983,22280.28055195442
8,2,6.516984367463865,9.334444900170034,3.55832530144942,13.0,7.0,10.0,0.9474903161207628,7.008920122627977,4.079202593631282,9.520326333578945,75.0,96.0,54.0,0.31997469744869966,15777.529296754186,22280.28055195442
8,3,6.2623759853720955,8.50941437218794,3.52139309252067,10.0,11.0,11.0,0.7462961241515254,7.000227151280116,3.4902086257892107,9.267422233416365,76.0,92.0,58.0,0.33822062845432055,9929.857361566574,22280.28055195442
8,4,4.972514314748837,7.330694503348635,3.769415819191202,12.0,16.0,14.0,0.7288907568096124,7.197510229993308,4.730979823961348,8.820664212131408,75.0,87.0,65.0,0.1630860305588809,8546.906195868687,22280.28055195442
8,5,5.768645154546563,8.088800344074839,3.8168166542512494,12.0,12.0,13.0,0.7997789685041862,7.050724329303016,4.457141376061498,9.059541143871094,76.0,90.0,60.0,0.3128026416512815,14267.530793872897,22280.28055195442
8,6,8.403163531676428,8.098194055344267,3.5808265019544923,9.0,8.0,9.0,0.9347399470557943,5.94669403626588,2.450334090042381,9.45119961263345,84.0,95.0,54.0,0.15530021847626796,11334.683712035941,22280.28055195442
8,7,6.330612619019606,9.411805962656503,2.733490720497196,11.0,7.0,6.0,0.9399525041230947,7.796115468157564,3.928340192775692,9.477861127397905,75.0,97.0,52.0,0.0996802754725673,10275.10081583153,22280.28055195442
8,8,8.153701746296273,8.248483734171202,3.8476397772266293,14.0,12.0,10.0,0.9942836975720458,4.481511084953289,2.647994134911807,6.803295468461767,76.0,92.0,62.0,0.20936784745052858,11651.892456325471,22280.28055195442
8,9,4.798821166032263,7.381321372820128,4.221267070195127,12.0,15.0,17.0,0.7640303585126543,7.559142989960452,5.335570918144697,8.709402737085554,77.0,86.0,63.0,0.34960790462885477,19713.45044135356,22280.28055195442
9,0,5.818568739172751,7.820804619103388,3.3315792924029757,9.0,14.0,13.0,0.7958354244401444,6.937477819281912,3.6943745546654303,8.685235993486208,73.0,88.0,62.0,0.25695783301198843,477.5457337577271,22280.28055195442
9,1,6.731978155451964,9.656368789951573,3.5201518211504146,13.0,6.0,5.0,0.8638605417476801,7.017394421907026,4.297395141571181,9.890573258428725,77.0,99.0,51.0,0.3024601578575365,15739.649506586471,22280.28055195442
9,2,7.809765390325726,10.0,2.909984635659564,11.0,5.0,5.0,1.0,6.285598938192725,2.8844708092447204,10.0,73.0,100.0,51.0,0.3362110735430455,405.1950704940425,22280.28055195442
9,3,6.577742763045444,8.465678355626691,3.3606005008075157,10.0,11.0,12.0,0.7236984147063825,7.071799984739581,2.8252703478485595,9.19591727028496,76.0,91.0,59.0,0.3216897466458824,11311.620259939014,22280.28055195442
9,4,5.128088982224706,7.525258601983055,3.835622575790425,12.0,15.0,14.0,0.7595298066843212,7.225717637066447,4.762533589778503,8.859556197329194,76.0,88.0,63.0,0.2325882507910721,10811.419107225654,22280.28055195442
9,5,4.315833557611654,6.943814372579828,4.414223386426328,15.0,16.0,19.0,0.7468330511493172,7.782636132186607,5.829676200187187,8.544453764544372,77.0,85.0,63.0,0.3349963454507865,10647.402308217681,22280.28055195442
9,6,8.566532157231713,8.113084545158141,3.607061901878314,9.0,7.0,9.0,0.9483841384499409,5.903954969617288,2.388518503818052,9.428182619738651,85.0,96.0,53.0,0.15824853065512112,9933.612882433485,22280.28055195442
9,7,5.595303065559188,8.663472570740085,3.524980669625953,11.0,10.0,11.0,0.8812935346120898,7.799320612853813,4.6718756102302335,9.543988085735746,76.0,93.0,57.0,0.16497700563972928,14432.602449253574,22280.28055195442
9,8,6.778636641867081,8.122130425383588,3.9244398113280443,13.0,12.0,12.0,0.9127624148326967,5.9628065370862995,3.7874417930870914,8.005455169282685,76.0,91.0,60.0,0.24409593846586713,15124.422635653957,22280.28055195442
9,9,5.384126258077422,8.03675479163297,4.00796450666758,11.0,13.0,14.0,0.8142571832763597,7.429971761079365,4.664415840241619,9.01494361800307,77.0,89.0,60.0,0.2932795758408777,13735.159100523722,22280.28055195442
10,0,4.795296302828031,7.399073460426124,4.3176228889340855,14.0,14.0,17.0,0.7672369075669685,7.568856139362635,5.534888094461902,8.80142254745222,78.0,87.0,62.0,0.3395488758993105,17229.985088022644,22280.28055195442
10,1,6.28652873152369,9.68166694376151,3.851521683741697,15.0,7.0,5.0,0.858111233500945,7.442924728329185,5.1300488827164745,9.804744703403186,79.0,98.0,51.0,0.29148778272930603,16841.814470929767,22280.28055195442
10,2,4.167195604895773,7.534409481440362,4.5376499682072104,15.0,13.0,19.0,0.8033932370153474,7.870638528492505,5.940724188868428,8.50790376037954,78.0,87.0,60.0,0.3179226571775353,10310.482271964294,22280.28055195442
10,3,6.427629554272334,8.252085041701598,3.4281869507530067,11.0,11.0,13.0,0.7220386010907709,7.179726573611096,2.9494273135723015,9.078483335689933,76.0,89.0,60.0,0.31364577439446806,10642.451123991414,22280.28055195442
10,4,5.07255382246921,7.579242724274617,4.168476262072181,13.0,13.0,16.0,0.7891816803783965,7.468393631730406,5.202619617013951,8.792295723717952,77.0,87.0,61.0,0.36314729070009677,19515.795832739357,22280.28055195442
10,5,4.210153199683839,6.860396690196768,4.454262324432688,15.0,16.0,19.0,0.7432689902251547,7.8369340287914495,5.924907051805729,8.504523814973737,78.0,84.0,64.0,0.33619739965713114,10277.946860918997,22280.28055195442
10,6,6.478838416625729,7.736388998945115,3.9353583158516012,12.0,11.0,13.0,0.8488821172421471,6.820242487154276,4.051309272795473,9.016898536798722,80.0,91.0,58.0,0.2606982741941919,17510.158654311534,22280.28055195442
10,7,5.4329145072463545,8.085213131188324,3.66750239189016,12.0,12.0,14.0,0.830556231663627,7.645764480052523,4.797794737788439,9.17119554122971,76.0,90.0,60.0,0.23419812665236883,13602.203154366907,22280.28055195442
10,8,4.505386592496867,7.0940327099275455,4.2410489430324025,13.0,16.0,17.0,0.729034489811396,7.658032376754991,5.5377951694076835,8.65187703741717,77.0,85.0,64.0,0.3590292459347856,22110.422808940886,22280.28055195442
10,9,4.440464559487564,6.849081346156137,4.321370447085307,14.0,16.0,19.0,0.7243894534906767,7.5615212822744855,5.809546720472653,8.482671673633277,77.0,84.0,65.0,0.3765694506140219,9975.66983540872,22280.28055195442
11,0,4.4530760415481545,7.258030916733706,4.647392445166466,16.0,14.0,18.0,0.7576725026549044,7.7800124707462,6.150424096514548,8.840279641069916,80.0,86.0,62.0,0.36717038437777705,10890.706271962687,22280.28055195442
11,1,4.203643300115814,6.5112165105490565,4.403166307308156,13.0,18.0,21.0,0.7319758634913971,7.652893081753349,5.592897434192103,8.274215084990564,77.0,82.0,67.0,0.33139764313744,10239.032011229245,22280.28055195442
11,2,3.3359300526158746,6.5612251678198685,4.882356629954497,15.0,17.0,22.0,0.7076615319187095,8.196947702611453,6.593099672739915,8.12162218890615,79.0,82.0,65.0,0.3137701864339587,9903.586132920047,22280.28055195442
11,3,6.121508160180529,8.179002958860872,3.5798543951579354,11.0,12.0,13.0,0.7378541632511106,7.180237972667708,3.500066889104012,9.073236030841672,76.0,90.0,60.0,0.3218490843552514,10704.756645818512,22280.28055195442
11,4,4.953521790639945,7.482740984264916,4.269041142092274,13.0,14.0,17.0,0.7829570759071081,7.554025241182442,5.369938121074145,8.739896580892836,78.0,87.0,61.0,0.3758772390749712,19628.938069720956,22280.28055195442
11,5,5.451819003670957,7.840005413893718,3.970944468567046,13.0,12.0,15.0,0.7862277703275748,7.202961433425015,4.788627743421241,8.964387192781153,76.0,89.0,61.0,0.3205268501257784,13832.35560637118,22280.28055195442
11,6,3.337983909761805,7.189581844229758,4.360289552630618,15.0,17.0,19.0,0.6915050004564962,8.160733260303669,6.462397791682572,8.470605208217723,74.0,83.0,66.0,0.40040902939835027,11384.97099788651,22280.28055195442
11,7,5.853827264379055,8.569612657443178,3.218809469650541,12.0,10.0,11.0,0.8692928878011326,7.665429521208108,4.377585668317261,9.18699388343225,76.0,93.0,57.0,0.18927276543561963,14933.175549825146,22280.28055195442
11,8,3.8949887519180844,6.993279138392145,4.269036922956512,13.0,16.0,19.0,0.6837390054386068,8.275906142360963,6.015356027165758,9.108478673151515,78.0,84.0,64.0,0.3781710559174292,9597.085891244496,22280.28055195442
11,9,4.248657638936665,6.579570046344107,4.3785277330962735,15.0,16.0,20.0,0.7042150847204701,7.571794951620172,6.05583871909742,8.365969891466795,77.0,83.0,66.0,0.39188342227932677,8980.736172500187,22280.28055195442
12,0,5.49071834498011,7.685684467612195,3.6475017880470864,10.0,14.0,14.0,0.7866726299611998,7.139767672668931,4.284064131074472,8.722461473392332,74.0,88.0,62.0,0.2834195112568503,19206.767523354574,22280.28055195442
12,1,5.010286497408222,7.40536592560148,4.088291148638623,13.0,14.0,16.0,0.7707544016843609,7.391001279887724,5.065581731594821,8.752376993050062,77.0,86.0,62.0,0.3251964664151312,19010.72405846649,22280.28055195442
12,2,7.236624216197722,9.10995757876735,3.1435469455296996,11.0,8.0,8.0,0.9055890146788796,6.512558218962729,3.326341951341363,9.714941660146128,74.0,96.0,56.0,0.332282300710741,12570.592519303776,22280.28055195442
12,3,5.695221231354568,7.9778859506802995,3.7872644995508744,11.0,13.0,14.0,0.7546158152815143,7.241129726386636,4.185334517425613,9.001733663532383,77.0,89.0,60.0,0.3265285379530141,10744.473935746848,22280.28055195442
12,4,4.955517095110898,7.436672229589725,4.129636883249255,13.0,14.0,16.0,0.76738102750832,7.454949097935666,5.192767586734126,8.761395693972384,77.0,87.0,62.0,0.3156415227969491,19055.327816757108,22280.28055195442
12,5,5.291325345340763,7.711943309736842,3.9952859474906246,12.0,14.0,15.0,0.7838808256688242,7.2967019868473875,4.884064881548674,8.87748361321073,77.0,88.0,61.0,0.31794046693848915,10590.863088208618,22280.28055195442
