Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Fitness,Best_So_far
15,0,40.0,100.0,0.07775726437374463,23482.348426872166,28848.2118929422
15,1,39.0,100.0,0.08625862811258253,29092.4017173374,29092.4017173374
15,2,39.0,100.0,0.08024096085260499,26691.807200092382,29092.4017173374
15,3,40.0,100.0,0.08737730691943284,22519.52877937824,29092.4017173374
15,4,40.0,100.0,0.08513446705394288,25597.304811243688,29092.4017173374
15,5,40.0,100.0,0.09626405225034765,17828.706180724188,29092.4017173374
15,6,40.0,100.0,0.07937844297887135,24780.213090809615,29092.4017173374
15,7,39.0,100.0,0.07945182285881673,23765.24993875068,29092.4017173374
15,8,38.0,100.0,0.08249599019707972,26891.039762170654,29092.4017173374
15,9,39.0,100.0,0.07491733472142073,15614.540861592248,29092.4017173374
16,0,39.0,100.0,0.08945353824244548,24306.4963661825,29092.4017173374
16,1,39.0,100.0,0.08404604450462316,28753.20933068323,29092.4017173374
16,2,39.0,100.0,0.09013956086180591,23668.452819799437,29092.4017173374
16,3,39.0,100.0,0.08234232223971286,28980.735383910607,29092.4017173374
16,4,41.0,100.0,0.08495494077363942,25384.544995394488,29092.4017173374
16,5,38.0,100.0,0.07282447798961533,13355.045912510512,29092.4017173374
16,6,38.0,100.0,0.08923847767117375,28698.161523590206,29092.4017173374
16,7,39.0,100.0,0.07954390139125472,23765.24993875068,29092.4017173374
16,8,39.0,100.0,0.08801032546989529,28360.30541291106,29092.4017173374
16,9,39.0,100.0,0.07932198193758752,23482.348426872166,29092.4017173374
17,0,39.0,100.0,0.09519827214262636,17669.98061141513,29092.4017173374
17,1,39.0,100.0,0.08494609909949898,28549.04082520431,29092.4017173374
17,2,39.0,100.0,0.08187887315004147,28848.2118929422,29092.4017173374
17,3,39.0,100.0,0.08262741909902171,28980.735383910607,29092.4017173374
17,4,37.0,100.0,0.08689568478902954,27747.18948056395,29092.4017173374
17,5,41.0,100.0,0.08984383021653475,14552.336486464508,29092.4017173374
17,6,38.0,100.0,0.09199866262008043,23000.249934593976,29092.4017173374
17,7,39.0,100.0,0.08595566270188379,29092.4017173374,29092.4017173374
17,8,40.0,100.0,0.08856848574915854,20986.51790726643,29092.4017173374
17,9,39.0,100.0,0.0936846044255054,17018.0901491359,29092.4017173374
18,0,39.0,100.0,0.09015450022418552,23668.452819799437,29092.4017173374
18,1,39.0,100.0,0.08732378705968334,28698.161523590206,29092.4017173374
18,2,39.0,100.0,0.0786975653749688,23340.307526383735,29092.4017173374
18,3,39.0,100.0,0.08365795222159204,29021.8992604293,29092.4017173374
18,4,37.0,100.0,0.0870865501979006,28129.68950786638,29092.4017173374
18,5,39.0,100.0,0.09272681724303353,17824.70325953677,29092.4017173374
18,6,38.0,100.0,0.09175037188142503,22330.427162109165,29092.4017173374
18,7,39.0,100.0,0.08946937816252978,24306.4963661825,29092.4017173374
18,8,38.0,100.0,0.07773736952386355,15876.28252528643,29092.4017173374
18,9,40.0,100.0,0.09042141730415511,18522.372342602346,29092.4017173374
19,0,39.0,100.0,0.08425921294046251,28753.20933068323,29092.4017173374
19,1,39.0,100.0,0.08625346064441702,29092.4017173374,29092.4017173374
19,2,39.0,100.0,0.08664525209672408,29182.388759556223,29182.388759556223
19,3,39.0,100.0,0.08548052109856044,28519.172308260924,29182.388759556223
19,4,38.0,100.0,0.08652555320647982,28549.04082520431,29182.388759556223
19,5,39.0,100.0,0.08484947970872113,28549.04082520431,29182.388759556223
19,6,39.0,100.0,0.08524340688328799,28519.172308260924,29182.388759556223
19,7,39.0,100.0,0.08415171917733537,28753.20933068323,29182.388759556223
19,8,38.0,100.0,0.07959422627067311,19553.092661968585,29182.388759556223
19,9,40.0,100.0,0.08009940005935412,25509.825262578728,29182.388759556223
20,0,39.0,100.0,0.08188578856371152,28848.2118929422,29182.388759556223
20,1,39.0,100.0,0.08585415460463487,28519.172308260924,29182.388759556223
20,2,39.0,100.0,0.09061909545760172,23217.770738769927,29182.388759556223
20,3,39.0,100.0,0.08578149818367711,28519.172308260924,29182.388759556223
20,4,37.0,100.0,0.08663778542393138,27747.18948056395,29182.388759556223
20,5,39.0,100.0,0.08235259066802954,28980.735383910607,29182.388759556223
20,6,39.0,100.0,0.08521251016049133,28519.172308260924,29182.388759556223
20,7,39.0,100.0,0.0849925761560944,28549.04082520431,29182.388759556223
20,8,41.0,100.0,0.09407782849590526,17890.52272570002,29182.388759556223
20,9,40.0,100.0,0.07761369886045756,23482.348426872166,29182.388759556223
21,0,39.0,100.0,0.08277934657569071,28989.230986285005,29182.388759556223
21,1,39.0,100.0,0.08679929630192634,28945.810920910055,29182.388759556223
21,2,39.0,100.0,0.0824910463078841,28980.735383910607,29182.388759556223
21,3,39.0,100.0,0.08362893011308332,29021.8992604293,29182.388759556223
21,4,38.0,100.0,0.08701840185875727,29027.892679165034,29182.388759556223
21,5,39.0,100.0,0.08732502987436835,28698.161523590206,29182.388759556223
21,6,39.0,100.0,0.08676699246722326,28945.810920910055,29182.388759556223
21,7,39.0,100.0,0.08794877164779431,28360.30541291106,29182.388759556223
21,8,40.0,100.0,0.09053939223090171,18558.41417980163,29182.388759556223
21,9,39.0,100.0,0.0798602901209327,23996.526421347335,29182.388759556223
22,0,39.0,100.0,0.08529148491010116,28519.172308260924,29182.388759556223
22,1,39.0,100.0,0.08713054506990713,28172.110753940666,29182.388759556223
22,2,39.0,100.0,0.08428857491666952,28753.20933068323,29182.388759556223
22,3,39.0,100.0,0.0852823536321598,28519.172308260924,29182.388759556223
22,4,39.0,100.0,0.08687354284014738,28945.810920910055,29182.388759556223
22,5,39.0,100.0,0.08225412161300363,28848.2118929422,29182.388759556223
22,6,39.0,100.0,0.08744006424081718,28698.161523590206,29182.388759556223
22,7,39.0,100.0,0.08532876689644252,28519.172308260924,29182.388759556223
22,8,38.0,100.0,0.08038340849882976,23516.320466837617,29182.388759556223
22,9,39.0,100.0,0.08663516772567698,29182.388759556223,29182.388759556223
23,0,39.0,100.0,0.08568302566470201,28519.172308260924,29182.388759556223
23,1,39.0,100.0,0.08655975421215535,29182.388759556223,29182.388759556223
23,2,39.0,100.0,0.08977377574733339,22653.113963289314,29182.388759556223
23,3,39.0,100.0,0.08644610883656154,29182.388759556223,29182.388759556223
23,4,40.0,100.0,0.08670157563185117,25146.724288869096,29182.388759556223
23,5,39.0,100.0,0.08036198192909177,26691.807200092382,29182.388759556223
23,6,39.0,100.0,0.08703277984522755,28172.110753940666,29182.388759556223
23,7,39.0,100.0,0.08546025000571038,28519.172308260924,29182.388759556223
23,8,39.0,100.0,0.08436734985651452,28753.20933068323,29182.388759556223
23,9,39.0,100.0,0.09002595601880384,23668.452819799437,29182.388759556223
24,0,39.0,100.0,0.08488472506724645,28549.04082520431,29182.388759556223
24,1,39.0,100.0,0.0863078144959304,29182.388759556223,29182.388759556223
24,2,39.0,100.0,0.0887956222383848,24382.362495753587,29182.388759556223
24,3,39.0,100.0,0.08731491198237465,28698.161523590206,29182.388759556223
24,4,39.0,100.0,0.0866742191631436,29182.388759556223,29182.388759556223
24,5,39.0,100.0,0.08423133907948124,28753.20933068323,29182.388759556223
24,6,39.0,100.0,0.08603342813067015,29092.4017173374,29182.388759556223
24,7,39.0,100.0,0.08701402082287227,28172.110753940666,29182.388759556223
24,8,40.0,100.0,0.08688959917666597,25384.544995394488,29182.388759556223
24,9,39.0,100.0,0.08599410644476692,29092.4017173374,29182.388759556223
25,0,39.0,100.0,0.08331907553565736,29021.8992604293,29182.388759556223
25,1,39.0,100.0,0.08668644297434665,29182.388759556223,29182.388759556223
25,2,39.0,100.0,0.085323071604805,28519.172308260924,29182.388759556223
25,3,39.0,100.0,0.086158888158309,29092.4017173374,29182.388759556223
25,4,38.0,100.0,0.08662677092404893,28549.04082520431,29182.388759556223
25,5,39.0,100.0,0.08593103094761485,29092.4017173374,29182.388759556223
25,6,39.0,100.0,0.0855373110228793,28519.172308260924,29182.388759556223
25,7,39.0,100.0,0.08678399310190131,28945.810920910055,29182.388759556223
25,8,39.0,100.0,0.08234026780335703,28980.735383910607,29182.388759556223
25,9,39.0,100.0,0.0851954490592458,28519.172308260924,29182.388759556223
26,0,39.0,100.0,0.0839707556628677,28753.20933068323,29182.388759556223
26,1,39.0,100.0,0.08681388819302474,28945.810920910055,29182.388759556223
26,2,39.0,100.0,0.0858185799807541,28519.172308260924,29182.388759556223
26,3,39.0,100.0,0.08663526134659996,29182.388759556223,29182.388759556223
26,4,40.0,100.0,0.08667460066977818,25146.724288869096,29182.388759556223
26,5,39.0,100.0,0.0871916290654364,28172.110753940666,29182.388759556223
26,6,39.0,100.0,0.08630555225188463,29182.388759556223,29182.388759556223
26,7,39.0,100.0,0.085251342594617,28519.172308260924,29182.388759556223
26,8,38.0,100.0,0.08116987158240714,23765.24993875068,29182.388759556223
26,9,39.0,100.0,0.08784605058230087,28436.28780113336,29182.388759556223
27,0,39.0,100.0,0.08587015774499016,28519.172308260924,29182.388759556223
27,1,39.0,100.0,0.08680800480477201,28945.810920910055,29182.388759556223
27,2,39.0,100.0,0.0871883353127049,28172.110753940666,29182.388759556223
27,3,39.0,100.0,0.08671540696648589,28945.810920910055,29182.388759556223
27,4,40.0,100.0,0.08668663206613139,25146.724288869096,29182.388759556223
27,5,39.0,100.0,0.08666603374827793,29182.388759556223,29182.388759556223
27,6,39.0,100.0,0.08718120231232285,28172.110753940666,29182.388759556223
27,7,39.0,100.0,0.08481802668806758,28549.04082520431,29182.388759556223
27,8,39.0,100.0,0.08382651738496527,29021.8992604293,29182.388759556223
27,9,39.0,100.0,0.08648145991182754,29182.388759556223,29182.388759556223
28,0,39.0,100.0,0.08581677615327785,28519.172308260924,29182.388759556223
28,1,39.0,100.0,0.08652694789090958,29182.388759556223,29182.388759556223
28,2,39.0,100.0,0.08670456353382064,28945.810920910055,29182.388759556223
28,3,39.0,100.0,0.08667000849527924,29182.388759556223,29182.388759556223
28,4,38.0,100.0,0.08662687342119674,28549.04082520431,29182.388759556223
28,5,39.0,100.0,0.08637940627595678,29182.388759556223,29182.388759556223
28,6,39.0,100.0,0.08655311605642867,29182.388759556223,29182.388759556223
28,7,39.0,100.0,0.0866582794354111,29182.388759556223,29182.388759556223
28,8,39.0,100.0,0.08876903116470106,24112.622900495448,29182.388759556223
28,9,39.0,100.0,0.08622776314711801,29092.4017173374,29182.388759556223
29,0,39.0,100.0,0.08414881613682462,28753.20933068323,29182.388759556223
29,1,39.0,100.0,0.08640118679984173,29182.388759556223,29182.388759556223
29,2,39.0,100.0,0.08644196239699381,29182.388759556223,29182.388759556223
29,3,39.0,100.0,0.08629406507442311,29092.4017173374,29182.388759556223
29,4,39.0,100.0,0.08668188310504148,29182.388759556223,29182.388759556223
29,5,39.0,100.0,0.08675256159979221,28945.810920910055,29182.388759556223
29,6,39.0,100.0,0.08603286411863832,29092.4017173374,29182.388759556223
29,7,39.0,100.0,0.08757397274592692,28436.28780113336,29182.388759556223
29,8,39.0,100.0,0.0825216805357932,28980.735383910607,29182.388759556223
29,9,39.0,100.0,0.0871014065068269,28172.110753940666,29182.388759556223
30,0,39.0,100.0,0.08624791709610337,29092.4017173374,29182.388759556223
30,1,39.0,100.0,0.08657996685966886,29182.388759556223,29182.388759556223
30,2,39.0,100.0,0.0867436258585599,28945.810920910055,29182.388759556223
30,3,39.0,100.0,0.08622265685583212,29092.4017173374,29182.388759556223
30,4,40.0,100.0,0.08668403549086533,25146.724288869096,29182.388759556223
30,5,39.0,100.0,0.08680428712880282,28945.810920910055,29182.388759556223
30,6,39.0,100.0,0.08615941683091917,29092.4017173374,29182.388759556223
30,7,39.0,100.0,0.0867882628250539,28945.810920910055,29182.388759556223
30,8,39.0,100.0,0.08508296546331515,28519.172308260924,29182.388759556223
30,9,39.0,100.0,0.08675211124213295,28945.810920910055,29182.388759556223
31,0,39.0,100.0,0.08760692292971814,28436.28780113336,29182.388759556223
31,1,39.0,100.0,0.0867303007762696,28945.810920910055,29182.388759556223
31,2,39.0,100.0,0.08682496169397276,28945.810920910055,29182.388759556223
31,3,39.0,100.0,0.08683977667315704,28945.810920910055,29182.388759556223
31,4,40.0,100.0,0.08667658486606829,25146.724288869096,29182.388759556223
31,5,39.0,100.0,0.0866526745944777,29182.388759556223,29182.388759556223
31,6,39.0,100.0,0.08622868226468502,29092.4017173374,29182.388759556223
31,7,39.0,100.0,0.08626705128787955,29092.4017173374,29182.388759556223
31,8,39.0,100.0,0.0849957828000471,28549.04082520431,29182.388759556223
31,9,39.0,100.0,0.08651198604614474,29182.388759556223,29182.388759556223
32,0,39.0,100.0,0.08695290449490935,28172.110753940666,29182.388759556223
32,1,39.0,100.0,0.08662444604288284,29182.388759556223,29182.388759556223
32,2,39.0,100.0,0.08673276471445983,28945.810920910055,29182.388759556223
32,3,39.0,100.0,0.08669864862359362,29182.388759556223,29182.388759556223
32,4,39.0,100.0,0.08665298942988452,29182.388759556223,29182.388759556223
32,5,39.0,100.0,0.08658408061944413,29182.388759556223,29182.388759556223
32,6,39.0,100.0,0.08672364491069556,28945.810920910055,29182.388759556223
32,7,39.0,100.0,0.08666409794815629,29182.388759556223,29182.388759556223
32,8,39.0,100.0,0.0835741511287744,29021.8992604293,29182.388759556223
32,9,39.0,100.0,0.08664501980790948,29182.388759556223,29182.388759556223
33,0,39.0,100.0,0.08540208175843066,28519.172308260924,29182.388759556223
33,1,39.0,100.0,0.0864989666581734,29182.388759556223,29182.388759556223
33,2,39.0,100.0,0.08650314827169413,29182.388759556223,29182.388759556223
33,3,39.0,100.0,0.08637525808833847,29182.388759556223,29182.388759556223
33,4,38.0,100.0,0.08665635096209724,28549.04082520431,29182.388759556223
33,5,39.0,100.0,0.08662486261477569,29182.388759556223,29182.388759556223
33,6,39.0,100.0,0.08628829195981343,29092.4017173374,29182.388759556223
33,7,39.0,100.0,0.08684692339172605,28945.810920910055,29182.388759556223
33,8,39.0,100.0,0.08666439977698218,29182.388759556223,29182.388759556223
33,9,39.0,100.0,0.0867021954472231,28945.810920910055,29182.388759556223
34,0,39.0,100.0,0.08573146541396337,28519.172308260924,29182.388759556223
34,1,39.0,100.0,0.08667705876545206,29182.388759556223,29182.388759556223
34,2,39.0,100.0,0.08658854025807136,29182.388759556223,29182.388759556223
34,3,39.0,100.0,0.08652266115199618,29182.388759556223,29182.388759556223
34,4,39.0,100.0,0.08666858385016979,29182.388759556223,29182.388759556223
34,5,39.0,100.0,0.08672435944617003,28945.810920910055,29182.388759556223
34,6,39.0,100.0,0.08642936313318822,29182.388759556223,29182.388759556223
34,7,39.0,100.0,0.08662786545068643,29182.388759556223,29182.388759556223
34,8,39.0,100.0,0.0881933927689134,28360.30541291106,29182.388759556223
34,9,39.0,100.0,0.08665502984395985,29182.388759556223,29182.388759556223
35,0,39.0,100.0,0.08755884404812495,28698.161523590206,29182.388759556223
35,1,39.0,100.0,0.08658196108277808,29182.388759556223,29182.388759556223
35,2,39.0,100.0,0.08672037182447594,28945.810920910055,29182.388759556223
35,3,39.0,100.0,0.08665807382613905,29182.388759556223,29182.388759556223
35,4,39.0,100.0,0.08667209810618608,29182.388759556223,29182.388759556223
35,5,39.0,100.0,0.08661765978336763,29182.388759556223,29182.388759556223
35,6,39.0,100.0,0.08664474007818805,29182.388759556223,29182.388759556223
35,7,39.0,100.0,0.08656188788669177,29182.388759556223,29182.388759556223
35,8,39.0,100.0,0.08728011844885523,28698.161523590206,29182.388759556223
35,9,39.0,100.0,0.08660948603110281,29182.388759556223,29182.388759556223
36,0,39.0,100.0,0.08807133973889222,28360.30541291106,29182.388759556223
36,1,39.0,100.0,0.08660869470854134,29182.388759556223,29182.388759556223
36,2,39.0,100.0,0.08670728781733483,28945.810920910055,29182.388759556223
36,3,39.0,100.0,0.08656127536419525,29182.388759556223,29182.388759556223
36,4,39.0,100.0,0.0866484901067436,29182.388759556223,29182.388759556223
36,5,39.0,100.0,0.08664153112024703,29182.388759556223,29182.388759556223
36,6,39.0,100.0,0.08641897718352334,29182.388759556223,29182.388759556223
36,7,39.0,100.0,0.08660459071141356,29182.388759556223,29182.388759556223
36,8,39.0,100.0,0.08580001661266937,28519.172308260924,29182.388759556223
36,9,39.0,100.0,0.08661546053176232,29182.388759556223,29182.388759556223
37,0,39.0,100.0,0.087143619734267,28172.110753940666,29182.388759556223
37,1,39.0,100.0,0.08660905498596576,29182.388759556223,29182.388759556223
37,2,39.0,100.0,0.08663096733343628,29182.388759556223,29182.388759556223
37,3,39.0,100.0,0.0864933829910384,29182.388759556223,29182.388759556223
37,4,39.0,100.0,0.0866679550893996,29182.388759556223,29182.388759556223
37,5,39.0,100.0,0.0866588314239293,29182.388759556223,29182.388759556223
37,6,39.0,100.0,0.0863443341631011,29182.388759556223,29182.388759556223
