Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Fitness,Best_So_far
11,8,10.0,30.0,0.3952743438789171,4949.8511219801185,6029.892032772463
11,9,10.0,32.0,0.3862627496242033,3400.500589291953,6029.892032772463
12,0,10.0,32.0,0.3484604894322996,5408.471996784858,6029.892032772463
12,1,10.0,32.0,0.3729991500809529,4467.654710632443,6029.892032772463
12,2,10.0,31.0,0.3640479527883864,5935.035664102003,6029.892032772463
12,3,10.0,33.0,0.30526315290712713,2923.5375111713897,6029.892032772463
12,4,10.0,33.0,0.06180788885693067,826.4756776868289,6029.892032772463
12,5,10.0,31.0,0.363827249404866,5935.035664102003,6029.892032772463
12,6,10.0,31.0,0.3588658521205333,6139.3265540029815,6139.3265540029815
12,7,10.0,32.0,0.3217229981847444,5265.677224752334,6139.3265540029815
12,8,10.0,29.0,0.34626136707889993,3387.8331173338465,6139.3265540029815
12,9,10.0,30.0,0.3271888018072591,4264.140737589348,6139.3265540029815
13,0,10.0,32.0,0.3333193912715057,4990.123374543307,6139.3265540029815
13,1,10.0,31.0,0.34886720556205897,5397.9762645076535,6139.3265540029815
13,2,10.0,32.0,0.366258211869169,4947.19727097288,6139.3265540029815
13,3,10.0,31.0,0.3478251417530689,5729.402684392853,6139.3265540029815
13,4,10.0,32.0,0.11145219520407049,701.6160699792144,6139.3265540029815
13,5,10.0,31.0,0.3784326490130741,5107.261211144729,6139.3265540029815
13,6,10.0,31.0,0.35919540921434134,6139.3265540029815,6139.3265540029815
13,7,10.0,31.0,0.3596311259592621,6161.896653736693,6161.896653736693
13,8,10.0,32.0,0.3469141025373091,5643.101314050068,6161.896653736693
13,9,10.0,30.0,0.31917902676679655,3651.155923819647,6161.896653736693
14,0,10.0,31.0,0.3722726688083316,5614.7709205049305,6161.896653736693
14,1,10.0,31.0,0.3437926992932866,5587.07470362834,6161.896653736693
14,2,10.0,31.0,0.36319012057840594,5935.035664102003,6161.896653736693
14,3,10.0,30.0,0.369869476117753,4234.462693025335,6161.896653736693
14,4,9.0,30.0,0.6689934851024008,1147.5062942082595,6161.896653736693
14,5,10.0,31.0,0.35534091635349185,5816.382335748575,6161.896653736693
14,6,10.0,31.0,0.3592385548001829,6139.3265540029815,6161.896653736693
14,7,10.0,30.0,0.37858518984652095,4156.056985996118,6161.896653736693
14,8,10.0,32.0,0.36257668097391693,4529.67373182168,6161.896653736693
14,9,10.0,32.0,0.3419597153104484,4797.366075363251,6161.896653736693
15,0,10.0,30.0,0.3765445974117946,4156.056985996118,6161.896653736693
15,1,10.0,31.0,0.36141914114512896,6157.692232874994,6161.896653736693
15,2,10.0,31.0,0.3611871897703749,6225.008259847146,6225.008259847146
15,3,10.0,31.0,0.35749429183539233,5595.919311988824,6225.008259847146
15,4,9.0,31.0,0.44422559988969945,3533.664397799917,6225.008259847146
15,5,10.0,31.0,0.35118332318430184,5647.881975925281,6225.008259847146
15,6,10.0,31.0,0.359043547034223,6139.3265540029815,6225.008259847146
15,7,10.0,31.0,0.35871241955413946,6139.3265540029815,6225.008259847146
15,8,10.0,31.0,0.36027220976685564,6161.896653736693,6225.008259847146
15,9,10.0,32.0,0.3588207298126699,4379.006741597059,6225.008259847146
16,0,10.0,31.0,0.36497678639223907,5921.412889387899,6225.008259847146
16,1,10.0,31.0,0.37018421436648297,5616.53966600772,6225.008259847146
16,2,10.0,31.0,0.36018572436635937,6161.896653736693,6225.008259847146
16,3,10.0,32.0,0.3456424572231911,6056.292956834528,6225.008259847146
16,4,10.0,32.0,0.2638546730684689,1989.3379082046567,6225.008259847146
16,5,10.0,31.0,0.360737909924474,6225.008259847146,6225.008259847146
16,6,10.0,31.0,0.35945645319152475,6161.896653736693,6225.008259847146
16,7,10.0,32.0,0.3497191601848843,5563.804639416771,6225.008259847146
16,8,10.0,30.0,0.36011418478420354,6163.850133600451,6225.008259847146
16,9,10.0,31.0,0.34586072422627495,6190.373658965828,6225.008259847146
17,0,10.0,32.0,0.3589719808730152,4360.415981766262,6225.008259847146
17,1,10.0,31.0,0.36018802043769055,6161.896653736693,6225.008259847146
17,2,10.0,31.0,0.3619831001792626,6157.692232874994,6225.008259847146
17,3,10.0,32.0,0.34635426099151845,5617.576543688738,6225.008259847146
17,4,10.0,31.0,0.3254607821922256,3969.236306944993,6225.008259847146
17,5,10.0,31.0,0.36564063267897473,5462.343638385849,6225.008259847146
17,6,10.0,31.0,0.36216714754729257,6095.188723432586,6225.008259847146
17,7,10.0,32.0,0.35050826484460096,5172.87163025873,6225.008259847146
17,8,10.0,31.0,0.3611146134660829,6225.008259847146,6225.008259847146
17,9,10.0,30.0,0.34035629131848,5000.213968550649,6225.008259847146
18,0,10.0,31.0,0.3598152523951317,6161.896653736693,6225.008259847146
18,1,10.0,31.0,0.35661627093972814,5692.082363782051,6225.008259847146
18,2,10.0,31.0,0.3624546938820329,6326.746390830229,6326.746390830229
18,3,10.0,31.0,0.36501474275356316,5921.412889387899,6326.746390830229
18,4,10.0,31.0,0.38092768076585304,4670.273333045292,6326.746390830229
18,5,10.0,31.0,0.35786890843656083,5595.919311988824,6326.746390830229
18,6,10.0,31.0,0.3620468556633731,6095.188723432586,6326.746390830229
18,7,10.0,30.0,0.3661577059474566,4956.749672708938,6326.746390830229
18,8,10.0,31.0,0.3616642525081164,6157.692232874994,6326.746390830229
18,9,10.0,31.0,0.35530144124815727,5816.382335748575,6326.746390830229
19,0,10.0,30.0,0.3614690257709636,6156.490745723588,6326.746390830229
19,1,10.0,31.0,0.3584510014086527,6173.884914111391,6326.746390830229
19,2,10.0,31.0,0.362690490733418,6326.746390830229,6326.746390830229
19,3,10.0,31.0,0.35597838994530645,5776.970898217792,6326.746390830229
19,4,10.0,31.0,0.3959151550034565,4058.8799172576582,6326.746390830229
19,5,10.0,31.0,0.3604786322286116,6225.008259847146,6326.746390830229
19,6,10.0,31.0,0.3590797862834525,6139.3265540029815,6326.746390830229
19,7,10.0,30.0,0.3660780811155096,4956.749672708938,6326.746390830229
19,8,10.0,31.0,0.3624661403943497,6326.746390830229,6326.746390830229
19,9,10.0,31.0,0.3581264438024796,5595.919311988824,6326.746390830229
20,0,10.0,31.0,0.36020290349872774,6161.896653736693,6326.746390830229
20,1,10.0,31.0,0.3603087247626001,6161.896653736693,6326.746390830229
20,2,10.0,31.0,0.36261136748625694,6326.746390830229,6326.746390830229
20,3,10.0,32.0,0.350953477131332,5172.87163025873,6326.746390830229
20,4,10.0,31.0,0.33658593161792927,5324.958859144924,6326.746390830229
20,5,10.0,31.0,0.36452559285604885,5935.035664102003,6326.746390830229
20,6,10.0,31.0,0.3579468781722024,5595.919311988824,6326.746390830229
20,7,10.0,31.0,0.36067300197937296,6225.008259847146,6326.746390830229
20,8,10.0,31.0,0.3628512531339699,6308.710698327977,6326.746390830229
20,9,10.0,31.0,0.3570910481892125,5692.082363782051,6326.746390830229
21,0,10.0,32.0,0.3617745018296283,4353.677827836796,6326.746390830229
21,1,10.0,31.0,0.36188632540999366,6157.692232874994,6326.746390830229
21,2,10.0,31.0,0.3624313586287799,6326.746390830229,6326.746390830229
21,3,10.0,32.0,0.35486749561697084,4484.038697295358,6326.746390830229
21,4,10.0,31.0,0.308427903980349,2488.53095164453,6326.746390830229
21,5,10.0,31.0,0.36194070896663955,6157.692232874994,6326.746390830229
21,6,10.0,31.0,0.3598476434056529,6161.896653736693,6326.746390830229
21,7,10.0,32.0,0.3603561358344106,4313.027846100491,6326.746390830229
21,8,10.0,31.0,0.3625030599052396,6326.746390830229,6326.746390830229
21,9,10.0,31.0,0.3461586586919144,6190.373658965828,6326.746390830229
22,0,10.0,30.0,0.3606746040318755,6156.490745723588,6326.746390830229
22,1,10.0,31.0,0.3592178803179888,6139.3265540029815,6326.746390830229
22,2,10.0,31.0,0.362375550456905,6326.746390830229,6326.746390830229
22,3,10.0,31.0,0.35708690495301165,5692.082363782051,6326.746390830229
22,4,10.0,31.0,0.35956100681573555,6161.896653736693,6326.746390830229
22,5,10.0,31.0,0.3595676330523327,6161.896653736693,6326.746390830229
22,6,10.0,31.0,0.3609402369705544,6225.008259847146,6326.746390830229
22,7,10.0,31.0,0.36287159876590475,6308.710698327977,6326.746390830229
22,8,10.0,31.0,0.3622716124312316,6095.188723432586,6326.746390830229
22,9,10.0,31.0,0.355745707671605,5816.382335748575,6326.746390830229
23,0,10.0,31.0,0.3610797113725431,6225.008259847146,6326.746390830229
23,1,10.0,31.0,0.3603382840140252,6161.896653736693,6326.746390830229
23,2,10.0,31.0,0.3624467941485582,6326.746390830229,6326.746390830229
23,3,10.0,31.0,0.35024658827443084,5020.836322548559,6326.746390830229
23,4,10.0,31.0,0.38520532585079936,4984.908297744383,6326.746390830229
23,5,10.0,31.0,0.36158931801657584,6157.692232874994,6326.746390830229
23,6,10.0,31.0,0.36354463702224776,5935.035664102003,6326.746390830229
23,7,10.0,30.0,0.3635412376474422,5342.376934576559,6326.746390830229
23,8,10.0,31.0,0.3626346915982888,6326.746390830229,6326.746390830229
23,9,10.0,31.0,0.3558585857411036,5776.970898217792,6326.746390830229
24,0,10.0,31.0,0.36165108238827154,6157.692232874994,6326.746390830229
24,1,10.0,31.0,0.36104591011108467,6225.008259847146,6326.746390830229
24,2,10.0,31.0,0.36248835683365216,6326.746390830229,6326.746390830229
24,3,10.0,32.0,0.3529451238477143,4736.304429221357,6326.746390830229
24,4,10.0,31.0,0.33718383668198654,5324.958859144924,6326.746390830229
24,5,10.0,31.0,0.3633392796958927,5935.035664102003,6326.746390830229
24,6,10.0,31.0,0.3616502930289328,6157.692232874994,6326.746390830229
24,7,10.0,33.0,0.36142705601739383,3717.7686049856425,6326.746390830229
24,8,10.0,31.0,0.36251595890969857,6326.746390830229,6326.746390830229
24,9,10.0,31.0,0.35205019272665183,6025.5793496744245,6326.746390830229
25,0,10.0,31.0,0.3626303864622839,6326.746390830229,6326.746390830229
25,1,10.0,31.0,0.36283314730897,6308.710698327977,6326.746390830229
25,2,10.0,31.0,0.3624383023873081,6326.746390830229,6326.746390830229
25,3,10.0,32.0,0.35036294328709755,5595.849188214285,6326.746390830229
25,4,10.0,31.0,0.32997923806570484,5355.128604055147,6326.746390830229
25,5,10.0,31.0,0.3592623135921838,6139.3265540029815,6326.746390830229
25,6,10.0,31.0,0.36048923204552286,6225.008259847146,6326.746390830229
25,7,10.0,32.0,0.36176105569080425,4353.677827836796,6326.746390830229
25,8,10.0,31.0,0.36231894968040435,6326.746390830229,6326.746390830229
25,9,10.0,31.0,0.3604932887612983,6225.008259847146,6326.746390830229
26,0,10.0,31.0,0.36311507631047546,6334.721926405362,6334.721926405362
26,1,10.0,31.0,0.36364682729960124,5935.035664102003,6334.721926405362
26,2,10.0,31.0,0.362456532484429,6326.746390830229,6334.721926405362
26,3,10.0,31.0,0.36074251073535163,6225.008259847146,6334.721926405362
26,4,10.0,31.0,0.39497015034379823,4057.228569810524,6334.721926405362
26,5,10.0,31.0,0.3581737002677346,5595.919311988824,6334.721926405362
26,6,10.0,31.0,0.36224304047779277,6095.188723432586,6334.721926405362
26,7,10.0,29.0,0.36416400888158623,4166.3693581810885,6334.721926405362
26,8,10.0,31.0,0.36253863739686776,6326.746390830229,6334.721926405362
26,9,10.0,31.0,0.3656700794668655,5462.343638385849,6334.721926405362
27,0,10.0,31.0,0.3633574212345712,5935.035664102003,6334.721926405362
27,1,10.0,31.0,0.3630738884150149,6334.721926405362,6334.721926405362
27,2,10.0,31.0,0.3630199128395425,6334.721926405362,6334.721926405362
27,3,10.0,30.0,0.3660009740715049,4956.749672708938,6334.721926405362
27,4,10.0,31.0,0.3513918877339774,5647.881975925281,6334.721926405362
27,5,10.0,31.0,0.3627666673468188,6308.710698327977,6334.721926405362
27,6,10.0,31.0,0.3623225988253312,6326.746390830229,6334.721926405362
27,7,10.0,29.0,0.36444395251166667,4166.3693581810885,6334.721926405362
27,8,10.0,31.0,0.3632855630086586,5935.035664102003,6334.721926405362
27,9,10.0,31.0,0.36038230275404043,6161.896653736693,6334.721926405362
28,0,10.0,31.0,0.363223927853073,5935.035664102003,6334.721926405362
28,1,10.0,31.0,0.36283309177448625,6308.710698327977,6334.721926405362
28,2,10.0,31.0,0.36331824343901015,5935.035664102003,6334.721926405362
28,3,10.0,31.0,0.3644674322051227,5935.035664102003,6334.721926405362
28,4,10.0,31.0,0.3407396552511041,5371.6303956214715,6334.721926405362
28,5,10.0,31.0,0.3653458493641707,5921.412889387899,6334.721926405362
28,6,10.0,31.0,0.36326814786336054,5935.035664102003,6334.721926405362
28,7,10.0,33.0,0.36212880252050345,3717.7686049856425,6334.721926405362
28,8,10.0,31.0,0.36337220289908984,5935.035664102003,6334.721926405362
28,9,10.0,31.0,0.3579420258164417,5595.919311988824,6334.721926405362
29,0,10.0,31.0,0.36305812412137634,6334.721926405362,6334.721926405362
29,1,10.0,31.0,0.3628012926301315,6308.710698327977,6334.721926405362
29,2,10.0,31.0,0.36336769279141323,5935.035664102003,6334.721926405362
29,3,10.0,31.0,0.3589028274682487,6139.3265540029815,6334.721926405362
29,4,10.0,31.0,0.3728905996958446,5630.875607227911,6334.721926405362
29,5,10.0,31.0,0.3615425573779445,6157.692232874994,6334.721926405362
29,6,10.0,31.0,0.3632686849782226,5935.035664102003,6334.721926405362
29,7,10.0,33.0,0.3619110790409418,3717.7686049856425,6334.721926405362
29,8,10.0,31.0,0.362703805222096,6326.746390830229,6334.721926405362
29,9,10.0,31.0,0.3628030718110651,6308.710698327977,6334.721926405362
30,0,10.0,31.0,0.36312431670979584,6334.721926405362,6334.721926405362
30,1,10.0,31.0,0.36314909791042843,5935.035664102003,6334.721926405362
30,2,10.0,31.0,0.36294681010825447,6308.710698327977,6334.721926405362
30,3,10.0,31.0,0.3579219796350627,5595.919311988824,6334.721926405362
30,4,10.0,31.0,0.38203334952469953,4638.683039628129,6334.721926405362
30,5,10.0,31.0,0.35984803673923127,6161.896653736693,6334.721926405362
30,6,10.0,31.0,0.3629277211262491,6308.710698327977,6334.721926405362
30,7,10.0,30.0,0.36332697062181835,5342.376934576559,6334.721926405362
30,8,10.0,31.0,0.3627159359486772,6326.746390830229,6334.721926405362
30,9,10.0,31.0,0.3654631920425983,5921.412889387899,6334.721926405362
31,0,10.0,31.0,0.36314812845911665,5935.035664102003,6334.721926405362
31,1,10.0,31.0,0.36329745590589135,5935.035664102003,6334.721926405362
31,2,10.0,31.0,0.3628787547624916,6308.710698327977,6334.721926405362
31,3,10.0,31.0,0.3597989964713145,6161.896653736693,6334.721926405362
31,4,10.0,31.0,0.3603875868447697,6161.896653736693,6334.721926405362
31,5,10.0,31.0,0.36345864549933915,5935.035664102003,6334.721926405362
31,6,10.0,31.0,0.3627071052467795,6326.746390830229,6334.721926405362
31,7,10.0,30.0,0.36373383187461217,5005.302206813689,6334.721926405362
31,8,10.0,31.0,0.3629457319965101,6308.710698327977,6334.721926405362
31,9,10.0,31.0,0.3647266081987966,5921.412889387899,6334.721926405362
32,0,10.0,31.0,0.36309882017920025,6334.721926405362,6334.721926405362
32,1,10.0,31.0,0.36304328698453475,6334.721926405362,6334.721926405362
32,2,10.0,31.0,0.3631719428919029,5935.035664102003,6334.721926405362
32,3,10.0,31.0,0.3638834357846727,5935.035664102003,6334.721926405362
32,4,10.0,31.0,0.3496300597417336,5397.9762645076535,6334.721926405362
32,5,10.0,31.0,0.3643980940148247,5935.035664102003,6334.721926405362
32,6,10.0,31.0,0.36268628110005996,6326.746390830229,6334.721926405362
32,7,10.0,31.0,0.36345384667397934,5935.035664102003,6334.721926405362
32,8,10.0,31.0,0.36259932074001633,6326.746390830229,6334.721926405362
32,9,10.0,31.0,0.35929803282997214,6161.896653736693,6334.721926405362
33,0,10.0,31.0,0.3630863984726985,6334.721926405362,6334.721926405362
33,1,10.0,31.0,0.3630436274086009,6334.721926405362,6334.721926405362
33,2,10.0,31.0,0.3631674506798713,5935.035664102003,6334.721926405362
33,3,10.0,31.0,0.36474646673480565,5921.412889387899,6334.721926405362
33,4,10.0,31.0,0.3619242187944015,6157.692232874994,6334.721926405362
33,5,10.0,31.0,0.3622138635207706,6095.188723432586,6334.721926405362
33,6,10.0,31.0,0.3629606847257094,6308.710698327977,6334.721926405362
33,7,10.0,31.0,0.36224959797269707,6095.188723432586,6334.721926405362
33,8,10.0,31.0,0.3624492657577872,6326.746390830229,6334.721926405362
33,9,10.0,31.0,0.36152007691907445,6157.692232874994,6334.721926405362
34,0,10.0,31.0,0.36308429110024215,6334.721926405362,6334.721926405362
34,1,10.0,31.0,0.36307625712845204,6334.721926405362,6334.721926405362
34,2,10.0,31.0,0.36293315505997936,6308.710698327977,6334.721926405362
34,3,10.0,31.0,0.3603712699242341,6161.896653736693,6334.721926405362
34,4,10.0,31.0,0.36564209646464635,5462.343638385849,6334.721926405362
34,5,10.0,31.0,0.36138124172717206,6157.692232874994,6334.721926405362
34,6,10.0,31.0,0.3630251601726433,6334.721926405362,6334.721926405362
34,7,10.0,31.0,0.3629515421978727,6308.710698327977,6334.721926405362
34,8,10.0,31.0,0.36329289950442,5935.035664102003,6334.721926405362
34,9,10.0,31.0,0.3636444678271059,5935.035664102003,6334.721926405362
35,0,10.0,31.0,0.3631319252868549,5935.035664102003,6334.721926405362
35,1,10.0,31.0,0.3631308208533258,5935.035664102003,6334.721926405362
35,2,10.0,31.0,0.3629306111791849,6308.710698327977,6334.721926405362
35,3,10.0,31.0,0.3587605392485592,6139.3265540029815,6334.721926405362
35,4,10.0,31.0,0.359614026675488,6161.896653736693,6334.721926405362
35,5,10.0,31.0,0.3627873729416473,6308.710698327977,6334.721926405362
35,6,10.0,31.0,0.3631785226584502,5935.035664102003,6334.721926405362
35,7,10.0,31.0,0.3634951261832508,5935.035664102003,6334.721926405362
35,8,10.0,31.0,0.3625923221925006,6326.746390830229,6334.721926405362
35,9,10.0,31.0,0.36289081025611025,6308.710698327977,6334.721926405362
36,0,10.0,31.0,0.36312741379124086,5935.035664102003,6334.721926405362
36,1,10.0,31.0,0.3631019592767594,6334.721926405362,6334.721926405362
36,2,10.0,31.0,0.36319691572835544,5935.035664102003,6334.721926405362
36,3,10.0,31.0,0.36462183807442544,5921.412889387899,6334.721926405362
36,4,10.0,31.0,0.36019334227922123,6161.896653736693,6334.721926405362
36,5,10.0,31.0,0.3638983279380039,5935.035664102003,6334.721926405362
36,6,10.0,31.0,0.3632129712490084,5935.035664102003,6334.721926405362
36,7,10.0,31.0,0.3629547368347574,6308.710698327977,6334.721926405362
36,8,10.0,31.0,0.3628255025362279,6308.710698327977,6334.721926405362
36,9,10.0,31.0,0.3627253806825952,6308.710698327977,6334.721926405362
37,0,10.0,31.0,0.36309982013356223,6334.721926405362,6334.721926405362
37,1,10.0,31.0,0.3630740470711332,6334.721926405362,6334.721926405362
37,2,10.0,31.0,0.36308517690598674,6334.721926405362,6334.721926405362
37,3,10.0,31.0,0.36444268300397065,5935.035664102003,6334.721926405362
