Iteration,Particle_ID,Dim_0,Dim_1,Fitness,Best_So_far
12,4,10.0,39.0,12126.475327188895,12126.475327188895
12,5,10.0,39.0,12126.475327188895,12126.475327188895
12,6,10.0,39.0,12126.475327188895,12126.475327188895
12,7,10.0,39.0,12126.475327188895,12126.475327188895
12,8,10.0,39.0,12126.475327188895,12126.475327188895
12,9,10.0,39.0,12126.475327188895,12126.475327188895
13,0,9.0,39.0,3976.4602349233664,12126.475327188895
13,1,10.0,39.0,12126.475327188895,12126.475327188895
13,2,10.0,40.0,11240.429591303922,12126.475327188895
13,3,10.0,39.0,12126.475327188895,12126.475327188895
13,4,10.0,39.0,12126.475327188895,12126.475327188895
13,5,10.0,39.0,12126.475327188895,12126.475327188895
13,6,10.0,39.0,12126.475327188895,12126.475327188895
13,7,10.0,38.0,9213.222420669079,12126.475327188895
13,8,10.0,39.0,12126.475327188895,12126.475327188895
13,9,10.0,39.0,12126.475327188895,12126.475327188895
14,0,10.0,39.0,12126.475327188895,12126.475327188895
14,1,10.0,39.0,12126.475327188895,12126.475327188895
14,2,10.0,40.0,11240.429591303922,12126.475327188895
14,3,10.0,39.0,12126.475327188895,12126.475327188895
14,4,10.0,39.0,12126.475327188895,12126.475327188895
14,5,10.0,39.0,12126.475327188895,12126.475327188895
14,6,10.0,39.0,12126.475327188895,12126.475327188895
14,7,10.0,39.0,12126.475327188895,12126.475327188895
14,8,10.0,39.0,12126.475327188895,12126.475327188895
14,9,10.0,39.0,12126.475327188895,12126.475327188895
15,0,10.0,39.0,12126.475327188895,12126.475327188895
15,1,10.0,39.0,12126.475327188895,12126.475327188895
15,2,10.0,39.0,12126.475327188895,12126.475327188895
15,3,10.0,39.0,12126.475327188895,12126.475327188895
15,4,10.0,39.0,12126.475327188895,12126.475327188895
15,5,10.0,39.0,12126.475327188895,12126.475327188895
15,6,10.0,39.0,12126.475327188895,12126.475327188895
15,7,10.0,40.0,11240.429591303922,12126.475327188895
15,8,10.0,39.0,12126.475327188895,12126.475327188895
15,9,10.0,39.0,12126.475327188895,12126.475327188895
16,0,10.0,39.0,12126.475327188895,12126.475327188895
16,1,10.0,39.0,12126.475327188895,12126.475327188895
16,2,10.0,38.0,9213.222420669079,12126.475327188895
16,3,10.0,39.0,12126.475327188895,12126.475327188895
16,4,10.0,39.0,12126.475327188895,12126.475327188895
16,5,10.0,39.0,12126.475327188895,12126.475327188895
16,6,10.0,39.0,12126.475327188895,12126.475327188895
16,7,10.0,39.0,12126.475327188895,12126.475327188895
16,8,10.0,39.0,12126.475327188895,12126.475327188895
16,9,10.0,39.0,12126.475327188895,12126.475327188895
17,0,10.0,39.0,12126.475327188895,12126.475327188895
17,1,10.0,39.0,12126.475327188895,12126.475327188895
17,2,10.0,40.0,11240.429591303922,12126.475327188895
17,3,10.0,39.0,12126.475327188895,12126.475327188895
17,4,10.0,39.0,12126.475327188895,12126.475327188895
17,5,10.0,39.0,12126.475327188895,12126.475327188895
17,6,10.0,39.0,12126.475327188895,12126.475327188895
17,7,10.0,38.0,9213.222420669079,12126.475327188895
17,8,10.0,39.0,12126.475327188895,12126.475327188895
17,9,10.0,39.0,12126.475327188895,12126.475327188895
18,0,10.0,39.0,12126.475327188895,12126.475327188895
18,1,10.0,39.0,12126.475327188895,12126.475327188895
18,2,10.0,39.0,12126.475327188895,12126.475327188895
18,3,10.0,39.0,12126.475327188895,12126.475327188895
18,4,10.0,39.0,12126.475327188895,12126.475327188895
18,5,10.0,39.0,12126.475327188895,12126.475327188895
18,6,10.0,39.0,12126.475327188895,12126.475327188895
18,7,10.0,40.0,11240.429591303922,12126.475327188895
18,8,10.0,39.0,12126.475327188895,12126.475327188895
18,9,10.0,39.0,12126.475327188895,12126.475327188895
19,0,10.0,39.0,12126.475327188895,12126.475327188895
19,1,10.0,39.0,12126.475327188895,12126.475327188895
19,2,10.0,39.0,12126.475327188895,12126.475327188895
19,3,10.0,39.0,12126.475327188895,12126.475327188895
19,4,10.0,39.0,12126.475327188895,12126.475327188895
19,5,10.0,39.0,12126.475327188895,12126.475327188895
19,6,10.0,39.0,12126.475327188895,12126.475327188895
19,7,10.0,39.0,12126.475327188895,12126.475327188895
19,8,10.0,39.0,12126.475327188895,12126.475327188895
19,9,10.0,39.0,12126.475327188895,12126.475327188895
20,0,10.0,39.0,12126.475327188895,12126.475327188895
20,1,10.0,39.0,12126.475327188895,12126.475327188895
20,2,10.0,39.0,12126.475327188895,12126.475327188895
20,3,10.0,39.0,12126.475327188895,12126.475327188895
20,4,10.0,39.0,12126.475327188895,12126.475327188895
20,5,10.0,39.0,12126.475327188895,12126.475327188895
20,6,10.0,39.0,12126.475327188895,12126.475327188895
20,7,10.0,38.0,9213.222420669079,12126.475327188895
20,8,10.0,39.0,12126.475327188895,12126.475327188895
20,9,10.0,39.0,12126.475327188895,12126.475327188895
21,0,10.0,39.0,12126.475327188895,12126.475327188895
21,1,10.0,39.0,12126.475327188895,12126.475327188895
21,2,10.0,39.0,12126.475327188895,12126.475327188895
21,3,10.0,39.0,12126.475327188895,12126.475327188895
21,4,10.0,39.0,12126.475327188895,12126.475327188895
21,5,10.0,39.0,12126.475327188895,12126.475327188895
21,6,10.0,39.0,12126.475327188895,12126.475327188895
21,7,10.0,39.0,12126.475327188895,12126.475327188895
21,8,10.0,39.0,12126.475327188895,12126.475327188895
21,9,10.0,39.0,12126.475327188895,12126.475327188895
22,0,10.0,39.0,12126.475327188895,12126.475327188895
22,1,10.0,39.0,12126.475327188895,12126.475327188895
22,2,10.0,39.0,12126.475327188895,12126.475327188895
22,3,10.0,39.0,12126.475327188895,12126.475327188895
22,4,10.0,39.0,12126.475327188895,12126.475327188895
22,5,10.0,39.0,12126.475327188895,12126.475327188895
22,6,10.0,39.0,12126.475327188895,12126.475327188895
22,7,10.0,40.0,11240.429591303922,12126.475327188895
22,8,10.0,39.0,12126.475327188895,12126.475327188895
22,9,10.0,39.0,12126.475327188895,12126.475327188895
23,0,10.0,39.0,12126.475327188895,12126.475327188895
23,1,10.0,39.0,12126.475327188895,12126.475327188895
23,2,10.0,39.0,12126.475327188895,12126.475327188895
23,3,10.0,39.0,12126.475327188895,12126.475327188895
23,4,10.0,39.0,12126.475327188895,12126.475327188895
23,5,10.0,39.0,12126.475327188895,12126.475327188895
23,6,10.0,39.0,12126.475327188895,12126.475327188895
23,7,10.0,40.0,11240.429591303922,12126.475327188895
23,8,10.0,39.0,12126.475327188895,12126.475327188895
23,9,10.0,39.0,12126.475327188895,12126.475327188895
24,0,10.0,39.0,12126.475327188895,12126.475327188895
24,1,10.0,39.0,12126.475327188895,12126.475327188895
24,2,10.0,39.0,12126.475327188895,12126.475327188895
24,3,10.0,39.0,12126.475327188895,12126.475327188895
24,4,10.0,39.0,12126.475327188895,12126.475327188895
24,5,10.0,39.0,12126.475327188895,12126.475327188895
24,6,10.0,39.0,12126.475327188895,12126.475327188895
24,7,10.0,39.0,12126.475327188895,12126.475327188895
24,8,10.0,39.0,12126.475327188895,12126.475327188895
24,9,10.0,39.0,12126.475327188895,12126.475327188895
25,0,10.0,39.0,12126.475327188895,12126.475327188895
25,1,10.0,39.0,12126.475327188895,12126.475327188895
25,2,10.0,39.0,12126.475327188895,12126.475327188895
25,3,10.0,39.0,12126.475327188895,12126.475327188895
25,4,10.0,39.0,12126.475327188895,12126.475327188895
25,5,10.0,39.0,12126.475327188895,12126.475327188895
25,6,10.0,39.0,12126.475327188895,12126.475327188895
25,7,10.0,38.0,9213.222420669079,12126.475327188895
25,8,10.0,39.0,12126.475327188895,12126.475327188895
25,9,10.0,39.0,12126.475327188895,12126.475327188895
26,0,10.0,39.0,12126.475327188895,12126.475327188895
26,1,10.0,39.0,12126.475327188895,12126.475327188895
26,2,10.0,39.0,12126.475327188895,12126.475327188895
26,3,10.0,39.0,12126.475327188895,12126.475327188895
26,4,10.0,39.0,12126.475327188895,12126.475327188895
26,5,10.0,39.0,12126.475327188895,12126.475327188895
26,6,10.0,39.0,12126.475327188895,12126.475327188895
26,7,10.0,39.0,12126.475327188895,12126.475327188895
26,8,10.0,39.0,12126.475327188895,12126.475327188895
26,9,10.0,39.0,12126.475327188895,12126.475327188895
27,0,10.0,39.0,12126.475327188895,12126.475327188895
27,1,10.0,39.0,12126.475327188895,12126.475327188895
27,2,10.0,39.0,12126.475327188895,12126.475327188895
27,3,10.0,39.0,12126.475327188895,12126.475327188895
27,4,10.0,39.0,12126.475327188895,12126.475327188895
27,5,10.0,39.0,12126.475327188895,12126.475327188895
27,6,10.0,39.0,12126.475327188895,12126.475327188895
27,7,10.0,40.0,11240.429591303922,12126.475327188895
27,8,10.0,39.0,12126.475327188895,12126.475327188895
27,9,10.0,39.0,12126.475327188895,12126.475327188895
28,0,10.0,39.0,12126.475327188895,12126.475327188895
28,1,10.0,39.0,12126.475327188895,12126.475327188895
28,2,10.0,39.0,12126.475327188895,12126.475327188895
28,3,10.0,39.0,12126.475327188895,12126.475327188895
28,4,10.0,39.0,12126.475327188895,12126.475327188895
28,5,10.0,39.0,12126.475327188895,12126.475327188895
28,6,10.0,39.0,12126.475327188895,12126.475327188895
28,7,10.0,39.0,12126.475327188895,12126.475327188895
28,8,10.0,39.0,12126.475327188895,12126.475327188895
28,9,10.0,39.0,12126.475327188895,12126.475327188895
29,0,10.0,39.0,12126.475327188895,12126.475327188895
29,1,10.0,39.0,12126.475327188895,12126.475327188895
29,2,10.0,39.0,12126.475327188895,12126.475327188895
29,3,10.0,39.0,12126.475327188895,12126.475327188895
29,4,10.0,39.0,12126.475327188895,12126.475327188895
29,5,10.0,39.0,12126.475327188895,12126.475327188895
29,6,10.0,39.0,12126.475327188895,12126.475327188895
29,7,10.0,39.0,12126.475327188895,12126.475327188895
29,8,10.0,39.0,12126.475327188895,12126.475327188895
29,9,10.0,39.0,12126.475327188895,12126.475327188895
30,0,10.0,39.0,12126.475327188895,12126.475327188895
30,1,10.0,39.0,12126.475327188895,12126.475327188895
30,2,10.0,39.0,12126.475327188895,12126.475327188895
30,3,10.0,39.0,12126.475327188895,12126.475327188895
30,4,10.0,39.0,12126.475327188895,12126.475327188895
30,5,10.0,39.0,12126.475327188895,12126.475327188895
30,6,10.0,39.0,12126.475327188895,12126.475327188895
30,7,10.0,39.0,12126.475327188895,12126.475327188895
30,8,10.0,39.0,12126.475327188895,12126.475327188895
30,9,10.0,39.0,12126.475327188895,12126.475327188895
31,0,10.0,39.0,12126.475327188895,12126.475327188895
31,1,10.0,39.0,12126.475327188895,12126.475327188895
31,2,10.0,39.0,12126.475327188895,12126.475327188895
31,3,10.0,39.0,12126.475327188895,12126.475327188895
31,4,10.0,39.0,12126.475327188895,12126.475327188895
31,5,10.0,39.0,12126.475327188895,12126.475327188895
31,6,10.0,39.0,12126.475327188895,12126.475327188895
31,7,10.0,39.0,12126.475327188895,12126.475327188895
31,8,10.0,39.0,12126.475327188895,12126.475327188895
31,9,10.0,39.0,12126.475327188895,12126.475327188895
32,0,10.0,39.0,12126.475327188895,12126.475327188895
32,1,10.0,39.0,12126.475327188895,12126.475327188895
32,2,10.0,39.0,12126.475327188895,12126.475327188895
32,3,10.0,39.0,12126.475327188895,12126.475327188895
32,4,10.0,39.0,12126.475327188895,12126.475327188895
32,5,10.0,39.0,12126.475327188895,12126.475327188895
32,6,10.0,39.0,12126.475327188895,12126.475327188895
32,7,10.0,39.0,12126.475327188895,12126.475327188895
32,8,10.0,39.0,12126.475327188895,12126.475327188895
32,9,10.0,39.0,12126.475327188895,12126.475327188895
33,0,10.0,39.0,12126.475327188895,12126.475327188895
33,1,10.0,39.0,12126.475327188895,12126.475327188895
33,2,10.0,39.0,12126.475327188895,12126.475327188895
33,3,10.0,39.0,12126.475327188895,12126.475327188895
33,4,10.0,39.0,12126.475327188895,12126.475327188895
33,5,10.0,39.0,12126.475327188895,12126.475327188895
33,6,10.0,39.0,12126.475327188895,12126.475327188895
33,7,10.0,39.0,12126.475327188895,12126.475327188895
33,8,10.0,39.0,12126.475327188895,12126.475327188895
33,9,10.0,39.0,12126.475327188895,12126.475327188895
34,0,10.0,39.0,12126.475327188895,12126.475327188895
34,1,10.0,39.0,12126.475327188895,12126.475327188895
34,2,10.0,39.0,12126.475327188895,12126.475327188895
34,3,10.0,39.0,12126.475327188895,12126.475327188895
34,4,10.0,39.0,12126.475327188895,12126.475327188895
34,5,10.0,39.0,12126.475327188895,12126.475327188895
34,6,10.0,39.0,12126.475327188895,12126.475327188895
34,7,10.0,39.0,12126.475327188895,12126.475327188895
34,8,10.0,39.0,12126.475327188895,12126.475327188895
34,9,10.0,39.0,12126.475327188895,12126.475327188895
35,0,10.0,39.0,12126.475327188895,12126.475327188895
35,1,10.0,39.0,12126.475327188895,12126.475327188895
35,2,10.0,39.0,12126.475327188895,12126.475327188895
35,3,10.0,39.0,12126.475327188895,12126.475327188895
35,4,10.0,39.0,12126.475327188895,12126.475327188895
35,5,10.0,39.0,12126.475327188895,12126.475327188895
35,6,10.0,39.0,12126.475327188895,12126.475327188895
35,7,10.0,39.0,12126.475327188895,12126.475327188895
35,8,10.0,39.0,12126.475327188895,12126.475327188895
35,9,10.0,39.0,12126.475327188895,12126.475327188895
36,0,10.0,39.0,12126.475327188895,12126.475327188895
36,1,10.0,39.0,12126.475327188895,12126.475327188895
36,2,10.0,39.0,12126.475327188895,12126.475327188895
36,3,10.0,39.0,12126.475327188895,12126.475327188895
36,4,10.0,39.0,12126.475327188895,12126.475327188895
36,5,10.0,39.0,12126.475327188895,12126.475327188895
36,6,10.0,39.0,12126.475327188895,12126.475327188895
36,7,10.0,39.0,12126.475327188895,12126.475327188895
36,8,10.0,39.0,12126.475327188895,12126.475327188895
36,9,10.0,39.0,12126.475327188895,12126.475327188895
37,0,10.0,39.0,12126.475327188895,12126.475327188895
37,1,10.0,39.0,12126.475327188895,12126.475327188895
37,2,10.0,39.0,12126.475327188895,12126.475327188895
37,3,10.0,39.0,12126.475327188895,12126.475327188895
37,4,10.0,39.0,12126.475327188895,12126.475327188895
37,5,10.0,39.0,12126.475327188895,12126.475327188895
37,6,10.0,39.0,12126.475327188895,12126.475327188895
37,7,10.0,39.0,12126.475327188895,12126.475327188895
37,8,10.0,39.0,12126.475327188895,12126.475327188895
37,9,10.0,39.0,12126.475327188895,12126.475327188895
38,0,10.0,39.0,12126.475327188895,12126.475327188895
38,1,10.0,39.0,12126.475327188895,12126.475327188895
38,2,10.0,39.0,12126.475327188895,12126.475327188895
38,3,10.0,39.0,12126.475327188895,12126.475327188895
38,4,10.0,39.0,12126.475327188895,12126.475327188895
38,5,10.0,39.0,12126.475327188895,12126.475327188895
38,6,10.0,39.0,12126.475327188895,12126.475327188895
38,7,10.0,39.0,12126.475327188895,12126.475327188895
38,8,10.0,39.0,12126.475327188895,12126.475327188895
38,9,10.0,39.0,12126.475327188895,12126.475327188895
39,0,10.0,39.0,12126.475327188895,12126.475327188895
39,1,10.0,39.0,12126.475327188895,12126.475327188895
39,2,10.0,39.0,12126.475327188895,12126.475327188895
39,3,10.0,39.0,12126.475327188895,12126.475327188895
39,4,10.0,39.0,12126.475327188895,12126.475327188895
39,5,10.0,39.0,12126.475327188895,12126.475327188895
39,6,10.0,39.0,12126.475327188895,12126.475327188895
39,7,10.0,39.0,12126.475327188895,12126.475327188895
39,8,10.0,39.0,12126.475327188895,12126.475327188895
39,9,10.0,39.0,12126.475327188895,12126.475327188895
40,0,10.0,39.0,12126.475327188895,12126.475327188895
40,1,10.0,39.0,12126.475327188895,12126.475327188895
40,2,10.0,39.0,12126.475327188895,12126.475327188895
40,3,10.0,39.0,12126.475327188895,12126.475327188895
40,4,10.0,39.0,12126.475327188895,12126.475327188895
40,5,10.0,39.0,12126.475327188895,12126.475327188895
40,6,10.0,39.0,12126.475327188895,12126.475327188895
40,7,10.0,39.0,12126.475327188895,12126.475327188895
40,8,10.0,39.0,12126.475327188895,12126.475327188895
40,9,10.0,39.0,12126.475327188895,12126.475327188895
41,0,10.0,39.0,12126.475327188895,12126.475327188895
41,1,10.0,39.0,12126.475327188895,12126.475327188895
41,2,10.0,39.0,12126.475327188895,12126.475327188895
41,3,10.0,39.0,12126.475327188895,12126.475327188895
41,4,10.0,39.0,12126.475327188895,12126.475327188895
41,5,10.0,39.0,12126.475327188895,12126.475327188895
41,6,10.0,39.0,12126.475327188895,12126.475327188895
41,7,10.0,39.0,12126.475327188895,12126.475327188895
41,8,10.0,39.0,12126.475327188895,12126.475327188895
41,9,10.0,39.0,12126.475327188895,12126.475327188895
42,0,10.0,39.0,12126.475327188895,12126.475327188895
42,1,10.0,39.0,12126.475327188895,12126.475327188895
42,2,10.0,39.0,12126.475327188895,12126.475327188895
42,3,10.0,39.0,12126.475327188895,12126.475327188895
42,4,10.0,39.0,12126.475327188895,12126.475327188895
42,5,10.0,39.0,12126.475327188895,12126.475327188895
42,6,10.0,39.0,12126.475327188895,12126.475327188895
42,7,10.0,39.0,12126.475327188895,12126.475327188895
42,8,10.0,39.0,12126.475327188895,12126.475327188895
42,9,10.0,39.0,12126.475327188895,12126.475327188895
43,0,10.0,39.0,12126.475327188895,12126.475327188895
43,1,10.0,39.0,12126.475327188895,12126.475327188895
43,2,10.0,39.0,12126.475327188895,12126.475327188895
43,3,10.0,39.0,12126.475327188895,12126.475327188895
43,4,10.0,39.0,12126.475327188895,12126.475327188895
43,5,10.0,39.0,12126.475327188895,12126.475327188895
43,6,10.0,39.0,12126.475327188895,12126.475327188895
43,7,10.0,39.0,12126.475327188895,12126.475327188895
43,8,10.0,39.0,12126.475327188895,12126.475327188895
43,9,10.0,39.0,12126.475327188895,12126.475327188895
44,0,10.0,39.0,12126.475327188895,12126.475327188895
44,1,10.0,39.0,12126.475327188895,12126.475327188895
44,2,10.0,39.0,12126.475327188895,12126.475327188895
44,3,10.0,39.0,12126.475327188895,12126.475327188895
44,4,10.0,39.0,12126.475327188895,12126.475327188895
44,5,10.0,39.0,12126.475327188895,12126.475327188895
44,6,10.0,39.0,12126.475327188895,12126.475327188895
44,7,10.0,39.0,12126.475327188895,12126.475327188895
44,8,10.0,39.0,12126.475327188895,12126.475327188895
44,9,10.0,39.0,12126.475327188895,12126.475327188895
45,0,10.0,39.0,12126.475327188895,12126.475327188895
45,1,10.0,39.0,12126.475327188895,12126.475327188895
45,2,10.0,39.0,12126.475327188895,12126.475327188895
45,3,10.0,39.0,12126.475327188895,12126.475327188895
45,4,10.0,39.0,12126.475327188895,12126.475327188895
45,5,10.0,39.0,12126.475327188895,12126.475327188895
45,6,10.0,39.0,12126.475327188895,12126.475327188895
45,7,10.0,39.0,12126.475327188895,12126.475327188895
45,8,10.0,39.0,12126.475327188895,12126.475327188895
45,9,10.0,39.0,12126.475327188895,12126.475327188895
46,0,10.0,39.0,12126.475327188895,12126.475327188895
46,1,10.0,39.0,12126.475327188895,12126.475327188895
46,2,10.0,39.0,12126.475327188895,12126.475327188895
46,3,10.0,39.0,12126.475327188895,12126.475327188895
46,4,10.0,39.0,12126.475327188895,12126.475327188895
46,5,10.0,39.0,12126.475327188895,12126.475327188895
46,6,10.0,39.0,12126.475327188895,12126.475327188895
46,7,10.0,39.0,12126.475327188895,12126.475327188895
46,8,10.0,39.0,12126.475327188895,12126.475327188895
46,9,10.0,39.0,12126.475327188895,12126.475327188895
47,0,10.0,39.0,12126.475327188895,12126.475327188895
47,1,10.0,39.0,12126.475327188895,12126.475327188895
47,2,10.0,39.0,12126.475327188895,12126.475327188895
47,3,10.0,39.0,12126.475327188895,12126.475327188895
47,4,10.0,39.0,12126.475327188895,12126.475327188895
47,5,10.0,39.0,12126.475327188895,12126.475327188895
47,6,10.0,39.0,12126.475327188895,12126.475327188895
47,7,10.0,39.0,12126.475327188895,12126.475327188895
47,8,10.0,39.0,12126.475327188895,12126.475327188895
47,9,10.0,39.0,12126.475327188895,12126.475327188895
48,0,10.0,39.0,12126.475327188895,12126.475327188895
48,1,10.0,39.0,12126.475327188895,12126.475327188895
48,2,10.0,39.0,12126.475327188895,12126.475327188895
48,3,10.0,39.0,12126.475327188895,12126.475327188895
48,4,10.0,39.0,12126.475327188895,12126.475327188895
48,5,10.0,39.0,12126.475327188895,12126.475327188895
48,6,10.0,39.0,12126.475327188895,12126.475327188895
48,7,10.0,39.0,12126.475327188895,12126.475327188895
48,8,10.0,39.0,12126.475327188895,12126.475327188895
48,9,10.0,39.0,12126.475327188895,12126.475327188895
49,0,10.0,39.0,12126.475327188895,12126.475327188895
49,1,10.0,39.0,12126.475327188895,12126.475327188895
49,2,10.0,39.0,12126.475327188895,12126.475327188895
49,3,10.0,39.0,12126.475327188895,12126.475327188895
49,4,10.0,39.0,12126.475327188895,12126.475327188895
49,5,10.0,39.0,12126.475327188895,12126.475327188895
