Iteration,Particle_ID,Dim_0,Dim_1,Fitness,Best_So_far
24,5,50.0,99.0,21047.099301038365,21047.099301038365
24,6,50.0,99.0,21047.099301038365,21047.099301038365
24,7,50.0,99.0,21047.099301038365,21047.099301038365
24,8,50.0,99.0,21047.099301038365,21047.099301038365
24,9,50.0,99.0,21047.099301038365,21047.099301038365
25,0,50.0,99.0,21047.099301038365,21047.099301038365
25,1,50.0,99.0,21047.099301038365,21047.099301038365
25,2,50.0,99.0,21047.099301038365,21047.099301038365
25,3,50.0,99.0,21047.099301038365,21047.099301038365
25,4,50.0,99.0,21047.099301038365,21047.099301038365
25,5,50.0,99.0,21047.099301038365,21047.099301038365
25,6,50.0,99.0,21047.099301038365,21047.099301038365
25,7,50.0,99.0,21047.099301038365,21047.099301038365
25,8,50.0,99.0,21047.099301038365,21047.099301038365
25,9,50.0,99.0,21047.099301038365,21047.099301038365
26,0,50.0,99.0,21047.099301038365,21047.099301038365
26,1,50.0,99.0,21047.099301038365,21047.099301038365
26,2,50.0,99.0,21047.099301038365,21047.099301038365
26,3,50.0,99.0,21047.099301038365,21047.099301038365
26,4,50.0,99.0,21047.099301038365,21047.099301038365
26,5,50.0,99.0,21047.099301038365,21047.099301038365
26,6,50.0,99.0,21047.099301038365,21047.099301038365
26,7,50.0,99.0,21047.099301038365,21047.099301038365
26,8,50.0,99.0,21047.099301038365,21047.099301038365
26,9,50.0,99.0,21047.099301038365,21047.099301038365
27,0,50.0,99.0,21047.099301038365,21047.099301038365
27,1,50.0,99.0,21047.099301038365,21047.099301038365
27,2,50.0,99.0,21047.099301038365,21047.099301038365
27,3,50.0,99.0,21047.099301038365,21047.099301038365
27,4,50.0,99.0,21047.099301038365,21047.099301038365
27,5,50.0,99.0,21047.099301038365,21047.099301038365
27,6,50.0,99.0,21047.099301038365,21047.099301038365
27,7,50.0,99.0,21047.099301038365,21047.099301038365
27,8,50.0,99.0,21047.099301038365,21047.099301038365
27,9,50.0,99.0,21047.099301038365,21047.099301038365
28,0,50.0,99.0,21047.099301038365,21047.099301038365
28,1,50.0,99.0,21047.099301038365,21047.099301038365
28,2,50.0,99.0,21047.099301038365,21047.099301038365
28,3,50.0,99.0,21047.099301038365,21047.099301038365
28,4,50.0,99.0,21047.099301038365,21047.099301038365
28,5,50.0,99.0,21047.099301038365,21047.099301038365
28,6,50.0,99.0,21047.099301038365,21047.099301038365
28,7,50.0,99.0,21047.099301038365,21047.099301038365
28,8,50.0,99.0,21047.099301038365,21047.099301038365
28,9,50.0,99.0,21047.099301038365,21047.099301038365
29,0,50.0,99.0,21047.099301038365,21047.099301038365
29,1,50.0,99.0,21047.099301038365,21047.099301038365
29,2,50.0,99.0,21047.099301038365,21047.099301038365
29,3,50.0,99.0,21047.099301038365,21047.099301038365
29,4,50.0,99.0,21047.099301038365,21047.099301038365
29,5,50.0,99.0,21047.099301038365,21047.099301038365
29,6,50.0,99.0,21047.099301038365,21047.099301038365
29,7,50.0,99.0,21047.099301038365,21047.099301038365
29,8,50.0,99.0,21047.099301038365,21047.099301038365
29,9,50.0,99.0,21047.099301038365,21047.099301038365
30,0,50.0,99.0,21047.099301038365,21047.099301038365
30,1,50.0,99.0,21047.099301038365,21047.099301038365
30,2,50.0,99.0,21047.099301038365,21047.099301038365
30,3,50.0,99.0,21047.099301038365,21047.099301038365
30,4,50.0,99.0,21047.099301038365,21047.099301038365
30,5,50.0,99.0,21047.099301038365,21047.099301038365
30,6,50.0,99.0,21047.099301038365,21047.099301038365
30,7,50.0,99.0,21047.099301038365,21047.099301038365
30,8,50.0,99.0,21047.099301038365,21047.099301038365
30,9,50.0,99.0,21047.099301038365,21047.099301038365
31,0,50.0,99.0,21047.099301038365,21047.099301038365
31,1,50.0,99.0,21047.099301038365,21047.099301038365
31,2,50.0,99.0,21047.099301038365,21047.099301038365
31,3,50.0,99.0,21047.099301038365,21047.099301038365
31,4,50.0,99.0,21047.099301038365,21047.099301038365
31,5,50.0,99.0,21047.099301038365,21047.099301038365
31,6,50.0,99.0,21047.099301038365,21047.099301038365
31,7,50.0,99.0,21047.099301038365,21047.099301038365
31,8,50.0,99.0,21047.099301038365,21047.099301038365
31,9,50.0,99.0,21047.099301038365,21047.099301038365
32,0,50.0,99.0,21047.099301038365,21047.099301038365
32,1,50.0,99.0,21047.099301038365,21047.099301038365
32,2,50.0,99.0,21047.099301038365,21047.099301038365
32,3,50.0,99.0,21047.099301038365,21047.099301038365
32,4,50.0,99.0,21047.099301038365,21047.099301038365
32,5,50.0,99.0,21047.099301038365,21047.099301038365
32,6,50.0,99.0,21047.099301038365,21047.099301038365
32,7,50.0,99.0,21047.099301038365,21047.099301038365
32,8,50.0,99.0,21047.099301038365,21047.099301038365
32,9,50.0,99.0,21047.099301038365,21047.099301038365
33,0,50.0,99.0,21047.099301038365,21047.099301038365
33,1,50.0,99.0,21047.099301038365,21047.099301038365
33,2,50.0,99.0,21047.099301038365,21047.099301038365
33,3,50.0,99.0,21047.099301038365,21047.099301038365
33,4,50.0,99.0,21047.099301038365,21047.099301038365
33,5,50.0,99.0,21047.099301038365,21047.099301038365
33,6,50.0,99.0,21047.099301038365,21047.099301038365
33,7,50.0,99.0,21047.099301038365,21047.099301038365
33,8,50.0,99.0,21047.099301038365,21047.099301038365
33,9,50.0,99.0,21047.099301038365,21047.099301038365
34,0,50.0,99.0,21047.099301038365,21047.099301038365
34,1,50.0,99.0,21047.099301038365,21047.099301038365
34,2,50.0,99.0,21047.099301038365,21047.099301038365
34,3,50.0,99.0,21047.099301038365,21047.099301038365
34,4,50.0,99.0,21047.099301038365,21047.099301038365
34,5,50.0,99.0,21047.099301038365,21047.099301038365
34,6,50.0,99.0,21047.099301038365,21047.099301038365
34,7,50.0,99.0,21047.099301038365,21047.099301038365
34,8,50.0,99.0,21047.099301038365,21047.099301038365
34,9,50.0,99.0,21047.099301038365,21047.099301038365
35,0,50.0,99.0,21047.099301038365,21047.099301038365
35,1,50.0,99.0,21047.099301038365,21047.099301038365
35,2,50.0,99.0,21047.099301038365,21047.099301038365
35,3,50.0,99.0,21047.099301038365,21047.099301038365
35,4,50.0,99.0,21047.099301038365,21047.099301038365
35,5,50.0,99.0,21047.099301038365,21047.099301038365
35,6,50.0,99.0,21047.099301038365,21047.099301038365
35,7,50.0,99.0,21047.099301038365,21047.099301038365
35,8,50.0,99.0,21047.099301038365,21047.099301038365
35,9,50.0,99.0,21047.099301038365,21047.099301038365
36,0,50.0,99.0,21047.099301038365,21047.099301038365
36,1,50.0,99.0,21047.099301038365,21047.099301038365
36,2,50.0,99.0,21047.099301038365,21047.099301038365
36,3,50.0,99.0,21047.099301038365,21047.099301038365
36,4,50.0,99.0,21047.099301038365,21047.099301038365
36,5,50.0,99.0,21047.099301038365,21047.099301038365
36,6,50.0,99.0,21047.099301038365,21047.099301038365
36,7,50.0,99.0,21047.099301038365,21047.099301038365
36,8,50.0,99.0,21047.099301038365,21047.099301038365
36,9,50.0,99.0,21047.099301038365,21047.099301038365
37,0,50.0,99.0,21047.099301038365,21047.099301038365
37,1,50.0,99.0,21047.099301038365,21047.099301038365
37,2,50.0,99.0,21047.099301038365,21047.099301038365
37,3,50.0,99.0,21047.099301038365,21047.099301038365
37,4,50.0,99.0,21047.099301038365,21047.099301038365
37,5,50.0,99.0,21047.099301038365,21047.099301038365
37,6,50.0,99.0,21047.099301038365,21047.099301038365
37,7,50.0,99.0,21047.099301038365,21047.099301038365
37,8,50.0,99.0,21047.099301038365,21047.099301038365
37,9,50.0,99.0,21047.099301038365,21047.099301038365
38,0,50.0,99.0,21047.099301038365,21047.099301038365
38,1,50.0,99.0,21047.099301038365,21047.099301038365
38,2,50.0,99.0,21047.099301038365,21047.099301038365
38,3,50.0,99.0,21047.099301038365,21047.099301038365
38,4,50.0,99.0,21047.099301038365,21047.099301038365
38,5,50.0,99.0,21047.099301038365,21047.099301038365
38,6,50.0,99.0,21047.099301038365,21047.099301038365
38,7,50.0,99.0,21047.099301038365,21047.099301038365
38,8,50.0,99.0,21047.099301038365,21047.099301038365
38,9,50.0,99.0,21047.099301038365,21047.099301038365
39,0,50.0,99.0,21047.099301038365,21047.099301038365
39,1,50.0,99.0,21047.099301038365,21047.099301038365
39,2,50.0,99.0,21047.099301038365,21047.099301038365
39,3,50.0,99.0,21047.099301038365,21047.099301038365
39,4,50.0,99.0,21047.099301038365,21047.099301038365
39,5,50.0,99.0,21047.099301038365,21047.099301038365
39,6,50.0,99.0,21047.099301038365,21047.099301038365
39,7,50.0,99.0,21047.099301038365,21047.099301038365
39,8,50.0,99.0,21047.099301038365,21047.099301038365
39,9,50.0,99.0,21047.099301038365,21047.099301038365
40,0,50.0,99.0,21047.099301038365,21047.099301038365
40,1,50.0,99.0,21047.099301038365,21047.099301038365
40,2,50.0,99.0,21047.099301038365,21047.099301038365
40,3,50.0,99.0,21047.099301038365,21047.099301038365
40,4,50.0,99.0,21047.099301038365,21047.099301038365
40,5,50.0,99.0,21047.099301038365,21047.099301038365
40,6,50.0,99.0,21047.099301038365,21047.099301038365
40,7,50.0,99.0,21047.099301038365,21047.099301038365
40,8,50.0,99.0,21047.099301038365,21047.099301038365
40,9,50.0,99.0,21047.099301038365,21047.099301038365
41,0,50.0,99.0,21047.099301038365,21047.099301038365
41,1,50.0,99.0,21047.099301038365,21047.099301038365
41,2,50.0,99.0,21047.099301038365,21047.099301038365
41,3,50.0,99.0,21047.099301038365,21047.099301038365
41,4,50.0,99.0,21047.099301038365,21047.099301038365
41,5,50.0,99.0,21047.099301038365,21047.099301038365
41,6,50.0,99.0,21047.099301038365,21047.099301038365
41,7,50.0,99.0,21047.099301038365,21047.099301038365
41,8,50.0,99.0,21047.099301038365,21047.099301038365
41,9,50.0,99.0,21047.099301038365,21047.099301038365
42,0,50.0,99.0,21047.099301038365,21047.099301038365
42,1,50.0,99.0,21047.099301038365,21047.099301038365
42,2,50.0,99.0,21047.099301038365,21047.099301038365
42,3,50.0,99.0,21047.099301038365,21047.099301038365
42,4,50.0,99.0,21047.099301038365,21047.099301038365
42,5,50.0,99.0,21047.099301038365,21047.099301038365
42,6,50.0,99.0,21047.099301038365,21047.099301038365
42,7,50.0,99.0,21047.099301038365,21047.099301038365
42,8,50.0,99.0,21047.099301038365,21047.099301038365
42,9,50.0,99.0,21047.099301038365,21047.099301038365
43,0,50.0,99.0,21047.099301038365,21047.099301038365
43,1,50.0,99.0,21047.099301038365,21047.099301038365
43,2,50.0,99.0,21047.099301038365,21047.099301038365
43,3,50.0,99.0,21047.099301038365,21047.099301038365
43,4,50.0,99.0,21047.099301038365,21047.099301038365
43,5,50.0,99.0,21047.099301038365,21047.099301038365
43,6,50.0,99.0,21047.099301038365,21047.099301038365
43,7,50.0,99.0,21047.099301038365,21047.099301038365
43,8,50.0,99.0,21047.099301038365,21047.099301038365
43,9,50.0,99.0,21047.099301038365,21047.099301038365
44,0,50.0,99.0,21047.099301038365,21047.099301038365
44,1,50.0,99.0,21047.099301038365,21047.099301038365
44,2,50.0,99.0,21047.099301038365,21047.099301038365
44,3,50.0,99.0,21047.099301038365,21047.099301038365
44,4,50.0,99.0,21047.099301038365,21047.099301038365
44,5,50.0,99.0,21047.099301038365,21047.099301038365
44,6,50.0,99.0,21047.099301038365,21047.099301038365
44,7,50.0,99.0,21047.099301038365,21047.099301038365
44,8,50.0,99.0,21047.099301038365,21047.099301038365
44,9,50.0,99.0,21047.099301038365,21047.099301038365
45,0,50.0,99.0,21047.099301038365,21047.099301038365
45,1,50.0,99.0,21047.099301038365,21047.099301038365
45,2,50.0,99.0,21047.099301038365,21047.099301038365
45,3,50.0,99.0,21047.099301038365,21047.099301038365
45,4,50.0,99.0,21047.099301038365,21047.099301038365
45,5,50.0,99.0,21047.099301038365,21047.099301038365
45,6,50.0,99.0,21047.099301038365,21047.099301038365
45,7,50.0,99.0,21047.099301038365,21047.099301038365
45,8,50.0,99.0,21047.099301038365,21047.099301038365
45,9,50.0,99.0,21047.099301038365,21047.099301038365
46,0,50.0,99.0,21047.099301038365,21047.099301038365
46,1,50.0,99.0,21047.099301038365,21047.099301038365
46,2,50.0,99.0,21047.099301038365,21047.099301038365
46,3,50.0,99.0,21047.099301038365,21047.099301038365
46,4,50.0,99.0,21047.099301038365,21047.099301038365
46,5,50.0,99.0,21047.099301038365,21047.099301038365
46,6,50.0,99.0,21047.099301038365,21047.099301038365
46,7,50.0,99.0,21047.099301038365,21047.099301038365
46,8,50.0,99.0,21047.099301038365,21047.099301038365
46,9,50.0,99.0,21047.099301038365,21047.099301038365
47,0,50.0,99.0,21047.099301038365,21047.099301038365
47,1,50.0,99.0,21047.099301038365,21047.099301038365
47,2,50.0,99.0,21047.099301038365,21047.099301038365
47,3,50.0,99.0,21047.099301038365,21047.099301038365
47,4,50.0,99.0,21047.099301038365,21047.099301038365
47,5,50.0,99.0,21047.099301038365,21047.099301038365
47,6,50.0,99.0,21047.099301038365,21047.099301038365
47,7,50.0,99.0,21047.099301038365,21047.099301038365
47,8,50.0,99.0,21047.099301038365,21047.099301038365
47,9,50.0,99.0,21047.099301038365,21047.099301038365
48,0,50.0,99.0,21047.099301038365,21047.099301038365
48,1,50.0,99.0,21047.099301038365,21047.099301038365
48,2,50.0,99.0,21047.099301038365,21047.099301038365
48,3,50.0,99.0,21047.099301038365,21047.099301038365
48,4,50.0,99.0,21047.099301038365,21047.099301038365
48,5,50.0,99.0,21047.099301038365,21047.099301038365
48,6,50.0,99.0,21047.099301038365,21047.099301038365
48,7,50.0,99.0,21047.099301038365,21047.099301038365
48,8,50.0,99.0,21047.099301038365,21047.099301038365
48,9,50.0,99.0,21047.099301038365,21047.099301038365
49,0,50.0,99.0,21047.099301038365,21047.099301038365
49,1,50.0,99.0,21047.099301038365,21047.099301038365
49,2,50.0,99.0,21047.099301038365,21047.099301038365
49,3,50.0,99.0,21047.099301038365,21047.099301038365
49,4,50.0,99.0,21047.099301038365,21047.099301038365
49,5,50.0,99.0,21047.099301038365,21047.099301038365
49,6,50.0,99.0,21047.099301038365,21047.099301038365
