Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Fitness,Best_So_far
13,0,7.0,40.0,0.4824053927149642,3622.0572051334975,4015.118995882305
13,1,8.0,40.0,0.49143502712171006,2458.2509176011204,4015.118995882305
13,2,7.0,40.0,0.45384291245129804,2598.111456091509,4015.118995882305
13,3,8.0,40.0,0.5061703287396929,2656.685181073876,4015.118995882305
13,4,7.0,40.0,0.450284826088882,2742.5652627785603,4015.118995882305
13,5,8.0,40.0,0.44882668568730777,3776.791641808538,4015.118995882305
13,6,7.0,40.0,0.4664716418017905,3330.7637137432494,4015.118995882305
13,7,7.0,40.0,0.49533682373642196,2255.259143079425,4015.118995882305
13,8,7.0,40.0,0.5445104982257254,2121.880853572839,4015.118995882305
13,9,7.0,40.0,0.42216139534011554,2807.771380064085,4015.118995882305
14,0,7.0,40.0,0.48573831340647455,3656.814465413907,4015.118995882305
14,1,6.0,40.0,0.46589546090920586,2572.986080705613,4015.118995882305
14,2,7.0,40.0,0.48892196701288726,3231.0623694981928,4015.118995882305
14,3,8.0,40.0,0.517116487605065,2840.5290005675256,4015.118995882305
14,4,7.0,40.0,0.4477365800534065,2901.126467983784,4015.118995882305
14,5,8.0,40.0,0.43383835089503536,3965.9815951271753,4015.118995882305
14,6,7.0,40.0,0.44599697700724417,2724.466117186323,4015.118995882305
14,7,7.0,40.0,0.46550805441117726,3330.7637137432494,4015.118995882305
14,8,7.0,40.0,0.49213064894796693,2925.779074733869,4015.118995882305
14,9,7.0,40.0,0.4298413819500172,2685.975430935817,4015.118995882305
15,0,7.0,40.0,0.47500495599500164,4009.334772017318,4015.118995882305
15,1,6.0,40.0,0.4792283224922166,3031.5025063635094,4015.118995882305
15,2,7.0,40.0,0.5018202194824294,2233.438015111522,4015.118995882305
15,3,7.0,40.0,0.46396172561883764,3091.033822139769,4015.118995882305
15,4,7.0,40.0,0.5014133943357871,2233.438015111522,4015.118995882305
15,5,7.0,40.0,0.44682650675513874,2724.466117186323,4015.118995882305
15,6,7.0,40.0,0.45620236979914597,2496.217773965516,4015.118995882305
15,7,7.0,40.0,0.46279320699674625,3006.280154042967,4015.118995882305
15,8,7.0,40.0,0.4572530950447646,2740.809151436592,4015.118995882305
15,9,7.0,40.0,0.44625940803547387,2724.466117186323,4015.118995882305
16,0,7.0,40.0,0.46985767753483426,3710.913372612641,4015.118995882305
16,1,8.0,40.0,0.49738741671791753,2851.8106011434475,4015.118995882305
16,2,7.0,40.0,0.47052182046319113,3721.7950253386516,4015.118995882305
16,3,6.0,40.0,0.44024293111888907,2927.4973154255367,4015.118995882305
16,4,7.0,40.0,0.47700038806801065,3868.0187913066898,4015.118995882305
16,5,7.0,40.0,0.4591294233668699,2822.5948261083145,4015.118995882305
16,6,7.0,40.0,0.4785042278154822,3959.499355315164,4015.118995882305
16,7,7.0,40.0,0.4854613153496276,3903.077266235556,4015.118995882305
16,8,7.0,40.0,0.4834369171737206,3633.3339000944616,4015.118995882305
16,9,7.0,40.0,0.45024673460231146,2742.5652627785603,4015.118995882305
17,0,7.0,40.0,0.47088237204527533,3721.7950253386516,4015.118995882305
17,1,8.0,40.0,0.4933237672876877,2864.69113542958,4015.118995882305
17,2,7.0,40.0,0.466187779186332,3330.7637137432494,4015.118995882305
17,3,7.0,40.0,0.4730600297211593,4053.095177601254,4053.095177601254
17,4,7.0,40.0,0.4630973929835789,3006.280154042967,4053.095177601254
17,5,8.0,40.0,0.45179025064398626,3489.586923372516,4053.095177601254
17,6,7.0,40.0,0.4884877019415876,3231.0623694981928,4053.095177601254
17,7,7.0,40.0,0.48612932785705515,3656.814465413907,4053.095177601254
17,8,7.0,40.0,0.4918919438746024,2925.779074733869,4053.095177601254
17,9,7.0,40.0,0.4658213075843302,3330.7637137432494,4053.095177601254
18,0,7.0,40.0,0.47799389009038956,3990.0336800579353,4053.095177601254
18,1,7.0,40.0,0.4726818362673592,4053.095177601254,4053.095177601254
18,2,7.0,40.0,0.4810380143502792,3668.920026901458,4053.095177601254
18,3,8.0,40.0,0.4894685790222944,2668.5573691882505,4053.095177601254
18,4,7.0,40.0,0.49069857604490064,2937.7444496598405,4053.095177601254
18,5,9.0,40.0,0.43714852995455156,2909.6247284572114,4053.095177601254
18,6,7.0,40.0,0.4746408889963356,3950.618207717304,4053.095177601254
18,7,7.0,40.0,0.48409322855948966,3650.625197655888,4053.095177601254
18,8,7.0,40.0,0.47542217454508845,4015.118995882305,4053.095177601254
18,9,7.0,40.0,0.47765589709747647,3993.404199117183,4053.095177601254
19,0,7.0,40.0,0.47646783561049777,3868.0187913066898,4053.095177601254
19,1,6.0,40.0,0.4626838326502387,2813.358204321981,4053.095177601254
19,2,7.0,40.0,0.47566786608872713,4015.118995882305,4053.095177601254
19,3,7.0,40.0,0.47021907959215564,3710.913372612641,4053.095177601254
19,4,7.0,40.0,0.49102224179321335,2937.7444496598405,4053.095177601254
19,5,8.0,40.0,0.43778287423927154,4273.711105562566,4273.711105562566
19,6,7.0,40.0,0.4704986747530443,3721.7950253386516,4273.711105562566
19,7,7.0,40.0,0.4806505336547714,3668.920026901458,4273.711105562566
19,8,7.0,40.0,0.4638213775748726,3105.158999713702,4273.711105562566
19,9,7.0,40.0,0.47804502725724907,3990.0336800579353,4273.711105562566
20,0,8.0,40.0,0.4524167939469318,3489.586923372516,4273.711105562566
20,1,8.0,40.0,0.4230212044142673,4487.756226368614,4487.756226368614
20,2,7.0,40.0,0.4582327349880848,3004.161635732013,4487.756226368614
20,3,6.0,40.0,0.456641937353703,2476.788392904533,4487.756226368614
20,4,7.0,40.0,0.45798047576894396,3004.161635732013,4487.756226368614
20,5,7.0,40.0,0.4381000463816315,2695.159852773474,4487.756226368614
20,6,8.0,40.0,0.4466070866817044,4189.469064960191,4487.756226368614
20,7,8.0,40.0,0.44927402018569634,3776.791641808538,4487.756226368614
20,8,8.0,40.0,0.44129901714538544,4727.44221920325,4727.44221920325
20,9,7.0,40.0,0.47377157327603975,4072.558286812043,4727.44221920325
21,0,8.0,40.0,0.44111125521517897,4727.44221920325,4727.44221920325
21,1,9.0,40.0,0.4097181107197605,3715.8614849790642,4727.44221920325
21,2,8.0,40.0,0.464074032793537,2460.538076315837,4727.44221920325
21,3,9.0,40.0,0.43211307797898507,3327.6166623969775,4727.44221920325
21,4,8.0,40.0,0.4287483600786553,3963.4150229423185,4727.44221920325
21,5,8.0,40.0,0.44145543613915267,4727.44221920325,4727.44221920325
21,6,8.0,40.0,0.4317757553171417,3902.2701736236177,4727.44221920325
21,7,8.0,40.0,0.4424750402439713,4372.354023757922,4727.44221920325
21,8,8.0,40.0,0.4300378369306419,3883.6208860725505,4727.44221920325
21,9,8.0,40.0,0.4395134502606562,4578.753009718596,4727.44221920325
22,0,8.0,40.0,0.4354606710290943,3965.9815951271753,4727.44221920325
22,1,7.0,40.0,0.45012718599018753,2742.5652627785603,4727.44221920325
22,2,7.0,40.0,0.46286716356212626,3006.280154042967,4727.44221920325
22,3,8.0,40.0,0.4636834965904843,2460.538076315837,4727.44221920325
22,4,8.0,40.0,0.42391238244831775,4790.026214916501,4790.026214916501
22,5,9.0,40.0,0.4429522050262955,2923.696902450265,4790.026214916501
22,6,8.0,40.0,0.4321318114932011,3960.2681591333317,4790.026214916501
22,7,8.0,40.0,0.43907044396558703,4287.016620566689,4790.026214916501
22,8,8.0,40.0,0.44229446137332523,4372.354023757922,4790.026214916501
22,9,9.0,40.0,0.4232927762463134,3386.6868705708666,4790.026214916501
23,0,8.0,40.0,0.4204787726421849,4114.48848380797,4790.026214916501
23,1,7.0,40.0,0.4542078306943647,2655.958058983799,4790.026214916501
23,2,8.0,40.0,0.4485486001104427,3776.791641808538,4790.026214916501
23,3,7.0,40.0,0.4391064948896452,2837.7905062647937,4790.026214916501
23,4,8.0,40.0,0.42149439363314894,4381.982844003217,4790.026214916501
23,5,7.0,40.0,0.4220449722724296,2807.771380064085,4790.026214916501
23,6,8.0,40.0,0.4441399875409872,3932.820975235541,4790.026214916501
23,7,8.0,40.0,0.4352890120895374,3965.9815951271753,4790.026214916501
23,8,8.0,40.0,0.4401082128564102,4727.44221920325,4790.026214916501
23,9,8.0,40.0,0.41966592387848234,4133.290568742599,4790.026214916501
24,0,8.0,40.0,0.42264623092096565,4447.400032931053,4790.026214916501
24,1,8.0,40.0,0.43300516302855085,3965.9815951271753,4790.026214916501
24,2,7.0,40.0,0.4705994431577009,3721.7950253386516,4790.026214916501
24,3,7.0,40.0,0.464386457441117,3091.033822139769,4790.026214916501
24,4,8.0,40.0,0.42170106288088693,4381.982844003217,4790.026214916501
24,5,8.0,40.0,0.4330347914544454,3965.9815951271753,4790.026214916501
24,6,8.0,40.0,0.430197637672277,3883.6208860725505,4790.026214916501
24,7,8.0,40.0,0.42483892937167195,4790.026214916501,4790.026214916501
24,8,8.0,40.0,0.4389627761900755,4273.711105562566,4790.026214916501
24,9,8.0,40.0,0.42908524191659325,3883.8383462263173,4790.026214916501
25,0,8.0,40.0,0.44806461729719443,3776.791641808538,4790.026214916501
25,1,8.0,40.0,0.40967686898056577,3359.661155455193,4790.026214916501
25,2,8.0,40.0,0.4201034752068684,4114.48848380797,4790.026214916501
25,3,8.0,40.0,0.4643199558164205,2695.0389522183345,4790.026214916501
25,4,8.0,40.0,0.4250456560480104,4790.026214916501,4790.026214916501
25,5,8.0,40.0,0.4374234941524584,3975.418892659198,4790.026214916501
25,6,8.0,40.0,0.41651351526055985,3992.903238587573,4790.026214916501
25,7,8.0,40.0,0.41858562254036885,3751.578439833916,4790.026214916501
25,8,8.0,40.0,0.43663037859502807,3956.589199857972,4790.026214916501
25,9,8.0,40.0,0.4373156016196549,3975.418892659198,4790.026214916501
26,0,8.0,40.0,0.4584974172038764,2464.119773245911,4790.026214916501
26,1,8.0,40.0,0.4165688440161286,3992.903238587573,4790.026214916501
26,2,8.0,40.0,0.39605554881357435,3431.539506238649,4790.026214916501
26,3,8.0,40.0,0.4306157971327256,3883.6208860725505,4790.026214916501
26,4,8.0,40.0,0.4261211087815299,4860.851456504394,4860.851456504394
26,5,8.0,40.0,0.42845106832294705,4085.750089499436,4860.851456504394
26,6,8.0,40.0,0.429797943388211,3883.6208860725505,4860.851456504394
26,7,8.0,40.0,0.4221505852692628,4479.547103944244,4860.851456504394
26,8,8.0,40.0,0.4340982574312183,3965.9815951271753,4860.851456504394
26,9,8.0,40.0,0.4340425241051716,3965.9815951271753,4860.851456504394
27,0,8.0,40.0,0.43819202525039,4273.711105562566,4860.851456504394
27,1,8.0,40.0,0.4354540921159443,3965.9815951271753,4860.851456504394
27,2,8.0,40.0,0.42052558656323913,4114.48848380797,4860.851456504394
27,3,8.0,40.0,0.41347076794759685,3336.976795400661,4860.851456504394
27,4,8.0,40.0,0.4266588351482897,4451.739834338033,4860.851456504394
27,5,8.0,40.0,0.42161819511597687,4381.982844003217,4860.851456504394
27,6,8.0,40.0,0.4504358672491197,3489.586923372516,4860.851456504394
27,7,8.0,40.0,0.42824664702657056,4085.750089499436,4860.851456504394
27,8,8.0,40.0,0.4399185375099879,4727.44221920325,4860.851456504394
27,9,8.0,40.0,0.4332664976602368,3965.9815951271753,4860.851456504394
28,0,8.0,40.0,0.42837712327723326,4085.750089499436,4860.851456504394
28,1,8.0,40.0,0.4360267912567094,3965.9815951271753,4860.851456504394
28,2,8.0,40.0,0.43527577311555715,3965.9815951271753,4860.851456504394
28,3,7.0,40.0,0.47822703656742815,3990.0336800579353,4860.851456504394
28,4,8.0,40.0,0.4266788376273402,4451.739834338033,4860.851456504394
28,5,8.0,40.0,0.4238978156278174,4790.026214916501,4860.851456504394
28,6,8.0,40.0,0.41942949621572034,4133.290568742599,4860.851456504394
28,7,8.0,40.0,0.4284727924331043,4085.750089499436,4860.851456504394
28,8,8.0,40.0,0.4402921544570996,4727.44221920325,4860.851456504394
28,9,8.0,40.0,0.43068329783727083,3883.6208860725505,4860.851456504394
29,0,8.0,40.0,0.4236362387098874,4790.026214916501,4860.851456504394
29,1,8.0,40.0,0.4331526256687986,3965.9815951271753,4860.851456504394
29,2,8.0,40.0,0.4254549864860754,4790.026214916501,4860.851456504394
29,3,7.0,40.0,0.46887853417098285,3750.1917401719606,4860.851456504394
29,4,8.0,40.0,0.4257435502356252,4790.026214916501,4860.851456504394
29,5,8.0,40.0,0.4269507378881585,4451.739834338033,4860.851456504394
29,6,8.0,40.0,0.4127626930174713,3336.976795400661,4860.851456504394
29,7,8.0,40.0,0.4264214893419879,4860.851456504394,4860.851456504394
29,8,8.0,40.0,0.43070923713023856,3883.6208860725505,4860.851456504394
29,9,8.0,40.0,0.42918558064720647,3883.8383462263173,4860.851456504394
30,0,8.0,40.0,0.4232609311243074,4487.756226368614,4860.851456504394
30,1,8.0,40.0,0.4198354937535004,4114.48848380797,4860.851456504394
30,2,8.0,40.0,0.42114017949329047,4381.982844003217,4860.851456504394
30,3,8.0,40.0,0.44210656170196333,4380.505179466988,4860.851456504394
30,4,8.0,40.0,0.42606600544134754,4846.639470851694,4860.851456504394
30,5,8.0,40.0,0.42424036659289444,4790.026214916501,4860.851456504394
30,6,8.0,40.0,0.4157979558096257,3566.2375617956627,4860.851456504394
30,7,8.0,40.0,0.42509507372868804,4790.026214916501,4860.851456504394
30,8,8.0,40.0,0.42848092140437577,4085.750089499436,4860.851456504394
30,9,8.0,40.0,0.42504333651056764,4790.026214916501,4860.851456504394
31,0,8.0,40.0,0.4247313051219241,4790.026214916501,4860.851456504394
31,1,8.0,40.0,0.4215235615465923,4381.982844003217,4860.851456504394
31,2,8.0,40.0,0.429346858297772,3883.6208860725505,4860.851456504394
31,3,8.0,40.0,0.42248074616054354,4445.266705095482,4860.851456504394
31,4,8.0,40.0,0.42627111505424264,4860.851456504394,4860.851456504394
31,5,8.0,40.0,0.4245824380025607,4790.026214916501,4860.851456504394
31,6,8.0,40.0,0.45163865322563274,3489.586923372516,4860.851456504394
31,7,8.0,40.0,0.4258627338890597,4790.026214916501,4860.851456504394
31,8,8.0,40.0,0.43004178334690835,3883.6208860725505,4860.851456504394
31,9,8.0,40.0,0.42423497898206164,4790.026214916501,4860.851456504394
32,0,8.0,40.0,0.4266386524339377,4451.739834338033,4860.851456504394
32,1,8.0,40.0,0.4280779600526948,4085.750089499436,4860.851456504394
32,2,8.0,40.0,0.42709394691030894,4451.739834338033,4860.851456504394
32,3,8.0,40.0,0.4174848139747537,3992.903238587573,4860.851456504394
32,4,8.0,40.0,0.42619611898432913,4860.851456504394,4860.851456504394
32,5,8.0,40.0,0.4257585089198788,4790.026214916501,4860.851456504394
32,6,8.0,40.0,0.4521671051691098,3489.586923372516,4860.851456504394
32,7,8.0,40.0,0.4269810106075094,4451.739834338033,4860.851456504394
32,8,8.0,40.0,0.4369634553234432,3975.418892659198,4860.851456504394
32,9,8.0,40.0,0.42559790633372857,4790.026214916501,4860.851456504394
33,0,8.0,40.0,0.42614031429310395,4860.851456504394,4860.851456504394
33,1,8.0,40.0,0.4288212341949742,3883.8383462263173,4860.851456504394
33,2,8.0,40.0,0.42351551003742205,4487.756226368614,4860.851456504394
33,3,8.0,40.0,0.42017593934295344,4114.48848380797,4860.851456504394
33,4,8.0,40.0,0.42602780980471944,4790.026214916501,4860.851456504394
33,5,8.0,40.0,0.42538708915119444,4790.026214916501,4860.851456504394
33,6,8.0,40.0,0.41424111756754683,3324.6861649785847,4860.851456504394
33,7,8.0,40.0,0.4269614550417656,4451.739834338033,4860.851456504394
33,8,8.0,40.0,0.439992830778951,4727.44221920325,4860.851456504394
33,9,8.0,40.0,0.42650743669022195,4825.668455338712,4860.851456504394
34,0,8.0,40.0,0.4258869023333721,4790.026214916501,4860.851456504394
34,1,8.0,40.0,0.42312139248275366,4487.756226368614,4860.851456504394
34,2,8.0,40.0,0.42775287160426484,4451.739834338033,4860.851456504394
34,3,8.0,40.0,0.4316321019609328,3902.2701736236177,4860.851456504394
34,4,8.0,40.0,0.42611827460912294,4860.851456504394,4860.851456504394
34,5,8.0,40.0,0.4243329993351146,4790.026214916501,4860.851456504394
34,6,8.0,40.0,0.404733258487628,3563.1891527313173,4860.851456504394
34,7,8.0,40.0,0.42519343154176625,4790.026214916501,4860.851456504394
34,8,8.0,40.0,0.4224064282337534,4445.266705095482,4860.851456504394
34,9,8.0,40.0,0.4266320105514001,4451.739834338033,4860.851456504394
35,0,8.0,40.0,0.42585128237117026,4790.026214916501,4860.851456504394
35,1,8.0,40.0,0.42205498149953913,4381.982844003217,4860.851456504394
35,2,8.0,40.0,0.42729753790297753,4451.739834338033,4860.851456504394
35,3,8.0,40.0,0.4294265072390275,3883.6208860725505,4860.851456504394
35,4,8.0,40.0,0.42616959362634804,4860.851456504394,4860.851456504394
35,5,8.0,40.0,0.42406116917285785,4790.026214916501,4860.851456504394
35,6,8.0,40.0,0.4153188916384957,3334.2222671450486,4860.851456504394
35,7,8.0,40.0,0.4259953536198521,4790.026214916501,4860.851456504394
35,8,8.0,40.0,0.4305644323867775,3883.6208860725505,4860.851456504394
35,9,8.0,40.0,0.42656873689126873,4451.739834338033,4860.851456504394
36,0,8.0,40.0,0.4260610051494214,4846.639470851694,4860.851456504394
36,1,8.0,40.0,0.42847551987597965,4085.750089499436,4860.851456504394
36,2,8.0,40.0,0.4267898007431261,4451.739834338033,4860.851456504394
36,3,8.0,40.0,0.42216837248780814,4479.547103944244,4860.851456504394
36,4,8.0,40.0,0.4261767755120958,4860.851456504394,4860.851456504394
36,5,8.0,40.0,0.42414747267488695,4790.026214916501,4860.851456504394
36,6,8.0,40.0,0.44218001067007373,4372.354023757922,4860.851456504394
36,7,8.0,40.0,0.4267487469766397,4451.739834338033,4860.851456504394
36,8,8.0,40.0,0.448562036622815,3776.791641808538,4860.851456504394
36,9,8.0,40.0,0.4264304273657249,4860.851456504394,4860.851456504394
37,0,8.0,40.0,0.4261832896592516,4860.851456504394,4860.851456504394
37,1,8.0,40.0,0.42760116678053534,4451.739834338033,4860.851456504394
