Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Fitness,Best_So_far
0,0,14.0,68.0,0.5273321806660562,4719.902679456963,4719.902679456963
0,1,50.0,98.0,0.9534048591515066,4541.053096041969,4719.902679456963
0,2,19.0,68.0,0.961498820534004,1482.5626928025667,4719.902679456963
0,3,9.0,55.0,0.2679068407052837,3013.4983666664407,4719.902679456963
0,4,11.0,56.0,0.32101272662668845,4264.438416899443,4719.902679456963
0,5,40.0,66.0,0.5017857903843468,6077.972200392152,6077.972200392152
0,6,27.0,100.0,0.58409896382041,4231.421138603909,6077.972200392152
0,7,17.0,64.0,0.7936305002809483,2507.6683214902814,6077.972200392152
0,8,18.0,78.0,0.47714317877789314,6116.919284570716,6116.919284570716
0,9,14.0,70.0,0.5464752629123777,6787.78771645412,6787.78771645412
1,0,14.0,68.0,0.5273321806660562,4719.902679456963,6787.78771645412
1,1,50.0,98.0,0.9534048591515066,4541.053096041969,6787.78771645412
1,2,19.0,68.0,0.961498820534004,1482.5626928025667,6787.78771645412
1,3,9.0,55.0,0.2679068407052837,3013.4983666664407,6787.78771645412
1,4,11.0,56.0,0.32101272662668845,4264.438416899443,6787.78771645412
1,5,40.0,66.0,0.5017857903843468,6077.972200392152,6787.78771645412
1,6,27.0,100.0,0.58409896382041,4231.421138603909,6787.78771645412
1,7,17.0,64.0,0.7936305002809483,2507.6683214902814,6787.78771645412
1,8,18.0,78.0,0.47714317877789314,6116.919284570716,6787.78771645412
1,9,14.0,70.0,0.5464752629123777,6787.78771645412,6787.78771645412
2,0,14.0,70.0,0.2545453410410097,8429.18152753204,8429.18152753204
2,1,15.0,70.0,0.7596070427608997,3405.806749781301,8429.18152753204
2,2,14.0,70.0,0.9435088653826696,2721.4502390130874,8429.18152753204
2,3,12.0,63.0,0.7228757463329266,2800.4802208520146,8429.18152753204
2,4,13.0,68.0,0.36158804891540014,6615.4742697322,8429.18152753204
2,5,8.0,71.0,0.22809430811461606,1704.1220611137062,8429.18152753204
2,6,13.0,67.0,0.5033152274700259,4874.2676357169,8429.18152753204
2,7,13.0,72.0,0.9332556029539969,2873.023128836443,8429.18152753204
2,8,15.0,73.0,0.8384405753867266,3455.3371808595753,8429.18152753204
2,9,14.0,70.0,0.9590562654538046,2503.435021858159,8429.18152753204
3,0,14.0,71.0,0.11815192122848639,1786.148972554029,8429.18152753204
3,1,39.0,90.0,0.6047757805320632,6914.975842466594,8429.18152753204
3,2,12.0,71.0,0.0,791.4432311044967,8429.18152753204
3,3,14.0,71.0,0.3634692242122912,5732.355018288191,8429.18152753204
3,4,15.0,75.0,0.3360458726608068,5230.560042078613,8429.18152753204
3,5,10.0,71.0,0.24043703521138282,2907.34253715969,8429.18152753204
3,6,6.0,51.0,0.44489107154265345,1833.129671495532,8429.18152753204
3,7,12.0,75.0,0.554886586835887,4143.09312685651,8429.18152753204
3,8,16.0,74.0,0.7126646529728349,4669.311232041686,8429.18152753204
3,9,14.0,70.0,0.0,790.9431248006804,8429.18152753204
4,0,14.0,70.0,0.30258793486674473,8298.640960772567,8429.18152753204
4,1,14.0,71.0,0.012600188936860213,692.1471244817689,8429.18152753204
4,2,15.0,70.0,0.7530135794274379,3405.806749781301,8429.18152753204
4,3,15.0,73.0,0.02832590732261897,522.1359864994154,8429.18152753204
4,4,14.0,71.0,0.26779620002291865,9388.368209757042,9388.368209757042
4,5,35.0,66.0,0.43058115274764525,6890.902090049681,9388.368209757042
4,6,14.0,70.0,0.2502338005461895,9040.75808057605,9388.368209757042
4,7,12.0,76.0,0.3142589209830866,4492.5656737639165,9388.368209757042
4,8,16.0,74.0,0.0,715.1770197725099,9388.368209757042
4,9,14.0,70.0,0.3520610470954506,7546.906686519487,9388.368209757042
5,0,14.0,70.0,0.3254494343388278,7848.858945754103,9388.368209757042
5,1,5.0,63.0,0.05244256019856863,692.1471244817689,9388.368209757042
5,2,15.0,71.0,0.49572426624135874,5397.446168829448,9388.368209757042
5,3,14.0,72.0,0.16840954529465618,3748.9867410517268,9388.368209757042
5,4,14.0,69.0,0.23367136370397457,5850.721570906391,9388.368209757042
5,5,40.0,65.0,0.46517130005828644,5363.131599338467,9388.368209757042
5,6,18.0,79.0,0.15405229260877776,4945.832965205791,9388.368209757042
5,7,14.0,71.0,0.14046259030516994,2194.79852055113,9388.368209757042
5,8,17.0,76.0,0.11627904386321389,2279.612326283955,9388.368209757042
5,9,14.0,71.0,0.4266229463021507,5864.745370927565,9388.368209757042
6,0,14.0,71.0,0.2404247055092715,9155.572496299446,9388.368209757042
6,1,12.0,70.0,0.36600032669653093,7009.426712894147,9388.368209757042
6,2,14.0,71.0,0.1695169479537541,3400.4410723276505,9388.368209757042
6,3,14.0,70.0,0.3517829640500444,7546.906686519487,9388.368209757042
