Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Fitness,Best_So_far
5,9,6.0,23.0,0.8176877538229221,1109.9709767619522,1590.0501645768586
6,0,5.0,23.0,0.7003525978863283,1231.9342382398104,1590.0501645768586
6,1,5.0,23.0,0.7025919753243579,1231.9342382398104,1590.0501645768586
6,2,6.0,22.0,0.6185616475479804,937.1844680458383,1590.0501645768586
6,3,5.0,22.0,0.5292322569836152,1404.0610646127477,1590.0501645768586
6,4,4.0,20.0,0.4671471572349041,609.173200139507,1590.0501645768586
6,5,5.0,22.0,0.6068301994621081,932.5827783110849,1590.0501645768586
6,6,6.0,24.0,0.8576571926928794,1110.8080076154856,1590.0501645768586
6,7,5.0,23.0,0.5415323653759637,1519.827746142987,1590.0501645768586
6,8,5.0,21.0,0.5347747671543924,1467.0843414026135,1590.0501645768586
6,9,5.0,21.0,0.5065589817386769,972.2546098621583,1590.0501645768586
7,0,6.0,23.0,0.5759500629421341,796.1973212213029,1590.0501645768586
7,1,6.0,22.0,0.5830413191770675,711.3803433379201,1590.0501645768586
7,2,6.0,22.0,0.5701708151499696,694.0427088390121,1590.0501645768586
7,3,5.0,22.0,0.5438583832877737,1930.8459019648467,1930.8459019648467
7,4,8.0,30.0,0.6757284882695473,1067.41379769524,1930.8459019648467
7,5,5.0,23.0,0.7607588753401691,1472.1367624488162,1930.8459019648467
7,6,6.0,24.0,0.9014135370938334,927.7120958842228,1930.8459019648467
7,7,5.0,23.0,0.53409275121389,1635.8595170715773,1930.8459019648467
7,8,5.0,24.0,0.5862819564403831,740.72566418821,1930.8459019648467
7,9,5.0,23.0,0.6645101960649563,745.524681677072,1930.8459019648467
8,0,6.0,23.0,0.5054639703877006,1646.2875615300422,1930.8459019648467
8,1,6.0,22.0,0.5208121003978572,1005.3595713045856,1930.8459019648467
8,2,4.0,21.0,0.30408803970413517,640.6580144958297,1930.8459019648467
8,3,5.0,22.0,0.5511714464398529,1594.7589165496504,1930.8459019648467
8,4,8.0,27.0,0.6198580274644042,1590.4830335308927,1930.8459019648467
8,5,5.0,23.0,0.7428463680045865,1464.6318588637587,1930.8459019648467
8,6,4.0,21.0,0.45360722899048367,671.4658940776429,1930.8459019648467
8,7,5.0,22.0,0.5355309562568851,1765.0739217369257,1930.8459019648467
8,8,5.0,22.0,0.5520898037956227,1590.0501645768586,1930.8459019648467
8,9,6.0,22.0,0.7148408620847311,1414.0145445506869,1930.8459019648467
9,0,5.0,22.0,0.5126426952497694,800.2090735854796,1930.8459019648467
9,1,5.0,23.0,0.5992340331840695,1018.4813082739433,1930.8459019648467
9,2,4.0,21.0,0.2762866071039326,817.4110618627475,1930.8459019648467
9,3,5.0,22.0,0.5505872176595852,1619.0156657604623,1930.8459019648467
9,4,5.0,21.0,0.5257270442179321,1103.0063671023815,1930.8459019648467
9,5,5.0,23.0,0.6508266184005153,745.0056984049538,1930.8459019648467
9,6,5.0,22.0,0.4838188189796002,1203.5998791801385,1930.8459019648467
9,7,5.0,22.0,0.5475378977297036,1768.6756114365148,1930.8459019648467
9,8,5.0,21.0,0.5270066047244047,1134.1673861540446,1930.8459019648467
9,9,6.0,22.0,0.6206825365829649,937.1844680458383,1930.8459019648467
10,0,6.0,23.0,0.5387191084431111,1096.271901623733,1930.8459019648467
10,1,5.0,24.0,0.6664559889957382,1264.9479808257481,1930.8459019648467
10,2,7.0,22.0,0.7841979422974151,1158.0981173299463,1930.8459019648467
10,3,5.0,22.0,0.5357127876433924,1786.0429999271605,1930.8459019648467
10,4,7.0,25.0,0.5873583324692766,1168.174503843224,1930.8459019648467
10,5,5.0,22.0,0.6109354591269783,998.2690395597593,1930.8459019648467
10,6,5.0,24.0,0.7282792312886327,1147.8362913084773,1930.8459019648467
10,7,5.0,22.0,0.552885122346884,1608.6822192589675,1930.8459019648467
10,8,5.0,22.0,0.547907679269539,1621.897025844996,1930.8459019648467
10,9,5.0,22.0,0.6010519727039292,742.8957943576117,1930.8459019648467
11,0,5.0,22.0,0.515348863616686,1050.0276391258892,1930.8459019648467
11,1,5.0,23.0,0.5796689948159854,1082.7103097385484,1930.8459019648467
11,2,7.0,22.0,0.7417302064178085,1550.3696674370397,1930.8459019648467
11,3,5.0,22.0,0.5445353021339183,1930.8459019648467,1930.8459019648467
11,4,7.0,27.0,0.6178285801381583,1835.1266269435343,1930.8459019648467
11,5,5.0,22.0,0.691656354915738,802.3453303745882,1930.8459019648467
11,6,5.0,22.0,0.5854650803905775,914.7769002401525,1930.8459019648467
11,7,5.0,22.0,0.5522519664485801,1590.0501645768586,1930.8459019648467
11,8,5.0,22.0,0.5562012162490458,1587.0816321827997,1930.8459019648467
11,9,5.0,22.0,0.5901808151429571,871.7882734738488,1930.8459019648467
12,0,5.0,22.0,0.5346469634424095,1546.8604819008772,1930.8459019648467
12,1,7.0,23.0,0.6167546018824237,1238.5014538602004,1930.8459019648467
12,2,6.0,22.0,0.5905788624903138,769.4528587253392,1930.8459019648467
12,3,5.0,22.0,0.5482323198699116,1621.897025844996,1930.8459019648467
12,4,4.0,21.0,0.5244246360240382,1088.4372762859894,1930.8459019648467
12,5,5.0,24.0,0.8186973816785458,1213.527072000556,1930.8459019648467
12,6,5.0,21.0,0.5196981561259946,882.9099597249777,1930.8459019648467
12,7,5.0,22.0,0.5411028689442452,1856.1471685029226,1930.8459019648467
12,8,5.0,22.0,0.5443399174833959,1930.8459019648467,1930.8459019648467
12,9,6.0,22.0,0.6621378052601024,1456.325794547525,1930.8459019648467
13,0,6.0,23.0,0.5228565733149904,1097.25540752937,1930.8459019648467
13,1,4.0,24.0,0.6214168597697307,1224.0291588491525,1930.8459019648467
13,2,5.0,22.0,0.534137864355168,1546.8604819008772,1930.8459019648467
13,3,5.0,22.0,0.5490747824598055,1621.897025844996,1930.8459019648467
13,4,6.0,24.0,0.5687845074693126,992.6107479663317,1930.8459019648467
13,5,5.0,21.0,0.47350111644523196,791.7411399145144,1930.8459019648467
13,6,5.0,22.0,0.5403138844219396,1834.4850104714003,1930.8459019648467
13,7,5.0,22.0,0.5389417629635604,1782.5675694024503,1930.8459019648467
13,8,5.0,22.0,0.5383679152460186,1781.41975139688,1930.8459019648467
13,9,5.0,22.0,0.523631298763526,1560.56634998526,1930.8459019648467
14,0,5.0,22.0,0.53996605077681,1834.4850104714003,1930.8459019648467
14,1,6.0,23.0,0.6140962783872127,770.4979609628596,1930.8459019648467
14,2,7.0,22.0,0.7525825323282516,1565.7857779399465,1930.8459019648467
14,3,5.0,22.0,0.5444126109915228,1930.8459019648467,1930.8459019648467
14,4,7.0,25.0,0.5956937999174046,1234.198594076349,1930.8459019648467
14,5,5.0,22.0,0.6198631646387832,666.297717052123,1930.8459019648467
14,6,5.0,22.0,0.5516273088553686,1590.0501645768586,1930.8459019648467
14,7,5.0,22.0,0.5441228009716172,1930.8459019648467,1930.8459019648467
14,8,5.0,22.0,0.5464141438812372,1929.2653073645513,1930.8459019648467
14,9,4.0,22.0,0.46336276089404443,568.8181797443051,1930.8459019648467
15,0,5.0,22.0,0.549132521434418,1621.897025844996,1930.8459019648467
15,1,6.0,23.0,0.5840298407529652,720.955653597166,1930.8459019648467
15,2,8.0,22.0,0.8360181533063128,1093.923785181503,1930.8459019648467
15,3,5.0,22.0,0.5416419742395097,1856.1471685029226,1930.8459019648467
15,4,5.0,24.0,0.5645459987309079,1203.6848482417174,1930.8459019648467
15,5,5.0,23.0,0.6413657825395793,870.4440946358636,1930.8459019648467
15,6,5.0,22.0,0.5418626946521266,1834.2194562294148,1930.8459019648467
15,7,5.0,22.0,0.5465333710376402,1929.2653073645513,1930.8459019648467
15,8,5.0,22.0,0.5483057016221787,1621.897025844996,1930.8459019648467
15,9,5.0,22.0,0.5295650097964233,1395.439637023021,1930.8459019648467
16,0,5.0,22.0,0.5385865508583395,1781.41975139688,1930.8459019648467
16,1,5.0,22.0,0.571549175124189,950.3892677605353,1930.8459019648467
16,2,3.0,22.0,0.4036193858871771,609.0112324639151,1930.8459019648467
16,3,5.0,22.0,0.544969691191249,1930.8459019648467,1930.8459019648467
16,4,6.0,23.0,0.5680456136055763,639.2592721469358,1930.8459019648467
16,5,5.0,22.0,0.6591089009110354,756.588761290252,1930.8459019648467
16,6,5.0,22.0,0.5380478223050507,1666.7557007094592,1930.8459019648467
16,7,5.0,22.0,0.5433357181896643,1837.6106234965584,1930.8459019648467
16,8,5.0,22.0,0.543261734475303,1837.6106234965584,1930.8459019648467
16,9,6.0,22.0,0.5765148311691239,707.4739052547351,1930.8459019648467
17,0,5.0,22.0,0.5405675017311408,1830.5624669947415,1930.8459019648467
17,1,6.0,24.0,0.655531743489633,1322.565601079891,1930.8459019648467
17,2,2.0,22.0,0.30201499115131525,875.6111220367812,1930.8459019648467
17,3,5.0,22.0,0.5455150236754653,1800.1550315396244,1930.8459019648467
17,4,7.0,26.0,0.6078795397161226,1326.537283106113,1930.8459019648467
17,5,5.0,23.0,0.7778750864880644,1445.5417320464571,1930.8459019648467
17,6,5.0,22.0,0.538423261115883,1781.41975139688,1930.8459019648467
17,7,5.0,22.0,0.5426933124984971,1837.2228601238041,1930.8459019648467
17,8,5.0,22.0,0.5420124479235555,1834.2194562294148,1930.8459019648467
17,9,5.0,22.0,0.5463246917218181,1920.538890595467,1930.8459019648467
18,0,5.0,22.0,0.545003242796116,1930.8459019648467,1930.8459019648467
18,1,6.0,24.0,0.6388025154800328,1262.2051229942829,1930.8459019648467
18,2,8.0,22.0,0.7788647383146942,1490.1615232015845,1930.8459019648467
18,3,5.0,22.0,0.5417109868778611,1856.1471685029226,1930.8459019648467
18,4,5.0,24.0,0.5579122269652359,1388.477097441775,1930.8459019648467
18,5,5.0,22.0,0.5304669679392728,1403.8542373202745,1930.8459019648467
18,6,5.0,22.0,0.5434670148785585,1837.6106234965584,1930.8459019648467
18,7,5.0,22.0,0.5435630776999615,1837.6106234965584,1930.8459019648467
18,8,5.0,22.0,0.546355407580684,1929.2653073645513,1930.8459019648467
18,9,5.0,22.0,0.5306759229036961,1403.8542373202745,1930.8459019648467
19,0,5.0,22.0,0.5463518445205815,1920.538890595467,1930.8459019648467
19,1,5.0,22.0,0.5582799439775513,1571.5185643966308,1930.8459019648467
19,2,9.0,22.0,0.9242473657951089,1047.3472253699852,1930.8459019648467
19,3,5.0,22.0,0.5438871360520179,1930.8459019648467,1930.8459019648467
19,4,6.0,25.0,0.5848325009666315,1215.6951852091343,1930.8459019648467
19,5,5.0,22.0,0.47119200757236845,1096.4047042132397,1930.8459019648467
19,6,5.0,22.0,0.5463120949275754,1920.538890595467,1930.8459019648467
19,7,5.0,22.0,0.5450057669657815,1930.8459019648467,1930.8459019648467
19,8,5.0,22.0,0.5441790876553506,1930.8459019648467,1930.8459019648467
19,9,5.0,22.0,0.5602809727459788,1463.5211505407249,1930.8459019648467
20,0,5.0,22.0,0.5430432051969422,1837.2228601238041,1930.8459019648467
20,1,5.0,21.0,0.49992491516868764,1028.9102523259157,1930.8459019648467
20,2,2.0,22.0,0.3633678212834395,875.6111220367812,1930.8459019648467
20,3,5.0,22.0,0.5449160602802418,1930.8459019648467,1930.8459019648467
20,4,6.0,23.0,0.573565560057631,743.9640796928834,1930.8459019648467
20,5,5.0,23.0,0.8474200495658248,1178.189806197836,1930.8459019648467
20,6,5.0,22.0,0.5476195943126995,1768.6756114365148,1930.8459019648467
20,7,5.0,22.0,0.5432450131649792,1837.6106234965584,1930.8459019648467
20,8,5.0,22.0,0.5432454410100496,1837.6106234965584,1930.8459019648467
20,9,5.0,22.0,0.5431778692080742,1837.6106234965584,1930.8459019648467
21,0,5.0,22.0,0.5418187528593541,1834.2194562294148,1930.8459019648467
21,1,5.0,21.0,0.49668805113953546,935.5134326137703,1930.8459019648467
21,2,8.0,22.0,0.7165507801421245,1611.3446384244517,1930.8459019648467
21,3,5.0,22.0,0.5436728021145866,1837.6106234965584,1930.8459019648467
21,4,5.0,22.0,0.5539705495159876,1608.6822192589675,1930.8459019648467
21,5,5.0,23.0,0.8718959960436116,976.0172573459053,1930.8459019648467
21,6,5.0,22.0,0.5458000923581355,1800.1550315396244,1930.8459019648467
21,7,5.0,22.0,0.5439357997679732,1930.8459019648467,1930.8459019648467
21,8,5.0,22.0,0.5433760257493364,1837.6106234965584,1930.8459019648467
21,9,5.0,22.0,0.5358586970366048,1786.0429999271605,1930.8459019648467
22,0,5.0,22.0,0.5480881686984718,1621.897025844996,1930.8459019648467
22,1,5.0,22.0,0.555619504028376,1587.0816321827997,1930.8459019648467
22,2,9.0,22.0,0.7550083321382887,1574.0504683720471,1930.8459019648467
22,3,5.0,22.0,0.5432100724309559,1837.6106234965584,1930.8459019648467
22,4,7.0,28.0,0.6223848070989036,1400.6570064933805,1930.8459019648467
22,5,5.0,23.0,0.739805804823082,1464.6318588637587,1930.8459019648467
22,6,5.0,22.0,0.5433685777520796,1837.6106234965584,1930.8459019648467
22,7,5.0,22.0,0.5444272668834731,1930.8459019648467,1930.8459019648467
22,8,5.0,22.0,0.5449332133979552,1930.8459019648467,1930.8459019648467
22,9,5.0,22.0,0.5468451162585898,1931.4648629933106,1931.4648629933106
23,0,5.0,22.0,0.548893513937837,1621.897025844996,1931.4648629933106
23,1,5.0,23.0,0.5821182561290718,996.8030100460492,1931.4648629933106
23,2,6.0,22.0,0.6267825566419953,938.2369839703858,1931.4648629933106
23,3,5.0,22.0,0.5480315138190153,1621.897025844996,1931.4648629933106
23,4,6.0,24.0,0.5786411474362817,1236.4481627329023,1931.4648629933106
23,5,5.0,23.0,0.6435000749555297,811.221871327673,1931.4648629933106
23,6,5.0,22.0,0.5457148919721493,1800.1550315396244,1931.4648629933106
23,7,5.0,22.0,0.5472439662316726,1931.4648629933106,1931.4648629933106
23,8,5.0,22.0,0.5457776302619258,1800.1550315396244,1931.4648629933106
23,9,5.0,22.0,0.5523383258695823,1590.0501645768586,1931.4648629933106
24,0,5.0,22.0,0.5481930493127685,1621.897025844996,1931.4648629933106
24,1,5.0,23.0,0.5756123444407646,1085.5946133061632,1931.4648629933106
24,2,4.0,22.0,0.5037026314440153,863.6592471334536,1931.4648629933106
24,3,5.0,22.0,0.5445061989336247,1930.8459019648467,1931.4648629933106
24,4,6.0,23.0,0.5638946864425805,602.5656339917921,1931.4648629933106
24,5,5.0,22.0,0.5187164583091578,1252.6717552197981,1931.4648629933106
24,6,5.0,22.0,0.5487412940545511,1621.897025844996,1931.4648629933106
24,7,5.0,22.0,0.5482554851078253,1621.897025844996,1931.4648629933106
24,8,5.0,22.0,0.5454160054290677,1800.1550315396244,1931.4648629933106
24,9,5.0,22.0,0.5463888609719276,1929.2653073645513,1931.4648629933106
25,0,5.0,22.0,0.5422104505709088,1837.2228601238041,1931.4648629933106
25,1,5.0,20.0,0.5119660425569038,443.291674336262,1931.4648629933106
25,2,5.0,22.0,0.5283523195689445,1512.3570260817867,1931.4648629933106
25,3,5.0,22.0,0.5452760564644652,1800.1550315396244,1931.4648629933106
25,4,6.0,25.0,0.5906821353874225,1206.6859244965908,1931.4648629933106
25,5,5.0,22.0,0.5388403826617586,1760.1084766811616,1931.4648629933106
25,6,5.0,22.0,0.5449498392950858,1930.8459019648467,1931.4648629933106
25,7,5.0,22.0,0.5459683877667422,1800.1550315396244,1931.4648629933106
25,8,5.0,22.0,0.544417559940298,1930.8459019648467,1931.4648629933106
25,9,5.0,22.0,0.5434545116402418,1837.6106234965584,1931.4648629933106
26,0,5.0,22.0,0.5408670365300571,1856.1471685029226,1931.4648629933106
26,1,5.0,21.0,0.5276923558131079,1214.0571026562286,1931.4648629933106
26,2,9.0,22.0,0.7397241482922544,1550.3696674370397,1931.4648629933106
26,3,5.0,22.0,0.5447333486256954,1930.8459019648467,1931.4648629933106
26,4,7.0,26.0,0.6043523046470576,1350.8726866439908,1931.4648629933106
26,5,5.0,22.0,0.5491991193370995,1621.897025844996,1931.4648629933106
26,6,5.0,22.0,0.5441420586025613,1930.8459019648467,1931.4648629933106
26,7,5.0,22.0,0.545844528821927,1800.1550315396244,1931.4648629933106
26,8,5.0,22.0,0.5468889746413779,1931.4648629933106,1931.4648629933106
26,9,5.0,22.0,0.5471613366259438,1931.4648629933106,1931.4648629933106
27,0,5.0,22.0,0.5453039825086329,1800.1550315396244,1931.4648629933106
27,1,5.0,23.0,0.582290397473812,996.8030100460492,1931.4648629933106
27,2,7.0,22.0,0.7109573168649257,1594.843153943607,1931.4648629933106
27,3,5.0,22.0,0.544480789547712,1930.8459019648467,1931.4648629933106
27,4,6.0,25.0,0.5818337031254202,1158.8934427119666,1931.4648629933106
27,5,5.0,22.0,0.5461296838942288,1920.538890595467,1931.4648629933106
27,6,5.0,22.0,0.5467570796236484,1931.4648629933106,1931.4648629933106
27,7,5.0,22.0,0.5472650496613611,1931.4648629933106,1931.4648629933106
27,8,5.0,22.0,0.5480630171870452,1621.897025844996,1931.4648629933106
27,9,5.0,22.0,0.5482908173663105,1621.897025844996,1931.4648629933106
28,0,5.0,22.0,0.5491787940305246,1621.897025844996,1931.4648629933106
28,1,5.0,22.0,0.5530578804349294,1608.6822192589675,1931.4648629933106
28,2,4.0,22.0,0.53950618181373,852.7169783628353,1931.4648629933106
28,3,5.0,22.0,0.544427792339734,1930.8459019648467,1931.4648629933106
28,4,5.0,21.0,0.5426923770142323,1744.6486433209764,1931.4648629933106
28,5,5.0,22.0,0.5453418517712757,1800.1550315396244,1931.4648629933106
28,6,5.0,22.0,0.5481038604850035,1621.897025844996,1931.4648629933106
28,7,5.0,22.0,0.5479448159564988,1621.897025844996,1931.4648629933106
28,8,5.0,22.0,0.546132971034024,1920.538890595467,1931.4648629933106
28,9,5.0,22.0,0.546707378776262,1931.4648629933106,1931.4648629933106
29,0,5.0,22.0,0.5459848645391934,1800.1550315396244,1931.4648629933106
29,1,5.0,22.0,0.5369992826323581,1666.7557007094592,1931.4648629933106
29,2,8.0,22.0,0.6265676089405011,1419.5682232587087,1931.4648629933106
29,3,5.0,22.0,0.5472125601493693,1931.4648629933106,1931.4648629933106
29,4,6.0,26.0,0.5959491760533588,1463.7464154710547,1931.4648629933106
29,5,5.0,22.0,0.547196083976439,1931.4648629933106,1931.4648629933106
29,6,5.0,22.0,0.5465217042177363,1929.2653073645513,1931.4648629933106
29,7,5.0,22.0,0.5480369909604748,1621.897025844996,1931.4648629933106
29,8,5.0,22.0,0.5463581987966554,1929.2653073645513,1931.4648629933106
29,9,5.0,22.0,0.5461797471391592,1920.538890595467,1931.4648629933106
30,0,5.0,22.0,0.5432536243885513,1837.6106234965584,1931.4648629933106
30,1,5.0,22.0,0.5361196404606738,1786.0429999271605,1931.4648629933106
30,2,7.0,22.0,0.6673208928782141,1362.0260004922814,1931.4648629933106
30,3,5.0,22.0,0.5484732153217317,1621.897025844996,1931.4648629933106
30,4,6.0,26.0,0.5980430112754413,1463.7464154710547,1931.4648629933106
30,5,5.0,22.0,0.5478388639731563,1768.6756114365148,1931.4648629933106
30,6,5.0,22.0,0.5461920469965494,1920.538890595467,1931.4648629933106
30,7,5.0,22.0,0.546482749840909,1929.2653073645513,1931.4648629933106
30,8,5.0,22.0,0.5471559909899868,1931.4648629933106,1931.4648629933106
30,9,5.0,22.0,0.5465946031780748,1931.4648629933106,1931.4648629933106
31,0,5.0,22.0,0.5441682220914607,1930.8459019648467,1931.4648629933106
31,1,5.0,22.0,0.5407502808788043,1875.3523070267156,1931.4648629933106
31,2,5.0,22.0,0.6039280753990494,803.4346086642968,1931.4648629933106
31,3,5.0,22.0,0.5478492435035831,1768.6756114365148,1931.4648629933106
31,4,6.0,22.0,0.5598013761320201,796.2774961779347,1931.4648629933106
31,5,5.0,22.0,0.5470400238733165,1931.4648629933106,1931.4648629933106
31,6,5.0,22.0,0.5462653733478632,1920.538890595467,1931.4648629933106
31,7,5.0,22.0,0.5460560666134837,1800.1550315396244,1931.4648629933106
31,8,5.0,22.0,0.5471954385539722,1931.4648629933106,1931.4648629933106
31,9,5.0,22.0,0.5473438643307458,1914.2435517520275,1931.4648629933106
32,0,5.0,22.0,0.549497590543913,1626.4402445352562,1931.4648629933106
32,1,5.0,22.0,0.5460621443076955,1800.1550315396244,1931.4648629933106
32,2,6.0,22.0,0.5644524162317321,739.1779992893347,1931.4648629933106
32,3,5.0,22.0,0.5460066421069097,1800.1550315396244,1931.4648629933106
32,4,6.0,26.0,0.5955957235994993,1463.7464154710547,1931.4648629933106
32,5,5.0,22.0,0.5466905887195405,1931.4648629933106,1931.4648629933106
32,6,5.0,22.0,0.5470695013451319,1931.4648629933106,1931.4648629933106
32,7,5.0,22.0,0.547199713123403,1931.4648629933106,1931.4648629933106
32,8,5.0,22.0,0.5467655236967401,1931.4648629933106,1931.4648629933106
32,9,5.0,22.0,0.5475425742109544,1768.6756114365148,1931.4648629933106
33,0,5.0,22.0,0.5478071154155693,1768.6756114365148,1931.4648629933106
33,1,5.0,22.0,0.5489076081206874,1621.897025844996,1931.4648629933106
33,2,6.0,22.0,0.5475209035294288,743.374914753314,1931.4648629933106
33,3,5.0,22.0,0.5457853670557847,1800.1550315396244,1931.4648629933106
33,4,7.0,29.0,0.6264310850178954,1292.5102738027078,1931.4648629933106
33,5,5.0,22.0,0.5470344248638509,1931.4648629933106,1931.4648629933106
33,6,5.0,22.0,0.5472243696473327,1931.4648629933106,1931.4648629933106
33,7,5.0,22.0,0.5477933919882149,1768.6756114365148,1931.4648629933106
33,8,5.0,22.0,0.5466751246898836,1931.4648629933106,1931.4648629933106
33,9,5.0,22.0,0.5464950454755412,1929.2653073645513,1931.4648629933106
34,0,5.0,22.0,0.5459121558870026,1800.1550315396244,1931.4648629933106
34,1,5.0,22.0,0.5453468341543496,1800.1550315396244,1931.4648629933106
34,2,6.0,22.0,0.665094745630592,1469.9852405081501,1931.4648629933106
34,3,5.0,22.0,0.547651158401694,1768.6756114365148,1931.4648629933106
34,4,7.0,28.0,0.6136920984000975,1603.1746890207792,1931.4648629933106
34,5,5.0,22.0,0.5472590882253544,1931.4648629933106,1931.4648629933106
34,6,5.0,22.0,0.5465332715109714,1929.2653073645513,1931.4648629933106
34,7,5.0,22.0,0.5472002945595463,1931.4648629933106,1931.4648629933106
34,8,5.0,22.0,0.5466952577521506,1931.4648629933106,1931.4648629933106
34,9,5.0,22.0,0.5467384040672866,1931.4648629933106,1931.4648629933106
35,0,5.0,22.0,0.5453410150288885,1800.1550315396244,1931.4648629933106
35,1,5.0,22.0,0.5441275862032118,1930.8459019648467,1931.4648629933106
35,2,8.0,22.0,0.6902862000823137,1482.9603580282885,1931.4648629933106
35,3,5.0,22.0,0.5480990656681048,1621.897025844996,1931.4648629933106
35,4,4.0,18.0,0.518180194699985,562.4988256915237,1931.4648629933106
35,5,5.0,22.0,0.546877948949825,1931.4648629933106,1931.4648629933106
35,6,5.0,22.0,0.5465240233419795,1929.2653073645513,1931.4648629933106
35,7,5.0,22.0,0.546901681375891,1931.4648629933106,1931.4648629933106
35,8,5.0,22.0,0.546894627922813,1931.4648629933106,1931.4648629933106
35,9,5.0,22.0,0.5470208619562961,1931.4648629933106,1931.4648629933106
36,0,5.0,22.0,0.5466222250907737,1931.4648629933106,1931.4648629933106
36,1,5.0,22.0,0.5467346221368192,1931.4648629933106,1931.4648629933106
