Iteration,Particle_ID,Dim_0,Dim_1,Fitness,Best_So_far
4,1,36.0,100.0,20520.59860799796,20520.59860799796
4,2,35.0,100.0,19816.10508125589,20520.59860799796
4,3,50.0,97.0,19105.641331281877,20520.59860799796
4,4,39.0,100.0,23764.045982213407,23764.045982213407
4,5,34.0,94.0,15767.716258495231,23764.045982213407
4,6,35.0,99.0,18086.916336461054,23764.045982213407
4,7,34.0,100.0,16826.31223000793,23764.045982213407
4,8,30.0,98.0,12028.235529384729,23764.045982213407
4,9,50.0,96.0,20526.01166995062,23764.045982213407
5,0,41.0,100.0,21865.380082776133,23764.045982213407
5,1,42.0,100.0,21792.77677329291,23764.045982213407
5,2,40.0,100.0,21898.565842779615,23764.045982213407
5,3,43.0,100.0,22812.094865303992,23764.045982213407
5,4,42.0,100.0,21792.77677329291,23764.045982213407
5,5,39.0,95.0,20400.46078791758,23764.045982213407
5,6,40.0,100.0,21898.565842779615,23764.045982213407
5,7,37.0,100.0,26099.424913649218,26099.424913649218
5,8,33.0,91.0,16613.94383597333,26099.424913649218
5,9,38.0,100.0,25965.92994825757,26099.424913649218
6,0,44.0,100.0,22495.03336863658,26099.424913649218
6,1,37.0,100.0,26099.424913649218,26099.424913649218
6,2,39.0,100.0,23764.045982213407,26099.424913649218
6,3,34.0,100.0,16826.31223000793,26099.424913649218
6,4,36.0,100.0,20520.59860799796,26099.424913649218
6,5,38.0,100.0,25965.92994825757,26099.424913649218
6,6,39.0,100.0,23764.045982213407,26099.424913649218
6,7,39.0,100.0,23764.045982213407,26099.424913649218
6,8,39.0,99.0,25992.951795552868,26099.424913649218
6,9,31.0,100.0,15516.442464688856,26099.424913649218
7,0,45.0,100.0,20984.969287846103,26099.424913649218
7,1,35.0,100.0,19816.10508125589,26099.424913649218
7,2,37.0,100.0,26099.424913649218,26099.424913649218
7,3,39.0,100.0,23764.045982213407,26099.424913649218
7,4,36.0,100.0,20520.59860799796,26099.424913649218
7,5,37.0,100.0,26099.424913649218,26099.424913649218
7,6,38.0,100.0,25965.92994825757,26099.424913649218
7,7,38.0,100.0,25965.92994825757,26099.424913649218
7,8,40.0,100.0,21898.565842779615,26099.424913649218
7,9,37.0,100.0,26099.424913649218,26099.424913649218
8,0,43.0,100.0,22812.094865303992,26099.424913649218
8,1,38.0,100.0,25965.92994825757,26099.424913649218
8,2,36.0,100.0,20520.59860799796,26099.424913649218
8,3,39.0,100.0,23764.045982213407,26099.424913649218
8,4,39.0,100.0,23764.045982213407,26099.424913649218
8,5,37.0,100.0,26099.424913649218,26099.424913649218
8,6,36.0,100.0,20520.59860799796,26099.424913649218
8,7,36.0,100.0,20520.59860799796,26099.424913649218
8,8,40.0,100.0,21898.565842779615,26099.424913649218
8,9,40.0,100.0,21898.565842779615,26099.424913649218
9,0,40.0,100.0,21898.565842779615,26099.424913649218
9,1,38.0,100.0,25965.92994825757,26099.424913649218
9,2,37.0,100.0,26099.424913649218,26099.424913649218
9,3,37.0,100.0,26099.424913649218,26099.424913649218
9,4,39.0,100.0,23764.045982213407,26099.424913649218
9,5,37.0,100.0,26099.424913649218,26099.424913649218
9,6,38.0,100.0,25965.92994825757,26099.424913649218
9,7,37.0,100.0,26099.424913649218,26099.424913649218
9,8,37.0,100.0,26099.424913649218,26099.424913649218
9,9,38.0,100.0,25965.92994825757,26099.424913649218
10,0,39.0,100.0,23764.045982213407,26099.424913649218
10,1,38.0,100.0,25965.92994825757,26099.424913649218
10,2,38.0,100.0,25965.92994825757,26099.424913649218
10,3,36.0,100.0,20520.59860799796,26099.424913649218
10,4,37.0,100.0,26099.424913649218,26099.424913649218
10,5,37.0,100.0,26099.424913649218,26099.424913649218
10,6,38.0,100.0,25965.92994825757,26099.424913649218
10,7,38.0,100.0,25965.92994825757,26099.424913649218
10,8,35.0,100.0,19816.10508125589,26099.424913649218
10,9,36.0,100.0,20520.59860799796,26099.424913649218
11,0,38.0,100.0,25965.92994825757,26099.424913649218
11,1,37.0,100.0,26099.424913649218,26099.424913649218
11,2,37.0,100.0,26099.424913649218,26099.424913649218
11,3,37.0,100.0,26099.424913649218,26099.424913649218
11,4,36.0,100.0,20520.59860799796,26099.424913649218
11,5,37.0,100.0,26099.424913649218,26099.424913649218
11,6,37.0,100.0,26099.424913649218,26099.424913649218
11,7,36.0,100.0,20520.59860799796,26099.424913649218
11,8,35.0,100.0,19816.10508125589,26099.424913649218
11,9,35.0,100.0,19816.10508125589,26099.424913649218
12,0,37.0,100.0,26099.424913649218,26099.424913649218
12,1,37.0,100.0,26099.424913649218,26099.424913649218
12,2,37.0,100.0,26099.424913649218,26099.424913649218
12,3,38.0,100.0,25965.92994825757,26099.424913649218
12,4,37.0,100.0,26099.424913649218,26099.424913649218
12,5,37.0,100.0,26099.424913649218,26099.424913649218
12,6,36.0,100.0,20520.59860799796,26099.424913649218
12,7,37.0,100.0,26099.424913649218,26099.424913649218
12,8,36.0,100.0,20520.59860799796,26099.424913649218
12,9,36.0,100.0,20520.59860799796,26099.424913649218
13,0,36.0,100.0,20520.59860799796,26099.424913649218
13,1,37.0,100.0,26099.424913649218,26099.424913649218
13,2,37.0,100.0,26099.424913649218,26099.424913649218
13,3,36.0,100.0,20520.59860799796,26099.424913649218
13,4,38.0,100.0,25965.92994825757,26099.424913649218
13,5,37.0,100.0,26099.424913649218,26099.424913649218
13,6,37.0,100.0,26099.424913649218,26099.424913649218
13,7,38.0,100.0,25965.92994825757,26099.424913649218
13,8,37.0,100.0,26099.424913649218,26099.424913649218
13,9,38.0,100.0,25965.92994825757,26099.424913649218
14,0,38.0,100.0,25965.92994825757,26099.424913649218
14,1,37.0,100.0,26099.424913649218,26099.424913649218
14,2,37.0,100.0,26099.424913649218,26099.424913649218
14,3,36.0,100.0,20520.59860799796,26099.424913649218
14,4,37.0,100.0,26099.424913649218,26099.424913649218
14,5,37.0,100.0,26099.424913649218,26099.424913649218
14,6,38.0,100.0,25965.92994825757,26099.424913649218
14,7,37.0,100.0,26099.424913649218,26099.424913649218
14,8,38.0,100.0,25965.92994825757,26099.424913649218
14,9,38.0,100.0,25965.92994825757,26099.424913649218
15,0,37.0,100.0,26099.424913649218,26099.424913649218
15,1,37.0,100.0,26099.424913649218,26099.424913649218
15,2,37.0,100.0,26099.424913649218,26099.424913649218
15,3,39.0,100.0,23764.045982213407,26099.424913649218
15,4,37.0,100.0,26099.424913649218,26099.424913649218
15,5,37.0,100.0,26099.424913649218,26099.424913649218
15,6,36.0,100.0,20520.59860799796,26099.424913649218
15,7,37.0,100.0,26099.424913649218,26099.424913649218
15,8,37.0,100.0,26099.424913649218,26099.424913649218
15,9,36.0,100.0,20520.59860799796,26099.424913649218
16,0,37.0,100.0,26099.424913649218,26099.424913649218
16,1,37.0,100.0,26099.424913649218,26099.424913649218
16,2,37.0,100.0,26099.424913649218,26099.424913649218
16,3,37.0,100.0,26099.424913649218,26099.424913649218
16,4,37.0,100.0,26099.424913649218,26099.424913649218
16,5,37.0,100.0,26099.424913649218,26099.424913649218
16,6,37.0,100.0,26099.424913649218,26099.424913649218
16,7,37.0,100.0,26099.424913649218,26099.424913649218
16,8,36.0,100.0,20520.59860799796,26099.424913649218
16,9,37.0,100.0,26099.424913649218,26099.424913649218
17,0,37.0,100.0,26099.424913649218,26099.424913649218
17,1,37.0,100.0,26099.424913649218,26099.424913649218
17,2,37.0,100.0,26099.424913649218,26099.424913649218
17,3,36.0,100.0,20520.59860799796,26099.424913649218
17,4,37.0,100.0,26099.424913649218,26099.424913649218
17,5,37.0,100.0,26099.424913649218,26099.424913649218
17,6,38.0,100.0,25965.92994825757,26099.424913649218
17,7,37.0,100.0,26099.424913649218,26099.424913649218
17,8,37.0,100.0,26099.424913649218,26099.424913649218
17,9,38.0,100.0,25965.92994825757,26099.424913649218
18,0,37.0,100.0,26099.424913649218,26099.424913649218
18,1,37.0,100.0,26099.424913649218,26099.424913649218
18,2,37.0,100.0,26099.424913649218,26099.424913649218
18,3,37.0,100.0,26099.424913649218,26099.424913649218
18,4,37.0,100.0,26099.424913649218,26099.424913649218
18,5,37.0,100.0,26099.424913649218,26099.424913649218
18,6,37.0,100.0,26099.424913649218,26099.424913649218
18,7,37.0,100.0,26099.424913649218,26099.424913649218
18,8,37.0,100.0,26099.424913649218,26099.424913649218
18,9,38.0,100.0,25965.92994825757,26099.424913649218
19,0,37.0,100.0,26099.424913649218,26099.424913649218
19,1,37.0,100.0,26099.424913649218,26099.424913649218
19,2,37.0,100.0,26099.424913649218,26099.424913649218
19,3,38.0,100.0,25965.92994825757,26099.424913649218
19,4,37.0,100.0,26099.424913649218,26099.424913649218
19,5,37.0,100.0,26099.424913649218,26099.424913649218
19,6,36.0,100.0,20520.59860799796,26099.424913649218
19,7,37.0,100.0,26099.424913649218,26099.424913649218
19,8,37.0,100.0,26099.424913649218,26099.424913649218
19,9,37.0,100.0,26099.424913649218,26099.424913649218
20,0,37.0,100.0,26099.424913649218,26099.424913649218
20,1,37.0,100.0,26099.424913649218,26099.424913649218
20,2,37.0,100.0,26099.424913649218,26099.424913649218
20,3,37.0,100.0,26099.424913649218,26099.424913649218
20,4,37.0,100.0,26099.424913649218,26099.424913649218
20,5,37.0,100.0,26099.424913649218,26099.424913649218
20,6,37.0,100.0,26099.424913649218,26099.424913649218
20,7,37.0,100.0,26099.424913649218,26099.424913649218
20,8,37.0,100.0,26099.424913649218,26099.424913649218
20,9,36.0,100.0,20520.59860799796,26099.424913649218
21,0,37.0,100.0,26099.424913649218,26099.424913649218
21,1,37.0,100.0,26099.424913649218,26099.424913649218
21,2,37.0,100.0,26099.424913649218,26099.424913649218
21,3,36.0,100.0,20520.59860799796,26099.424913649218
21,4,37.0,100.0,26099.424913649218,26099.424913649218
21,5,37.0,100.0,26099.424913649218,26099.424913649218
21,6,38.0,100.0,25965.92994825757,26099.424913649218
21,7,37.0,100.0,26099.424913649218,26099.424913649218
21,8,37.0,100.0,26099.424913649218,26099.424913649218
21,9,38.0,100.0,25965.92994825757,26099.424913649218
22,0,37.0,100.0,26099.424913649218,26099.424913649218
22,1,37.0,100.0,26099.424913649218,26099.424913649218
22,2,37.0,100.0,26099.424913649218,26099.424913649218
22,3,38.0,100.0,25965.92994825757,26099.424913649218
22,4,37.0,100.0,26099.424913649218,26099.424913649218
22,5,37.0,100.0,26099.424913649218,26099.424913649218
22,6,37.0,100.0,26099.424913649218,26099.424913649218
22,7,37.0,100.0,26099.424913649218,26099.424913649218
22,8,37.0,100.0,26099.424913649218,26099.424913649218
22,9,37.0,100.0,26099.424913649218,26099.424913649218
23,0,37.0,100.0,26099.424913649218,26099.424913649218
23,1,37.0,100.0,26099.424913649218,26099.424913649218
23,2,37.0,100.0,26099.424913649218,26099.424913649218
23,3,38.0,100.0,25965.92994825757,26099.424913649218
23,4,37.0,100.0,26099.424913649218,26099.424913649218
23,5,37.0,100.0,26099.424913649218,26099.424913649218
23,6,37.0,100.0,26099.424913649218,26099.424913649218
23,7,37.0,100.0,26099.424913649218,26099.424913649218
23,8,37.0,100.0,26099.424913649218,26099.424913649218
23,9,36.0,100.0,20520.59860799796,26099.424913649218
24,0,37.0,100.0,26099.424913649218,26099.424913649218
24,1,37.0,100.0,26099.424913649218,26099.424913649218
24,2,37.0,100.0,26099.424913649218,26099.424913649218
24,3,35.0,100.0,19816.10508125589,26099.424913649218
24,4,37.0,100.0,26099.424913649218,26099.424913649218
24,5,37.0,100.0,26099.424913649218,26099.424913649218
24,6,37.0,100.0,26099.424913649218,26099.424913649218
24,7,37.0,100.0,26099.424913649218,26099.424913649218
24,8,37.0,100.0,26099.424913649218,26099.424913649218
24,9,37.0,100.0,26099.424913649218,26099.424913649218
25,0,37.0,100.0,26099.424913649218,26099.424913649218
25,1,37.0,100.0,26099.424913649218,26099.424913649218
25,2,37.0,100.0,26099.424913649218,26099.424913649218
25,3,38.0,100.0,25965.92994825757,26099.424913649218
25,4,37.0,100.0,26099.424913649218,26099.424913649218
25,5,37.0,100.0,26099.424913649218,26099.424913649218
25,6,37.0,100.0,26099.424913649218,26099.424913649218
25,7,37.0,100.0,26099.424913649218,26099.424913649218
25,8,37.0,100.0,26099.424913649218,26099.424913649218
25,9,38.0,100.0,25965.92994825757,26099.424913649218
26,0,37.0,100.0,26099.424913649218,26099.424913649218
26,1,37.0,100.0,26099.424913649218,26099.424913649218
26,2,37.0,100.0,26099.424913649218,26099.424913649218
26,3,38.0,100.0,25965.92994825757,26099.424913649218
26,4,37.0,100.0,26099.424913649218,26099.424913649218
26,5,37.0,100.0,26099.424913649218,26099.424913649218
26,6,37.0,100.0,26099.424913649218,26099.424913649218
26,7,37.0,100.0,26099.424913649218,26099.424913649218
26,8,37.0,100.0,26099.424913649218,26099.424913649218
26,9,36.0,100.0,20520.59860799796,26099.424913649218
27,0,37.0,100.0,26099.424913649218,26099.424913649218
27,1,37.0,100.0,26099.424913649218,26099.424913649218
27,2,37.0,100.0,26099.424913649218,26099.424913649218
27,3,37.0,100.0,26099.424913649218,26099.424913649218
27,4,37.0,100.0,26099.424913649218,26099.424913649218
27,5,37.0,100.0,26099.424913649218,26099.424913649218
27,6,37.0,100.0,26099.424913649218,26099.424913649218
27,7,37.0,100.0,26099.424913649218,26099.424913649218
27,8,37.0,100.0,26099.424913649218,26099.424913649218
27,9,37.0,100.0,26099.424913649218,26099.424913649218
28,0,37.0,100.0,26099.424913649218,26099.424913649218
28,1,37.0,100.0,26099.424913649218,26099.424913649218
28,2,37.0,100.0,26099.424913649218,26099.424913649218
28,3,36.0,100.0,20520.59860799796,26099.424913649218
28,4,37.0,100.0,26099.424913649218,26099.424913649218
28,5,37.0,100.0,26099.424913649218,26099.424913649218
28,6,37.0,100.0,26099.424913649218,26099.424913649218
28,7,37.0,100.0,26099.424913649218,26099.424913649218
28,8,37.0,100.0,26099.424913649218,26099.424913649218
28,9,37.0,100.0,26099.424913649218,26099.424913649218
29,0,37.0,100.0,26099.424913649218,26099.424913649218
29,1,37.0,100.0,26099.424913649218,26099.424913649218
29,2,37.0,100.0,26099.424913649218,26099.424913649218
29,3,38.0,100.0,25965.92994825757,26099.424913649218
29,4,37.0,100.0,26099.424913649218,26099.424913649218
29,5,37.0,100.0,26099.424913649218,26099.424913649218
29,6,37.0,100.0,26099.424913649218,26099.424913649218
29,7,37.0,100.0,26099.424913649218,26099.424913649218
29,8,37.0,100.0,26099.424913649218,26099.424913649218
29,9,37.0,100.0,26099.424913649218,26099.424913649218
30,0,37.0,100.0,26099.424913649218,26099.424913649218
30,1,37.0,100.0,26099.424913649218,26099.424913649218
30,2,37.0,100.0,26099.424913649218,26099.424913649218
30,3,39.0,100.0,23764.045982213407,26099.424913649218
30,4,37.0,100.0,26099.424913649218,26099.424913649218
30,5,37.0,100.0,26099.424913649218,26099.424913649218
30,6,37.0,100.0,26099.424913649218,26099.424913649218
30,7,37.0,100.0,26099.424913649218,26099.424913649218
30,8,37.0,100.0,26099.424913649218,26099.424913649218
30,9,37.0,100.0,26099.424913649218,26099.424913649218
31,0,37.0,100.0,26099.424913649218,26099.424913649218
31,1,37.0,100.0,26099.424913649218,26099.424913649218
31,2,37.0,100.0,26099.424913649218,26099.424913649218
31,3,37.0,100.0,26099.424913649218,26099.424913649218
31,4,37.0,100.0,26099.424913649218,26099.424913649218
31,5,37.0,100.0,26099.424913649218,26099.424913649218
31,6,37.0,100.0,26099.424913649218,26099.424913649218
31,7,37.0,100.0,26099.424913649218,26099.424913649218
31,8,37.0,100.0,26099.424913649218,26099.424913649218
31,9,37.0,100.0,26099.424913649218,26099.424913649218
32,0,37.0,100.0,26099.424913649218,26099.424913649218
32,1,37.0,100.0,26099.424913649218,26099.424913649218
32,2,37.0,100.0,26099.424913649218,26099.424913649218
32,3,36.0,100.0,20520.59860799796,26099.424913649218
32,4,37.0,100.0,26099.424913649218,26099.424913649218
32,5,37.0,100.0,26099.424913649218,26099.424913649218
32,6,37.0,100.0,26099.424913649218,26099.424913649218
32,7,37.0,100.0,26099.424913649218,26099.424913649218
32,8,37.0,100.0,26099.424913649218,26099.424913649218
32,9,37.0,100.0,26099.424913649218,26099.424913649218
33,0,37.0,100.0,26099.424913649218,26099.424913649218
33,1,37.0,100.0,26099.424913649218,26099.424913649218
33,2,37.0,100.0,26099.424913649218,26099.424913649218
33,3,38.0,100.0,25965.92994825757,26099.424913649218
33,4,37.0,100.0,26099.424913649218,26099.424913649218
33,5,37.0,100.0,26099.424913649218,26099.424913649218
33,6,37.0,100.0,26099.424913649218,26099.424913649218
33,7,37.0,100.0,26099.424913649218,26099.424913649218
33,8,37.0,100.0,26099.424913649218,26099.424913649218
33,9,37.0,100.0,26099.424913649218,26099.424913649218
34,0,37.0,100.0,26099.424913649218,26099.424913649218
34,1,37.0,100.0,26099.424913649218,26099.424913649218
34,2,37.0,100.0,26099.424913649218,26099.424913649218
34,3,38.0,100.0,25965.92994825757,26099.424913649218
34,4,37.0,100.0,26099.424913649218,26099.424913649218
34,5,37.0,100.0,26099.424913649218,26099.424913649218
34,6,37.0,100.0,26099.424913649218,26099.424913649218
34,7,37.0,100.0,26099.424913649218,26099.424913649218
34,8,37.0,100.0,26099.424913649218,26099.424913649218
34,9,37.0,100.0,26099.424913649218,26099.424913649218
35,0,37.0,100.0,26099.424913649218,26099.424913649218
35,1,37.0,100.0,26099.424913649218,26099.424913649218
35,2,37.0,100.0,26099.424913649218,26099.424913649218
35,3,37.0,100.0,26099.424913649218,26099.424913649218
35,4,37.0,100.0,26099.424913649218,26099.424913649218
35,5,37.0,100.0,26099.424913649218,26099.424913649218
35,6,37.0,100.0,26099.424913649218,26099.424913649218
35,7,37.0,100.0,26099.424913649218,26099.424913649218
35,8,37.0,100.0,26099.424913649218,26099.424913649218
35,9,37.0,100.0,26099.424913649218,26099.424913649218
36,0,37.0,100.0,26099.424913649218,26099.424913649218
36,1,37.0,100.0,26099.424913649218,26099.424913649218
36,2,37.0,100.0,26099.424913649218,26099.424913649218
36,3,36.0,100.0,20520.59860799796,26099.424913649218
36,4,37.0,100.0,26099.424913649218,26099.424913649218
36,5,37.0,100.0,26099.424913649218,26099.424913649218
36,6,37.0,100.0,26099.424913649218,26099.424913649218
36,7,37.0,100.0,26099.424913649218,26099.424913649218
36,8,37.0,100.0,26099.424913649218,26099.424913649218
36,9,37.0,100.0,26099.424913649218,26099.424913649218
37,0,37.0,100.0,26099.424913649218,26099.424913649218
37,1,37.0,100.0,26099.424913649218,26099.424913649218
37,2,37.0,100.0,26099.424913649218,26099.424913649218
37,3,37.0,100.0,26099.424913649218,26099.424913649218
37,4,37.0,100.0,26099.424913649218,26099.424913649218
37,5,37.0,100.0,26099.424913649218,26099.424913649218
37,6,37.0,100.0,26099.424913649218,26099.424913649218
37,7,37.0,100.0,26099.424913649218,26099.424913649218
37,8,37.0,100.0,26099.424913649218,26099.424913649218
37,9,37.0,100.0,26099.424913649218,26099.424913649218
38,0,37.0,100.0,26099.424913649218,26099.424913649218
38,1,37.0,100.0,26099.424913649218,26099.424913649218
38,2,37.0,100.0,26099.424913649218,26099.424913649218
38,3,38.0,100.0,25965.92994825757,26099.424913649218
38,4,37.0,100.0,26099.424913649218,26099.424913649218
38,5,37.0,100.0,26099.424913649218,26099.424913649218
38,6,37.0,100.0,26099.424913649218,26099.424913649218
38,7,37.0,100.0,26099.424913649218,26099.424913649218
38,8,37.0,100.0,26099.424913649218,26099.424913649218
38,9,37.0,100.0,26099.424913649218,26099.424913649218
39,0,37.0,100.0,26099.424913649218,26099.424913649218
39,1,37.0,100.0,26099.424913649218,26099.424913649218
39,2,37.0,100.0,26099.424913649218,26099.424913649218
39,3,37.0,100.0,26099.424913649218,26099.424913649218
39,4,37.0,100.0,26099.424913649218,26099.424913649218
39,5,37.0,100.0,26099.424913649218,26099.424913649218
39,6,37.0,100.0,26099.424913649218,26099.424913649218
39,7,37.0,100.0,26099.424913649218,26099.424913649218
39,8,37.0,100.0,26099.424913649218,26099.424913649218
39,9,37.0,100.0,26099.424913649218,26099.424913649218
40,0,37.0,100.0,26099.424913649218,26099.424913649218
40,1,37.0,100.0,26099.424913649218,26099.424913649218
40,2,37.0,100.0,26099.424913649218,26099.424913649218
40,3,36.0,100.0,20520.59860799796,26099.424913649218
40,4,37.0,100.0,26099.424913649218,26099.424913649218
40,5,37.0,100.0,26099.424913649218,26099.424913649218
40,6,37.0,100.0,26099.424913649218,26099.424913649218
40,7,37.0,100.0,26099.424913649218,26099.424913649218
40,8,37.0,100.0,26099.424913649218,26099.424913649218
40,9,37.0,100.0,26099.424913649218,26099.424913649218
41,0,37.0,100.0,26099.424913649218,26099.424913649218
41,1,37.0,100.0,26099.424913649218,26099.424913649218
41,2,37.0,100.0,26099.424913649218,26099.424913649218
41,3,37.0,100.0,26099.424913649218,26099.424913649218
41,4,37.0,100.0,26099.424913649218,26099.424913649218
41,5,37.0,100.0,26099.424913649218,26099.424913649218
41,6,37.0,100.0,26099.424913649218,26099.424913649218
41,7,37.0,100.0,26099.424913649218,26099.424913649218
41,8,37.0,100.0,26099.424913649218,26099.424913649218
41,9,37.0,100.0,26099.424913649218,26099.424913649218
42,0,37.0,100.0,26099.424913649218,26099.424913649218
42,1,37.0,100.0,26099.424913649218,26099.424913649218
42,2,37.0,100.0,26099.424913649218,26099.424913649218
42,3,38.0,100.0,25965.92994825757,26099.424913649218
42,4,37.0,100.0,26099.424913649218,26099.424913649218
42,5,37.0,100.0,26099.424913649218,26099.424913649218
42,6,37.0,100.0,26099.424913649218,26099.424913649218
42,7,37.0,100.0,26099.424913649218,26099.424913649218
42,8,37.0,100.0,26099.424913649218,26099.424913649218
42,9,37.0,100.0,26099.424913649218,26099.424913649218
43,0,37.0,100.0,26099.424913649218,26099.424913649218
43,1,37.0,100.0,26099.424913649218,26099.424913649218
43,2,37.0,100.0,26099.424913649218,26099.424913649218
43,3,38.0,100.0,25965.92994825757,26099.424913649218
43,4,37.0,100.0,26099.424913649218,26099.424913649218
43,5,37.0,100.0,26099.424913649218,26099.424913649218
43,6,37.0,100.0,26099.424913649218,26099.424913649218
43,7,37.0,100.0,26099.424913649218,26099.424913649218
43,8,37.0,100.0,26099.424913649218,26099.424913649218
43,9,37.0,100.0,26099.424913649218,26099.424913649218
44,0,37.0,100.0,26099.424913649218,26099.424913649218
44,1,37.0,100.0,26099.424913649218,26099.424913649218
44,2,37.0,100.0,26099.424913649218,26099.424913649218
44,3,36.0,100.0,20520.59860799796,26099.424913649218
44,4,37.0,100.0,26099.424913649218,26099.424913649218
44,5,37.0,100.0,26099.424913649218,26099.424913649218
44,6,37.0,100.0,26099.424913649218,26099.424913649218
44,7,37.0,100.0,26099.424913649218,26099.424913649218
44,8,37.0,100.0,26099.424913649218,26099.424913649218
44,9,37.0,100.0,26099.424913649218,26099.424913649218
45,0,37.0,100.0,26099.424913649218,26099.424913649218
45,1,37.0,100.0,26099.424913649218,26099.424913649218
45,2,37.0,100.0,26099.424913649218,26099.424913649218
45,3,38.0,100.0,25965.92994825757,26099.424913649218
45,4,37.0,100.0,26099.424913649218,26099.424913649218
45,5,37.0,100.0,26099.424913649218,26099.424913649218
45,6,37.0,100.0,26099.424913649218,26099.424913649218
45,7,37.0,100.0,26099.424913649218,26099.424913649218
45,8,37.0,100.0,26099.424913649218,26099.424913649218
45,9,37.0,100.0,26099.424913649218,26099.424913649218
46,0,37.0,100.0,26099.424913649218,26099.424913649218
46,1,37.0,100.0,26099.424913649218,26099.424913649218
46,2,37.0,100.0,26099.424913649218,26099.424913649218
46,3,37.0,100.0,26099.424913649218,26099.424913649218
46,4,37.0,100.0,26099.424913649218,26099.424913649218
46,5,37.0,100.0,26099.424913649218,26099.424913649218
46,6,37.0,100.0,26099.424913649218,26099.424913649218
46,7,37.0,100.0,26099.424913649218,26099.424913649218
46,8,37.0,100.0,26099.424913649218,26099.424913649218
46,9,37.0,100.0,26099.424913649218,26099.424913649218
47,0,37.0,100.0,26099.424913649218,26099.424913649218
47,1,37.0,100.0,26099.424913649218,26099.424913649218
47,2,37.0,100.0,26099.424913649218,26099.424913649218
47,3,37.0,100.0,26099.424913649218,26099.424913649218
47,4,37.0,100.0,26099.424913649218,26099.424913649218
47,5,37.0,100.0,26099.424913649218,26099.424913649218
47,6,37.0,100.0,26099.424913649218,26099.424913649218
47,7,37.0,100.0,26099.424913649218,26099.424913649218
47,8,37.0,100.0,26099.424913649218,26099.424913649218
47,9,37.0,100.0,26099.424913649218,26099.424913649218
48,0,37.0,100.0,26099.424913649218,26099.424913649218
48,1,37.0,100.0,26099.424913649218,26099.424913649218
48,2,37.0,100.0,26099.424913649218,26099.424913649218
48,3,37.0,100.0,26099.424913649218,26099.424913649218
48,4,37.0,100.0,26099.424913649218,26099.424913649218
48,5,37.0,100.0,26099.424913649218,26099.424913649218
48,6,37.0,100.0,26099.424913649218,26099.424913649218
48,7,37.0,100.0,26099.424913649218,26099.424913649218
48,8,37.0,100.0,26099.424913649218,26099.424913649218
48,9,37.0,100.0,26099.424913649218,26099.424913649218
49,0,37.0,100.0,26099.424913649218,26099.424913649218
49,1,37.0,100.0,26099.424913649218,26099.424913649218
49,2,37.0,100.0,26099.424913649218,26099.424913649218
49,3,37.0,100.0,26099.424913649218,26099.424913649218
49,4,37.0,100.0,26099.424913649218,26099.424913649218
49,5,37.0,100.0,26099.424913649218,26099.424913649218
49,6,37.0,100.0,26099.424913649218,26099.424913649218
